ID	D1	D2	D3	M1	M2	M3
COX7BP2	0	0	0	0	0	0
LLPHP1	0	0	0	0	0	0
MRPS11P1	0	0	0	0	0	0
GGT7	50	71	40	47	39	79
SAMD10	70	99	74	17	36	27
ERP29P1	2	0	0	2	3	1
MIR1292	0	0	0	0	0	0
SNORD110	0	0	0	0	0	0
SNORA51	0	0	0	0	1	1
SNORD86	0	0	0	0	0	0
SNORD56	0	0	0	0	0	0
SNORD57	0	0	0	0	0	0
RNU1-55P	0	0	0	0	0	0
Y_RNA	0	0	0	0	2	0
RN7SL498P	0	0	0	0	0	0
MIR8062	0	0	0	0	0	0
RNU6-278P	0	0	0	0	0	0
RN7SL864P	0	0	0	0	0	0
RNU6-228P	0	0	0	0	0	0
RNU6-1159P	0	0	0	0	0	0
RNU6-115P	0	0	0	0	0	0
RNA5SP475	0	2	0	1	0	0
U3	0	0	0	0	0	0
RN7SKP69	0	0	0	0	0	0
RNU6-27P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RN7SL547P	0	0	0	0	0	0
RN7SL638P	0	0	0	0	0	0
RNU6ATAC34P	0	0	0	0	0	0
RNA5SP476	0	0	0	0	0	0
RN7SL607P	2	0	0	0	0	0
RNU1-131P	0	0	0	0	0	0
RNA5SP474	2	0	0	2	0	0
RN7SKP111	1	0	0	0	0	0
RNU6-1257P	0	0	0	0	0	0
RN7SL561P	0	0	0	0	0	0
RNU105B	0	0	0	0	2	0
RN7SL690P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	2
RN7SKP140	0	0	0	0	0	2
RNU6ATAC17P	0	0	0	0	0	0
5_8S_rRNA	0	0	0	0	1	0
RNA5SP478	0	0	0	0	0	0
5_8S_rRNA	0	0	0	0	0	0
RNU1-23P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNA5SP528	0	0	0	0	0	0
MIR3192	0	0	0	0	4	0
RNA5SP480	0	0	0	0	0	0
RN7SL594P	0	0	0	0	0	0
MIR6870	0	0	0	0	0	0
MIR4755	0	0	0	0	2	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	2	0
SNORA71	0	0	0	0	0	0
RNU4-40P	0	0	0	0	1	2
RNU6-937P	0	0	0	0	0	0
RNU6-639P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNA5SP532	0	0	0	0	0	0
RN7SL116P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	1
MIR644A	0	0	0	0	0	0
Y_RNA	1	0	0	0	4	1
RN7SL237P	0	0	0	0	0	0
RN7SL680P	0	0	0	0	0	0
MIR663A	0	0	0	0	0	0
MIR3616	0	0	0	0	0	0
RNU7-144P	0	0	0	0	0	0
RNU6-919P	0	0	0	0	0	0
RNU6-347P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU7-6P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
SNORA71	0	0	0	0	0	0
SNORA71A	0	0	0	0	0	0
SNORA71C	0	0	0	0	0	0
SNORA71D	0	0	0	0	0	0
RNU6-147P	0	0	0	0	0	0
RNU6-497P	0	0	0	0	0	0
RNA5SP487	0	0	0	0	0	0
RNU6-1146P	0	0	0	0	0	0
MIR3194	0	0	0	1	4	2
RNU6-929P	0	0	0	0	0	0
RNU7-14P	0	0	0	0	0	0
RNU4ATAC7P	0	0	0	0	0	0
MIR4325	0	0	0	0	0	0
RN7SKP184	0	0	0	0	0	0
RN7SL197P	0	2	0	0	0	0
RNU7-141P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RN7SKP185	2	0	0	0	0	0
MIR646	0	0	0	0	0	0
MIR4533	0	0	0	0	0	0
MIR548AG2	0	0	2	0	0	0
RN7SKP100	0	0	0	0	0	0
MIR1-1	0	0	0	2	0	0
MIR133A2	0	0	0	0	0	0
RN7SKP33	0	0	0	0	0	0
MIR647	6	0	3	0	6	0
RN7SL170P	0	0	0	0	0	0
MIR1914	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
MIR6813	1	0	0	0	0	0
MIR4758	0	0	0	0	0	0
RNU6-563P	0	0	0	0	0	0
RNU1-134P	0	0	0	0	1	0
MIR941-4	1	1	0	0	1	2
MIR941-5	0	1	1	1	1	1
MIR941-1	1	1	0	4	3	0
MIR941-2	0	0	0	0	0	0
MIR941-3	3	1	1	1	2	2
RBPJL	2	2	1	1	4	0
SDC4	442	498	444	247	274	244
SYS1	178	187	122	176	244	216
SYS1-DBNDD2	0	0	0	1	0	0
TP53TG5	4	16	0	5	21	4
NDUFB4P10	0	1	0	0	0	0
MIR6812	0	0	0	1	0	0
LINC01711	0	0	0	1	0	0
STX16	1217	1333	1310	1461	1734	1656
STX16-NPEPL1	5	5	15	5	10	10
NPEPL1	55	51	58	26	34	31
PIEZO1P2	4	0	0	0	0	0
MIR296	0	0	0	0	0	0
MIR298	0	0	0	0	0	0
NELFCD	5	3	6	10	6	8
TUBB1	1740	1960	1887	1440	1594	1510
ATP5F1E	3272	3494	2967	4139	4406	4309
PRELID3B	1763	1823	1829	1876	2280	2110
MRPS16P2	0	0	0	0	0	0
GDF5-AS1	0	0	0	0	0	2
GDF5	6	0	0	0	0	1
MIR1289-1	0	0	0	1	0	0
CEP250	15250	16858	17142	13023	15289	14684
C20orf173	0	0	0	0	0	0
RPL36P4	0	0	0	0	0	0
FER1L4	12	27	23	6	15	15
RPL37P1	0	2	0	0	0	0
RN7SKP271	2	0	2	2	0	2
RNU6-759P	2	0	0	2	0	0
RBM12	1967	2148	2048	2499	2853	2925
FITM2	109	158	102	120	132	138
HNF4A-AS1	55	43	53	7	6	11
LINC01620	0	0	0	0	2	2
RPL37AP1	700	804	547	484	518	479
TTPAL	1375	1550	1514	1183	1449	1259
SERINC3	8169	8101	8226	8196	9140	9072
PKIG	2020	2153	2065	1213	1458	1363
RN7SL156P	0	0	0	0	0	0
TLDC2	4	4	1	4	1	3
RPS3AP3	4	2	0	4	2	2
RPS27AP3	0	0	0	2	0	0
RN7SL443P	0	0	0	0	0	0
OSER1	1745	1910	1684	1930	2081	2030
JPH2	3	0	2	2	6	5
RNU6-743P	0	0	0	0	0	0
EIF4EBP2P1	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
SRSF6	1908	2279	2095	2430	2853	2640
RNU6-1251P	0	0	0	0	0	2
IFT52	344	352	325	288	371	355
RPL27AP	0	0	0	0	0	0
MYBL2	29136	35133	35048	33572	38262	35463
GTSF1L	0	0	0	0	0	0
CST9	0	0	0	0	0	0
SMIM26	5	6	5	8	8	1
SIRPB1	0	0	0	0	0	0
OTOR	0	0	0	0	0	0
SRXN1	178	223	302	312	322	350
DTD1	158	198	195	194	171	191
OSBPL2	2949	3174	3058	3086	3309	3247
R3HDML	0	0	0	0	0	0
HM13	957	1098	1091	1183	1400	1421
RIMS4	2	0	0	2	2	2
HAR1B	0	0	0	2	0	0
HAR1A	0	0	0	0	0	2
MIR124-3	0	0	0	0	0	0
YTHDF1	940	1032	1090	1204	1485	1396
BIRC7	8	6	4	2	0	5
MIR3196	0	0	0	0	0	1
NKAIN4	0	4	0	2	2	3
FLJ16779	6	8	4	13	11	8
ARFGAP1	1011	1102	996	1134	1358	1348
MIR4326	0	0	1	0	0	0
RNU6-994P	0	0	0	0	0	0
CHRNA4	1	0	4	12	8	0
KCNQ2-AS1	1	0	0	0	1	2
HIGD1AP15	0	0	0	0	0	0
RPL23AP6	0	0	0	0	0	0
SDAD1P2	22	26	16	9	20	9
MKKS	58	55	81	63	70	63
MKKS	0	0	0	0	0	0
MKKS	0	0	0	0	0	0
EEF1A2	2	9	7	13	12	9
PPDPF	622	719	719	640	720	874
PTK6	4	2	3	11	9	14
FNDC11	14	0	1	0	6	3
HELZ2	161	209	192	216	256	221
MCM8	1984	2261	1951	2043	2279	2114
RNU1-94P	0	0	0	0	0	0
PDRG1	725	676	675	740	883	816
XKR7	2	0	2	0	4	0
RNA5SP481	0	0	0	0	0	0
CCM2L	0	0	0	0	2	1
RNA5SP482	0	0	0	0	0	0
TM9SF4	671	702	731	691	839	845
RSL24D1P6	0	0	2	0	4	2
TSPY26P	10	7	6	2	13	12
PLAGL2	1155	1380	1309	1274	1311	1306
POFUT1	2320	2754	2697	2071	2607	2344
MIR1825	0	0	0	0	0	0
NOL4L-DT	2	0	0	0	0	0
C20orf203	1	0	2	0	0	0
BAK1P1	2	2	4	2	3	2
DNMT3B	787	651	675	770	751	820
MAPRE1	3366	3762	3431	4197	4948	4961
PROCR	12	7	5	5	10	17
RNA5SP483	0	0	0	0	0	0
MMP24OS	284	255	220	275	283	284
MT1P3	0	0	0	0	0	0
MMP24	10	7	14	22	19	25
FAM83C-AS1	3	1	1	4	6	0
FAM83C	0	0	0	0	0	0
RPS10P5	11	10	7	2	5	4
MROH8	20	19	23	20	16	21
RPN2	1972	2194	2102	2496	2778	2671
SIRPA	8	8	8	2	18	9
DSN1	1299	1343	1494	1376	1718	1471
ZBTB46	6	15	8	8	12	19
SLC9A8	445	479	432	443	533	529
ITCH	1391	1541	1506	1835	2263	2078
FERMT1	2	2	0	2	3	9
GDAP1L1	1	7	0	4	0	0
KIF16B	1164	1287	1114	805	891	949
TPD52L2	2077	2396	2084	2527	2951	2655
SEL1L2	0	0	3	2	6	2
ABHD16B	0	0	0	0	0	0
SSTR4	0	0	0	0	0	2
VSX1	0	0	0	0	0	2
MYL9	44	54	60	66	61	58
Metazoa_SRP	0	0	0	0	0	0
TGIF2	79	88	68	72	71	80
TGIF2-RAB5IF	0	0	0	0	0	0
SLA2	10	2	0	5	4	2
HNRNPA3P2	0	0	0	0	0	1
Y_RNA	0	0	0	0	0	1
MRPS26	893	1006	1045	1229	1433	1364
OXT	2	0	0	1	0	2
AVP	0	0	0	0	0	0
RN7SL555P	0	0	2	0	0	0
UBOX5-AS1	16	12	10	33	34	16
UBOX5	81	75	76	112	105	140
DDRGK1	4568	5407	5138	5576	7055	6268
ITPA	979	960	826	779	945	813
RNU6-1019P	0	0	0	0	0	0
UBE2V1P1	9	4	0	4	2	3
U3	0	0	0	0	0	0
MCTS2P	0	0	0	0	0	0
HM13-IT1	2	1	3	4	5	6
HM13-AS1	13	14	12	21	33	36
RNU6-384P	0	0	0	0	0	0
ID1	90	120	113	238	271	341
MIR3193	0	1	2	4	4	11
COX4I2	0	2	0	0	0	0
BCL2L1-AS1	0	11	10	7	4	3
ABALON	1	2	0	4	1	0
TPX2	19811	21609	21018	18280	22074	20842
MYLK2	26	29	21	20	22	23
FOXS1	2	0	0	1	0	0
BCL2L1	2473	2603	2215	1762	2052	2124
RPL24P2	3	0	1	0	2	2
KIZ	1122	1179	1191	937	1146	1200
RNA5SP477	0	0	1	0	0	0
KIZ-AS1	6	6	2	4	7	3
RPS15AP1	4	8	3	3	10	8
ZNF877P	0	0	0	2	2	0
RNU6-192P	0	0	0	0	0	0
OVOL2	0	2	0	0	0	3
SNORD17	80	71	60	83	87	93
MGME1	1447	1655	1643	1421	1581	1513
PTMAP3	0	2	2	0	1	0
RPL15P1	0	0	0	0	0	0
RNU7-137P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
GGCTP2	0	0	0	0	0	0
RN7SL14P	0	0	2	0	0	0
RNU2-56P	0	0	0	0	0	0
RN7SKP74	5	7	0	6	4	4
ZNF133-AS1	0	1	2	2	0	1
LINC00851	0	0	0	0	0	0
PET117	0	0	0	1	0	0
LAMP5-AS1	0	0	0	0	0	0
LAMP5	0	0	0	2	0	0
PSMF1	7368	8112	7907	6840	7863	7600
ACTG1P3	77	61	84	67	70	72
SNPH	42	30	40	59	50	54
SDCBP2	12	7	9	31	23	14
MIR6869	0	0	0	0	0	0
SIRPB2	0	2	1	4	0	3
RNU6-917P	0	0	0	0	0	0
SIRPD	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
SNX21	25	19	35	36	17	24
ACOT8	434	541	471	418	544	503
Metazoa_SRP	0	0	0	0	0	0
ZSWIM3	49	70	75	47	89	63
PLTP	101	117	109	84	58	112
PCIF1	988	1138	1085	1057	1139	1021
ZNF335	1240	1336	1329	1536	1791	1698
FTLP1	0	0	1	0	0	0
MMP9	2	0	0	3	4	4
SLC12A5-AS1	0	0	0	0	0	2
FKBP1A	504	567	500	671	673	675
SLC4A11	2	2	6	9	3	14
NECAB3	195	190	201	176	256	242
C20orf144	6	8	8	9	21	11
E2F1	1105	1303	1174	1425	1484	1354
PXMP4	164	191	176	144	146	151
ZNF341	124	145	144	95	110	110
RPL31P2	0	0	0	0	0	0
ZNF341-AS1	0	0	0	0	2	2
CHMP4B	11749	12721	12145	11358	13047	12242
RN7SL666P	0	0	0	0	0	0
PPIAP21	4	0	0	0	0	0
L3MBTL1	126	185	116	120	165	183
EIF6	428	425	428	477	579	483
Y_RNA	0	0	0	0	0	0
PCNA	4658	5106	5358	5571	6807	5952
CDS2	826	959	874	890	1106	933
UBE2D3P1	58	49	56	57	71	63
PROKR2	1	0	0	0	2	0
RNA5-8SP7	0	0	0	0	0	0
LINC00658	0	0	0	0	4	0
DYNLRB1	21	16	29	24	29	17
SNX5	3394	3781	3842	3831	4652	4427
FOXA2	4	4	5	9	7	7
COMMD7	49	68	65	56	57	64
PAK5	0	0	0	0	0	0
GNRH2	2	5	2	1	7	12
BANF2	0	0	0	0	0	0
CTSZ	2911	3169	3132	2243	2404	2248
RNU2-52P	0	0	0	0	0	0
TOP1	58226	58983	57272	62672	68073	65310
PLCG1-AS1	148	144	112	155	171	164
MIR6871	0	0	0	0	1	0
RPL23AP81	0	0	0	0	0	0
RN7SL615P	0	0	0	0	0	0
RPS4XP2	9	8	8	0	3	3
PRNP	1354	1488	1447	1529	1756	1755
PRND	0	0	0	0	0	0
PRNT	0	0	0	0	0	0
IDI1P3	0	0	0	0	0	0
RASSF2	10	2	7	0	2	5
NFS1	190	211	283	218	265	199
ROMO1	739	791	766	859	882	882
RBM39	22206	22722	23307	24131	28003	27097
RPF2P1	1	2	7	4	14	7
U6	0	0	0	0	0	0
CPNE1	399	474	413	544	627	646
SLC24A3	114	104	95	76	49	76
SLC24A3-AS1	0	0	2	1	1	2
MAFB	53	58	108	166	246	253
RNA5SP484	0	0	0	2	0	0
ADI1P1	0	0	0	0	0	0
LPIN3	168	161	158	17	48	38
EMILIN3	0	0	0	2	0	0
CHD6	2998	2980	3031	3271	3926	3797
RPL12P11	0	0	0	0	0	0
RNU6-1018P	0	0	0	0	0	0
SLPI	0	6	3	0	0	0
WFDC2	1	0	0	0	0	0
RPL5P2	0	0	0	0	2	0
SPINT3	0	1	0	0	0	0
WFDC6	0	0	0	1	0	0
EPPIN-WFDC6	0	0	0	0	0	0
HSPD1P21	0	0	0	0	0	0
EPPIN	0	2	2	0	0	2
RNA5SP485	0	0	0	0	0	0
HNRNPA1P3	0	0	0	2	0	0
WFDC3	0	9	0	0	4	0
SPINT5P	0	0	0	0	0	0
RNU6ATAC38P	0	2	0	0	0	0
DNTTIP1	997	1058	1076	1090	1153	1155
UBE2C	1641	1732	1705	1243	1386	1394
TNNC2	4	16	4	11	11	6
ZSWIM1	1002	931	859	865	812	848
SNAP23P1	4	0	0	4	2	0
CSE1L-AS1	0	0	2	2	2	6
CSE1L	2117	2367	2490	3167	3753	3460
STAU1	5470	6144	5478	5977	6547	6499
ARPC3P1	16	10	10	11	14	14
SLCO4A1	46	38	44	56	35	42
SLCO4A1-AS1	7	6	3	4	5	3
LINC00686	0	0	0	2	0	0
NTSR1	15	23	8	18	25	17
MRGBP	720	757	803	820	964	937
OGFR-AS1	5	6	3	6	7	6
OGFR	2338	2606	2367	2314	2703	2684
COL9A3	32	25	28	6	5	0
TCFL5	676	677	675	747	868	804
DPH3P1	0	0	0	0	0	0
ARF4P2	1	1	0	0	2	0
DIDO1	6224	6910	6558	6353	7146	7093
GFRA4	0	0	0	0	1	0
HSPA12B	55	54	51	47	34	65
C20orf27	875	978	1040	820	912	842
SPEF1	0	4	2	4	7	4
CENPB	10626	12339	10533	12312	13825	13042
LINC01730	5	7	7	5	5	11
AP5S1	124	119	94	147	143	163
MAVS	2733	3403	2944	3430	3944	3710
PANK2-AS1	1	2	4	6	6	2
MIR103A2	1	2	1	5	7	1
MIR103B2	0	0	0	0	0	0
SIGLEC1	4	6	1	2	0	3
NORAD	13465	14129	15361	19482	22722	21371
HMGB3P2	0	0	0	0	0	0
EPB41L1	41	43	43	20	33	25
AAR2	243	253	281	349	402	389
DEFB132	0	0	0	0	1	0
C20orf96	320	327	317	281	294	271
ZCCHC3	2933	3452	3137	2620	2993	2747
NRSN2-AS1	101	64	74	60	80	83
NRSN2	84	111	91	45	92	99
RBCK1	1077	1217	1127	1184	1357	1295
TBC1D20	1469	1473	1481	1740	1899	1987
Y_RNA	0	0	0	0	0	0
CSNK2A1	2825	3263	3190	3287	3827	3710
SLC52A3	2	2	0	4	2	1
ARFGEF2	2316	2346	2523	2790	3151	2942
FAM210B	12470	13245	13356	13260	14386	14032
AURKA	2898	2967	3108	2273	2583	2549
CSTF1	986	1121	1021	989	1171	1115
RPL39P	0	0	0	0	0	0
RTF2	6229	7017	6869	7462	8484	7998
FAM209A	15	3	17	10	15	6
FAM209B	14	18	8	11	10	13
CASS4	164	196	215	124	175	147
NDUFAF5	315	355	298	285	413	316
ZNFX1	3619	3786	3686	3198	3362	3030
ZFAS1	122	120	132	300	410	421
SNORD12C	43	49	36	176	173	217
SNORD12B	0	0	0	0	0	0
SNORD12	0	0	0	0	0	0
PARD6B	31	32	39	97	102	92
TMSB4XP6	0	0	0	0	0	0
ADNP	3210	3615	3503	3647	4115	4008
PSMD10P1	6	0	0	2	2	0
ADNP-AS1	24	55	16	30	25	30
MOCS3	128	139	140	112	122	132
RPL12P12	23	25	19	10	14	21
NAA20	1005	1222	1058	1094	1275	1351
CRNKL1	3042	3242	3198	3280	3898	3537
RIN2	4	6	11	10	6	8
RNF24	885	931	875	1121	1182	1208
FTLP3	17	29	32	63	64	90
RPL21P2	2	0	0	0	0	0
NSFL1C	5221	5906	5456	7297	7898	7732
SCAND1	294	290	299	384	375	415
CCN5	0	2	2	0	0	0
HCK	0	0	1	0	1	0
DDX27	4922	5381	5197	5518	6469	5951
MTG2	1536	1687	1652	1746	2117	1969
CDC25B	2791	3182	2862	2381	2664	2663
TMC2	18	12	10	22	31	16
SOX12	521	676	543	365	431	460
CST1	52	54	50	34	63	48
CST4	1	0	0	0	0	3
ZNF217	1457	1451	1453	1168	1403	1279
DNAAF9	214	224	199	159	154	157
NEURL2	3	2	1	5	0	0
PANK2	1711	2066	2009	2489	2741	2805
ESF1	3606	3998	4046	4564	5848	5682
DPM1	755	870	861	921	1107	1022
KCNG1	2	0	0	1	0	0
WFDC13	0	1	0	0	0	0
MIR3617	0	0	0	0	0	0
SPINT4	0	0	0	0	0	0
CTSA	922	1065	883	825	944	885
NCOA5	2809	3211	3276	4227	4775	4529
RPL13P2	0	0	0	0	0	0
CD40	28	22	29	20	26	17
SAMHD1	192	167	193	206	239	267
GMEB2	1183	1349	1418	1481	1794	1566
STMN3	132	158	129	62	66	76
RTEL1-TNFRSF6B	44	43	36	55	66	57
TNFRSF6B	0	0	0	0	0	0
ARFRP1	1405	1510	1486	1689	1967	1860
ZGPAT	651	653	731	901	1036	978
LIME1	18	37	40	29	37	31
SLC2A4RG	503	592	696	460	577	547
ZBTB46-AS1	0	0	0	0	4	0
KCNQ2	0	4	0	3	6	6
EBF4	2	0	0	0	2	0
RPL19P1	0	0	0	0	0	0
CPXM1	2	4	4	15	8	4
C20orf141	0	0	0	0	0	0
TMEM239	0	0	0	0	0	2
PCED1A	121	143	152	116	129	94
VPS16	1260	1464	1340	1606	1765	1713
MANBAL	177	181	195	179	207	193
TCF15	0	6	4	10	2	4
BCAS4	3	1	2	8	1	1
SPATA25	11	18	11	20	10	21
DBNDD2	3	11	10	3	8	8
C20orf204	20	23	24	30	21	26
TRIB3	1979	2371	1936	1277	1318	1353
LKAAEAR1	0	0	0	0	0	0
SRMS	4	2	1	1	4	2
DUSP15	0	4	0	0	1	2
BPIFB4	0	1	0	0	0	0
ZHX3	990	1160	1230	750	900	836
DEFB124	0	0	0	0	0	0
ASIP	6	4	0	2	1	0
NPBWR2	0	0	0	2	2	0
MACROD2	1	0	1	1	0	0
DLGAP4	341	343	300	429	412	445
ZNF133	382	419	468	442	541	528
LZTS3	57	80	69	171	141	184
TMEM74B	123	143	107	93	81	95
PTPRA	3586	3789	3712	3707	4476	4041
RAD21L1	0	0	0	0	0	2
ZNF831	2	0	6	2	4	0
CBFA2T2	488	485	476	543	540	568
ACTL10	10	15	17	22	27	14
TPM3P2	0	0	0	0	2	0
PIGPP3	0	0	0	0	0	0
GNAS	12266	13305	12376	14306	14913	14709
RNU7-173P	0	0	0	0	0	0
SRMP1	0	0	0	0	0	0
RNA5SP486	0	0	0	0	0	0
RNU7-92P	0	0	0	0	0	0
SULF2	8	7	17	12	18	18
PLCG1	1267	1237	1191	1290	1610	1540
PEDS1-UBE2V1	0	0	0	0	0	0
PEDS1	307	346	270	457	467	432
LINC01273	8	4	2	1	4	0
CEBPB-AS1	41	63	60	25	38	46
CEBPB	1182	1308	1214	1721	1792	1883
LINC01270	2	6	0	0	0	0
RN7SL636P	0	2	0	0	0	0
COX6CP2	3	0	0	0	0	0
PTPN1	2204	2626	2295	2591	2993	3010
RN7SL672P	0	0	0	0	0	0
Y_RNA	2	0	0	0	0	0
MIR645	1	3	1	0	2	2
MIR1302-5	0	2	0	0	3	0
RPL36P2	4	4	2	0	0	0
LINC01271	6	4	4	0	2	4
RPL7AP14	0	0	0	0	0	0
SRC	64	57	58	56	57	72
NXT1-AS1	1	2	5	3	5	3
NXT1	122	170	177	181	217	224
GZF1	1701	1834	1837	1819	2320	2028
NAPB	1072	1194	1146	891	1037	1040
RNA5SP479	0	0	0	0	2	2
CSTL1	0	0	1	0	0	0
CST11	0	1	0	0	0	0
RTEL1	511	487	558	514	738	678
SLC25A6P1	0	0	2	0	0	0
RPL41P1	34	15	15	13	24	13
GHRH	0	0	0	0	0	0
TTLL9	6	3	4	2	8	1
PLCB4	46	48	50	95	99	114
PARAL1	0	0	0	0	0	0
ANKEF1	28	26	28	17	16	24
Metazoa_SRP	0	0	0	0	0	0
SNAP25	5	8	3	4	6	7
ZNF663P	0	0	0	0	0	0
MKRN7P	2	0	0	0	0	4
ZNF840P	0	0	0	2	0	2
OCSTAMP	0	0	0	0	0	2
SLC13A3	4	8	3	1	8	2
GCNT7	13	14	6	12	20	13
HRH3	0	2	2	0	0	4
RALGAPA2	284	298	364	402	449	487
ERGIC3	2516	3067	2736	2232	2630	2352
RAB5IF	436	535	573	697	826	729
UBE2V1	152	149	164	122	189	159
ASXL1	3670	3795	3771	3500	3882	3686
ADAM33	0	2	0	0	1	4
SLC12A5	0	0	3	2	2	3
RRBP1	9103	10156	9387	9169	10802	10352
SGK2	7	24	11	3	3	12
MATN4	4	1	2	0	6	0
KAT14	443	535	487	599	683	620
TGM3	0	0	0	0	0	0
TGM6	0	0	1	1	0	2
Y_RNA	0	0	0	0	0	0
SNRPB	1138	1220	1288	1265	1577	1465
SNORA71E	0	0	0	0	0	0
SNORA60	0	0	0	0	0	0
RALGAPB	2363	2400	2335	3066	3546	3309
MIR548O2	0	0	0	0	0	0
RPS3P2	2	0	5	2	0	3
Metazoa_SRP	0	0	0	0	0	0
SLC32A1	2	0	2	0	0	4
ACTR5	204	240	222	175	198	211
RN7SKP173	14	27	23	14	22	14
EFCAB8	1	2	0	4	12	0
CNBD2	2	2	1	4	4	5
COL20A1	0	4	4	5	8	12
WFDC10B	0	0	0	0	0	0
PAX1	8	6	5	4	6	12
MIR1257	0	0	0	0	0	0
MIR3195	0	0	0	0	0	0
TAF4	1402	1430	1268	1489	1802	1838
C20orf202	6	3	4	0	0	0
ARHGAP40	0	0	0	0	0	2
WFDC8	0	0	0	0	0	0
CCNB1IP1P2	0	0	0	0	0	0
PIGT	1942	2151	2199	1361	1731	1578
ADIG	0	0	0	0	0	0
SUMO1P1	0	2	0	0	0	0
MIR4756	0	0	0	0	0	0
CYP24A1	13	23	21	15	22	22
5_8S_rRNA	0	0	0	0	0	0
ANKRD20A21P	5	0	6	0	4	4
U6	0	0	0	0	0	0
BCAS1	11	16	12	11	6	6
FASTKD5	399	486	460	458	451	478
TP53RK	242	326	384	270	292	349
PRPF6	6602	7598	7126	8250	9760	8972
PIGU	88	111	106	125	107	146
SPAG4	76	51	67	44	56	50
ZNF334	52	32	34	75	126	103
Y_RNA	0	0	0	0	0	0
MIR3646	0	0	0	0	0	0
HNF4A	181	119	139	36	33	43
GSS	1305	1427	1368	1567	1867	1751
MYH7B	54	64	72	70	60	103
MIR499A	0	0	0	0	0	0
MIR499B	0	0	0	0	0	0
TRPC4AP	1332	1475	1392	1550	1743	1659
RNU6-407P	0	3	0	2	3	0
RBM38	7699	7557	7858	6378	6486	6660
HMGB1P1	166	184	226	82	113	96
CTCFL	10	4	12	2	2	1
PCK1	44	98	88	0	5	4
ZBP1	0	0	2	4	0	0
NOL4L	484	400	358	372	320	318
ZMYND8	13553	14789	13434	7141	8535	7906
PTPRT	6	0	0	1	4	3
CABLES2	393	393	407	366	491	419
LINC00654	27	19	29	20	26	23
LINC01370	3	0	2	0	2	0
LINC00494	0	0	0	0	2	0
DLGAP4-AS1	0	2	5	8	0	0
LINC00237	1	10	5	0	4	0
CEP250-AS1	0	2	0	7	1	2
LINC02910	29	24	27	10	17	7
LINC01275	8	25	7	18	18	14
MIR646HG	17	16	16	8	25	10
PPP4R1L	59	60	63	32	33	35
MIR1-1HG-AS1	0	0	1	0	4	0
GNAS-AS1	2	1	3	0	1	9
LINC01727	0	0	0	2	1	2
LINC00659	14	14	8	22	14	37
LAMA5-AS1	0	2	0	0	0	0
SNAP25-AS1	2	2	2	2	0	0
RALY-AS1	37	43	50	75	81	118
OSER1-DT	193	256	242	296	288	275
SDCBP2-AS1	52	81	58	82	82	105
PELATON	0	7	3	2	4	4
FRG1CP	528	725	542	684	822	793
RBM38-AS1	102	108	122	72	91	78
LINC00261	4	2	2	2	0	0
SNHG11	128	162	173	161	202	207
MIR1-1HG	0	2	0	0	0	0
MHENCR	349	472	438	387	449	443
LINC01431	8	4	15	9	8	20
SNHG17	453	484	375	427	435	502
PLPP2	7	6	6	12	3	3
WASH5P	162	129	208	146	121	106
CFD	31	22	32	25	22	20
MISP	10	18	7	37	23	16
FAM138F	2	0	0	0	0	0
LINC01002	11	10	10	8	8	25
OR4F8P	0	0	0	0	0	0
OR4G3P	0	0	0	0	0	0
WBP1LP11	0	0	0	0	0	0
OR4G1P	0	0	0	0	0	0
CICP19	0	0	0	0	0	0
AZU1	21	10	14	7	10	7
ABCA7	3323	3706	3605	2856	3165	3085
ARID3A	2440	1906	1666	2754	1925	1856
SBNO2	1066	1190	1043	831	1030	867
C2CD4C	0	0	2	0	0	2
ONECUT3	0	4	0	2	4	1
GRIN3B	16	8	6	20	33	21
CNN2	472	384	330	357	364	381
TLE6	2	2	2	2	4	0
PALM	49	47	43	0	9	6
SEPTIN14P19	0	1	0	0	1	0
R3HDM4	3176	3662	3300	3507	3715	3747
POLR2E	1927	2028	1995	2586	3065	2923
S1PR4	187	193	167	18	16	12
NCLN	968	1133	1009	1197	1329	1235
FSD1	2	2	0	2	3	4
APBA3	146	156	191	200	210	205
TJP3	6	4	9	9	8	12
ELOCP28	0	0	0	0	0	0
PRTN3	2	2	0	2	2	2
SMIM24	71	57	71	66	68	82
JSRP1	7	10	9	14	13	8
ZNRF4	0	0	0	0	0	0
NFIC	660	694	647	362	431	330
RANBP3	2469	2925	2584	2766	3375	3135
MOB3A	389	384	345	415	472	423
TINCR	31	37	12	4	12	16
