	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
437	1	186195445	186195845	401	*	3.584897704	3.754883912	3.392173927	0.167032073	0.687226594	0.971390983
3983	3	57958718	57959118	401	*	3.584538942	3.754483866	3.391868249	0.166937741	0.687226594	0.971390983
5212	7	30451758	30452158	401	*	3.584595769	3.754584335	3.39186896	0.167037471	0.687226594	0.971390983
5956	9	130321324	130321724	401	*	3.585008754	3.755080906	3.392174461	0.167228481	0.687226594	0.971390983
1932	15	61760080	61760480	401	*	2.451677206	2.694379336	2.15972014	0.333100047	0.687925064	0.971390983
4446	4	149498658	149499058	401	*	2.451677206	2.694379336	2.15972014	0.333100047	0.687925064	0.971390983
3900	3	25664770	25665170	401	*	4.768748135	4.807708061	4.728706828	-0.114405292	0.687946076	0.971390983
2879	19	40603823	40604223	401	*	5.129777199	5.170006426	5.088393932	-0.111919425	0.687999169	0.971390983
5757	9	29359111	29359511	401	*	2.584070609	2.802437373	2.326653317	0.275860055	0.688072561	0.971390983
4319	4	49118754	49119154	401	*	4.523556345	4.672352526	4.357629985	0.120137552	0.688998862	0.971390983
4857	6	10826385	10826785	401	*	2.465049404	2.704813594	2.177337653	0.325963764	0.689571624	0.971390983
1083	11	72447129	72447529	401	*	2.468186371	2.707267185	2.181459073	0.324306239	0.689902069	0.971390983
5175	7	5429867	5430267	401	*	3.882643053	4.044394114	3.700439732	0.1487584	0.691154798	0.971390983
3292	2	170437000	170437400	401	*	2.453559147	2.694421539	2.164262971	0.328630408	0.691162226	0.971390983
4190	3	186911759	186912159	401	*	2.453559147	2.694421539	2.164262971	0.328630408	0.691162226	0.971390983
5816	9	87518603	87519003	401	*	3.930740181	3.954196465	3.906896218	-0.145438355	0.691637309	0.971390983
1292	12	50057299	50057699	401	*	3.930735427	3.954187393	3.906895925	-0.145447133	0.691637309	0.971390983
2532	17	76018464	76018864	401	*	4.129277176	4.285328052	3.954276424	0.136144853	0.692038011	0.971390983
1370	12	85939825	85940225	401	*	2.322084086	2.593948126	1.986809382	0.40322881	0.693005827	0.971390983
4966	6	39627026	39627426	401	*	2.322084086	2.593948126	1.986809382	0.40322881	0.693005827	0.971390983
6183	X	113113731	113114131	401	*	2.322084086	2.593948126	1.986809382	0.40322881	0.693005827	0.971390983
1244	12	18569106	18569506	401	*	2.807649063	3.000300506	2.585248154	0.217210155	0.69302758	0.971390983
2670	18	74291803	74292203	401	*	4.741745692	4.781591359	4.700768196	-0.112580684	0.693075153	0.971390983
1847	15	22797442	22797842	401	*	2.391819824	2.304734995	2.473945891	-0.35514539	0.693099206	0.971390983
5426	7	146940263	146940663	401	*	2.397852887	2.311999553	2.478882864	-0.352849149	0.693209442	0.971390983
5744	9	19088043	19088443	401	*	2.807566981	3.000205968	2.585182681	0.217181096	0.693408047	0.971390983
86	1	20114934	20115334	401	*	2.807455852	3.000232061	2.584888571	0.217501244	0.693429841	0.971390983
3531	20	37863827	37864227	401	*	2.807569202	3.000141312	2.585274066	0.217025078	0.693570054	0.971390983
4147	3	157122467	157122867	401	*	2.807569202	3.000141312	2.585274066	0.217025078	0.693570054	0.971390983
6005	GL000216.2	151499	151899	401	*	2.807536076	3.000147155	2.585188985	0.21711599	0.693595508	0.971390983
939	11	9188221	9188621	401	*	2.807215481	3.000106625	2.584494906	0.217769413	0.693758564	0.971390983
64	1	15152988	15153388	401	*	2.807538844	3.000081461	2.585283027	0.216956278	0.693761964	0.971390983
3454	20	695180	695580	401	*	2.807326334	3.000098993	2.584763787	0.217492959	0.693807389	0.971390983
5623	8	84792301	84792701	401	*	2.807326334	3.000098993	2.584763787	0.217492959	0.693807389	0.971390983
5632	8	95469672	95470072	401	*	2.807326334	3.000098993	2.584763787	0.217492959	0.693807389	0.971390983
1216	12	4962565	4962965	401	*	2.807421878	3.000091719	2.584996439	0.217253078	0.693816392	0.971390983
4201	3	194869781	194870181	401	*	2.807421878	3.000091719	2.584996439	0.217253078	0.693816392	0.971390983
4424	4	138424394	138424794	401	*	2.807421878	3.000091719	2.584996439	0.217253078	0.693816392	0.971390983
2949	19	53055127	53055527	401	*	2.807375952	3.000095312	2.584884481	0.217368608	0.693816673	0.971390983
6079	X	3457037	3457437	401	*	2.451961312	2.691737912	2.164231673	0.325996746	0.693957513	0.971390983
2383	17	32119926	32120326	401	*	2.807223467	3.000022727	2.584625443	0.217555025	0.693992307	0.971390983
3703	22	19548817	19549217	401	*	2.807426635	3.000019538	2.585103778	0.21707359	0.694007117	0.971390983
5421	7	143069060	143069460	401	*	2.807426635	3.000019538	2.585103778	0.21707359	0.694007117	0.971390983
192	1	44559780	44560180	401	*	2.807381468	3.000020307	2.584997365	0.217180755	0.69401771	0.971390983
829	10	116026833	116027233	401	*	2.807381468	3.000020307	2.584997365	0.217180755	0.69401771	0.971390983
4004	3	72100796	72101196	401	*	2.807381468	3.000020307	2.584997365	0.217180755	0.69401771	0.971390983
5470	8	1678159	1678559	401	*	2.807171568	2.999938466	2.584616705	0.217479516	0.694202725	0.971390983
702	10	63127187	63127587	401	*	2.80723131	2.999940682	2.584753157	0.217345308	0.694220196	0.971390983
1866	15	33654800	33655200	401	*	2.80723131	2.999940682	2.584753157	0.217345308	0.694220196	0.971390983
5099	6	145497894	145498294	401	*	2.80723131	2.999940682	2.584753157	0.217345308	0.694220196	0.971390983
2479	17	59166000	59166400	401	*	2.807338818	2.999944962	2.584998306	0.217104484	0.694225103	0.971390983
3994	3	64077379	64077779	401	*	2.807338818	2.999944962	2.584998306	0.217104484	0.694225103	0.971390983
5230	7	39748054	39748454	401	*	2.807287013	2.999942848	2.584880249	0.217220405	0.694227525	0.971390983
6237	X	150227597	150227997	401	*	2.807287013	2.999942848	2.584880249	0.217220405	0.694227525	0.971390983
693	10	58130956	58131356	401	*	2.45541839	2.69446379	2.168742076	0.324223809	0.694367157	0.971390983
435	1	185098289	185098689	401	*	2.8074358	2.999880204	2.5853109	0.216727194	0.694372757	0.971390983
3958	3	49235783	49236183	401	*	2.807344865	2.999870576	2.585111584	0.216916855	0.694425664	0.971390983
2431	17	44032332	44032732	401	*	2.807180145	2.999855234	2.584747708	0.217265327	0.694436031	0.971390983
185	1	43666179	43666579	401	*	2.807293871	2.999865583	2.584999264	0.217024165	0.694438704	0.971390983
4599	5	75176181	75176581	401	*	2.807293871	2.999865583	2.584999264	0.217024165	0.694438704	0.971390983
5815	9	87128889	87129289	401	*	2.807246569	2.99978207	2.585000238	0.216939696	0.694658645	0.971390983
1483	12	125461139	125461539	401	*	3.087407786	3.087447812	3.087367759	-0.191042264	0.695239912	0.971390983
5274	7	56479807	56480207	401	*	3.087439733	3.0874724	3.087407066	-0.191056982	0.695239912	0.971390983
5409	7	139462225	139462625	401	*	3.087469788	3.087495377	3.087444198	-0.191071137	0.695239912	0.971390983
2495	17	64714060	64714460	401	*	3.087448987	3.087472306	3.087425668	-0.191075678	0.695239912	0.971390983
2970	19	57321732	57322132	401	*	3.087427205	3.08744807	3.087406338	-0.191080584	0.695239912	0.971390983
5937	9	128210629	128211029	401	*	3.087442875	3.087460338	3.087425412	-0.19108739	0.695239912	0.971390983
5395	7	132222059	132222459	401	*	3.087497627	3.087516495	3.087478759	-0.19108458	0.695239912	0.971390983
4079	3	126109938	126110338	401	*	3.087458064	3.087472209	3.087443918	-0.191094025	0.695239912	0.971390983
4457	4	154285651	154286051	401	*	3.087458064	3.087472209	3.087443918	-0.191094025	0.695239912	0.971390983
1199	11	134643042	134643442	401	*	3.087472729	3.087483652	3.087461807	-0.191100471	0.695239912	0.971390983
1117	11	86967609	86968009	401	*	3.087452073	3.087460363	3.087443782	-0.191105735	0.695239912	0.971390983
5213	7	30481366	30481766	401	*	3.087452073	3.087460363	3.087443782	-0.191105735	0.695239912	0.971390983
1631	13	110254824	110255224	401	*	3.087466954	3.087472109	3.087461799	-0.191112005	0.695239912	0.971390983
1722	14	63522725	63523125	401	*	3.087500338	3.087505132	3.087495545	-0.191112729	0.695239912	0.971390983
2442	17	45827677	45828077	401	*	3.08742408	3.087423482	3.087424679	-0.191123511	0.695239912	0.971390983
678	10	48250876	48251276	401	*	3.08746109	3.087460388	3.087461791	-0.191123717	0.695239912	0.971390983
1225	12	7331111	7331511	401	*	3.08747565	3.087472006	3.087479294	-0.191129602	0.695239912	0.971390983
2325	17	11932470	11932870	401	*	3.087455139	3.087448495	3.087461784	-0.191135603	0.695239912	0.971390983
1017	11	59972643	59973043	401	*	3.087489641	3.087483171	3.087496111	-0.191135253	0.695239912	0.971390983
4357	4	82184540	82184940	401	*	3.087469918	3.087460415	3.087479422	-0.191141321	0.695239912	0.971390983
5038	6	89887658	89888058	401	*	3.087427313	3.087411357	3.087443268	-0.191154224	0.695239912	0.971390983
5639	8	98190469	98190869	401	*	3.087464097	3.087448646	3.087479547	-0.191153215	0.695239912	0.971390983
1600	13	80407714	80408114	401	*	3.08744299	3.087424212	3.087461769	-0.191159871	0.695239912	0.971390983
5510	8	17595774	17596174	401	*	3.087458187	3.087436704	3.08747967	-0.191165279	0.695239912	0.971390983
2792	19	15979611	15980011	401	*	3.087513377	3.087482407	3.087544346	-0.191184252	0.695239912	0.971390983
5287	7	69928433	69928833	401	*	3.08749519	3.087460499	3.08752988	-0.191191694	0.695239912	0.971390983
2090	16	2922249	2922649	401	*	3.087475786	3.087437268	3.087514302	-0.191199346	0.695239912	0.971390983
4254	4	6780094	6780494	401	*	3.087489787	3.087449124	3.087530448	-0.191203637	0.695239912	0.971390983
6026	GL000225.1	99171	99571	401	*	3.087478688	3.087425818	3.087531556	-0.19122805	0.695239912	0.971390983
4720	5	141923873	141924273	401	*	4.713438982	4.753933346	4.671775093	-0.111242823	0.696559319	0.971390983
1606	13	95842617	95843017	401	*	2.30606981	2.57750838	1.971442956	0.402157199	0.69743364	0.971390983
4269	4	11023301	11023701	401	*	2.33028786	2.597872028	2.001508105	0.392577876	0.698604682	0.971390983
2334	17	15699374	15699774	401	*	3.882643041	3.906890594	3.857980979	-0.143802441	0.699639969	0.971390983
3445	2	241355577	241355977	401	*	3.88264306	3.906890671	3.857980939	-0.143802323	0.699639969	0.971390983
4813	5	179774506	179774906	401	*	3.882643047	3.906890575	3.857981012	-0.143802492	0.699639969	0.971390983
3884	3	16015512	16015912	401	*	2.459068071	2.694548428	2.177508765	0.315600076	0.700677685	0.971390983
5549	8	30334141	30334541	401	*	2.459068071	2.694548428	2.177508765	0.315600076	0.700677685	0.971390983
2208	16	66343950	66344350	401	*	2.462350611	2.697175563	2.18172868	0.314016689	0.700968985	0.971390983
1815	14	100635207	100635607	401	*	3.285410656	3.459418233	3.087499519	0.175721551	0.701681607	0.971390983
2211	16	66867812	66868212	401	*	3.285404318	3.459426763	3.08747394	0.175755659	0.701681607	0.971390983
1020	11	60820547	60820947	401	*	3.285425444	3.459452696	3.087488846	0.175766685	0.701681607	0.971390983
909	11	1645194	1645594	401	*	3.285413775	3.459443014	3.087474605	0.175771245	0.701681607	0.971390983
2199	16	58032898	58033298	401	*	3.285413775	3.459443014	3.087474605	0.175771245	0.701681607	0.971390983
3240	2	130316979	130317379	401	*	3.285413775	3.459443014	3.087474605	0.175771245	0.701681607	0.971390983
891	10	131618370	131618770	401	*	3.285403561	3.459434527	3.087462155	0.175775207	0.701681607	0.971390983
5410	7	139657046	139657446	401	*	3.285403561	3.459434527	3.087462155	0.175775207	0.701681607	0.971390983
3833	22	48556576	48556976	401	*	3.285384049	3.459414815	3.087442902	0.175774749	0.701681608	0.971390983
5342	7	100819888	100820288	401	*	3.285398649	3.459434403	3.087451048	0.17578619	0.701681608	0.971390983
1808	14	99408909	99409309	401	*	3.2853716	3.459407792	3.087423434	0.175787193	0.701681608	0.971390983
5252	7	47447265	47447665	401	*	3.285386409	3.459434046	3.087423429	0.175813453	0.701681608	0.971390983
3322	2	186592201	186592601	401	*	2.327883874	2.593872157	2.001513592	0.38861552	0.701992643	0.971390983
5231	7	40076109	40076509	401	*	2.327883874	2.593872157	2.001513592	0.38861552	0.701992643	0.971390983
1285	12	49322850	49323250	401	*	4.68611138	4.727617063	4.643376137	-0.109157856	0.702848024	0.971390983
6041	KI270466.1	842	1242	401	*	7.144193232	7.199113436	7.087099317	-0.081844475	0.702948549	0.971390983
5168	7	3054980	3055380	401	*	2.999978708	3.00001311	2.999944305	-0.190880814	0.70390288	0.971390983
3883	3	15973305	15973705	401	*	2.999986235	3.000013343	2.999959126	-0.190895401	0.70390288	0.971390983
4714	5	140252814	140253214	401	*	2.999986235	3.000013343	2.999959126	-0.190895401	0.70390288	0.971390983
751	10	84108698	84109098	401	*	2.99998123	3.000002841	2.999959619	-0.190906396	0.70390288	0.971390983
2513	17	72445402	72445802	401	*	3.000013216	3.0000362	2.999990233	-0.190903651	0.70390288	0.971390983
4123	3	141602370	141602770	401	*	3.000013216	3.0000362	2.999990233	-0.190903651	0.70390288	0.971390983
171	1	41743049	41743449	401	*	3.000002116	3.000013793	2.999990439	-0.190926263	0.70390288	0.971390983
4507	5	1885822	1886222	401	*	2.999967016	2.999972886	2.999961147	-0.190937878	0.70390288	0.971390983
3021	2	16438306	16438706	401	*	3.000016113	3.000025261	3.000006964	-0.19093132	0.70390288	0.971390983
2572	18	7663959	7664359	401	*	2.999996743	3.00000294	2.999990545	-0.190937222	0.70390288	0.971390983
3324	2	188045891	188046291	401	*	2.999996743	3.00000294	2.999990545	-0.190937222	0.70390288	0.971390983
4104	3	135752758	135753158	401	*	2.999996743	3.00000294	2.999990545	-0.190937222	0.70390288	0.971390983
5500	8	11730488	11730888	401	*	2.999978847	2.999982283	2.999975411	-0.190942745	0.70390288	0.971390983
740	10	77318214	77318614	401	*	2.999991491	2.999992329	2.999990653	-0.190947941	0.70390288	0.971390983
2913	19	46670503	46670903	401	*	2.999991491	2.999992329	2.999990653	-0.190947941	0.70390288	0.971390983
3314	2	178556105	178556505	401	*	2.999991491	2.999992329	2.999990653	-0.190947941	0.70390288	0.971390983
3754	22	30455421	30455821	401	*	2.999991491	2.999992329	2.999990653	-0.190947941	0.70390288	0.971390983
4686	5	133326516	133326916	401	*	3.000024858	3.000025629	3.000024086	-0.190948074	0.70390288	0.971390983
1923	15	56485533	56485933	401	*	3.000004903	3.000002988	3.000006819	-0.190953448	0.70390288	0.971390983
4779	5	170791005	170791405	401	*	3.000019034	3.00001422	3.000023848	-0.190959244	0.70390288	0.971390983
2219	16	68509400	68509800	401	*	2.999999473	2.999992201	3.000006744	-0.190964159	0.70390288	0.971390983
6061	KI270742.1	13357	13757	401	*	3.000013319	3.000003034	3.000023605	-0.190970187	0.70390288	0.971390983
209	1	47940466	47940866	401	*	3.000007717	2.999992077	3.000023357	-0.190980896	0.70390288	0.971390983
1924	15	56525624	56526024	401	*	3.000007717	2.999992077	3.000023357	-0.190980896	0.70390288	0.971390983
2857	19	35597361	35597761	401	*	3.000007717	2.999992077	3.000023357	-0.190980896	0.70390288	0.971390983
4443	4	147826060	147826460	401	*	2.999971768	2.999952431	2.999991104	-0.190988289	0.70390288	0.971390983
328	1	147098242	147098642	401	*	3.000021981	3.000003079	3.000040883	-0.19098742	0.70390288	0.971390983
464	1	206564887	206565287	401	*	3.000021981	3.000003079	3.000040883	-0.19098742	0.70390288	0.971390983
1101	11	76749355	76749755	401	*	3.000016214	2.999991956	3.000040471	-0.190998131	0.70390288	0.971390983
4445	4	148174584	148174984	401	*	3.000055629	3.000014999	3.000096258	-0.191030874	0.70390288	0.971390983
3727	22	23692678	23693078	401	*	3.000013424	2.999969945	3.000056901	-0.191036571	0.70390288	0.971390983
5016	6	73803673	73804073	401	*	2.18318374	2.026895867	2.324183552	-0.477587726	0.704424814	0.971390983
6139	X	57624143	57624543	401	*	2.387957774	2.308182363	2.463552105	-0.341419312	0.705155206	0.971390983
1678	14	38128517	38128917	401	*	2.153914363	1.994274494	2.297636228	-0.483453415	0.705959127	0.971390983
1553	13	43416124	43416524	401	*	2.330757306	2.593833948	2.008765855	0.381407009	0.706468163	0.971390983
3800	22	41610011	41610411	401	*	2.330757306	2.593833948	2.008765855	0.381407009	0.706468163	0.971390983
4868	6	13615768	13616168	401	*	2.330757306	2.593833948	2.008765855	0.381407009	0.706468163	0.971390983
965	11	18105864	18106264	401	*	3.644061295	3.807392076	3.459850451	0.152080077	0.707383472	0.971390983
1914	15	51414353	51414753	401	*	3.643924231	3.807235669	3.459737999	0.152036135	0.707383472	0.971390983
5297	7	73667506	73667906	401	*	3.643673937	3.807070803	3.459379004	0.152230234	0.707383472	0.971390983
1791	14	94367953	94368353	401	*	3.644045438	3.807547469	3.459616668	0.152469178	0.707383472	0.971390983
1813	14	100549017	100549417	401	*	3.643899064	3.807471927	3.459380139	0.152630137	0.707383472	0.971390983
1030	11	62137993	62138393	401	*	3.643801453	3.80739333	3.459258326	0.152673347	0.707383472	0.971390983
5974	9	136002602	136003002	401	*	3.643747419	3.807393576	3.459135196	0.152796699	0.707383472	0.971390983
4185	3	185911640	185912040	401	*	2.395757956	2.319007646	2.468630625	-0.335735844	0.707607279	0.971390983
5684	8	128353751	128354151	401	*	2.395757956	2.319007646	2.468630625	-0.335735844	0.707607279	0.971390983
9	1	2216424	2216824	401	*	3.832888353	3.857984785	3.807347616	-0.14204747	0.707870044	0.971390983
2826	19	19643589	19643989	401	*	3.832892842	3.857987941	3.807353485	-0.142050183	0.707870044	0.971390983
657	10	38737878	38738278	401	*	3.832898821	3.857978052	3.807375898	-0.142082485	0.707870044	0.971390983
4501	5	819293	819693	401	*	3.930733213	4.087450044	3.754894298	0.137494564	0.70882952	0.971390983
4266	4	10185725	10186125	401	*	3.930739675	4.087461138	3.754894929	0.137505026	0.70882952	0.971390983
3795	22	40347308	40347708	401	*	2.408978115	2.336154915	2.478301364	-0.328343932	0.709886417	0.971390983
1142	11	111992554	111992954	401	*	2.906890744	2.906890765	2.906890724	-0.190754229	0.71288151	0.971390983
649	10	34162957	34163357	401	*	2.906890614	2.90689061	2.906890619	-0.190754279	0.71288151	0.971390983
747	10	78095990	78096390	401	*	2.906890614	2.90689061	2.906890619	-0.190754279	0.71288151	0.971390983
2108	16	8441456	8441856	401	*	2.906890693	2.906890652	2.906890734	-0.190754353	0.71288151	0.971390983
1725	14	64612468	64612868	401	*	2.906890602	2.906890595	2.906890609	-0.190754285	0.712895427	0.971390983
2842	19	31738731	31739131	401	*	2.906890602	2.906890595	2.906890609	-0.190754285	0.712895427	0.971390983
1212	12	3139950	3140350	401	*	2.9068906	2.906890588	2.906890613	-0.190754295	0.712900125	0.971390983
4380	4	102484124	102484524	401	*	2.906890597	2.906890596	2.906890598	-0.190754272	0.712912896	0.971390983
4762	5	159600241	159600641	401	*	2.906890597	2.906890596	2.906890598	-0.190754272	0.712912896	0.971390983
6212	X	135096293	135096693	401	*	2.906890596	2.906890595	2.906890598	-0.190754274	0.712917625	0.971390983
4480	4	172329943	172330343	401	*	2.906890596	2.906890596	2.906890595	-0.19075427	0.712925668	0.971390983
318	1	119606308	119606708	401	*	2.906890596	2.906890596	2.906890596	-0.19075427	0.712930413	0.971390983
3617	21	9750308	9750708	401	*	2.906890596	2.906890596	2.906890596	-0.19075427	0.712930413	0.971390983
449	1	199621033	199621433	401	*	2.906890596	2.906890596	2.906890596	-0.19075427	0.712935164	0.971390983
4846	6	7093887	7094287	401	*	2.906890597	2.906890595	2.906890599	-0.190754274	0.712952758	0.971390983
982	11	32488606	32489006	401	*	2.9068906	2.906890598	2.906890601	-0.190754272	0.712970423	0.971390983
619	10	18090570	18090970	401	*	2.906890603	2.906890584	2.906890622	-0.190754308	0.712992917	0.971390983
1434	12	115610729	115611129	401	*	2.906890603	2.906890633	2.906890573	-0.19075421	0.713006034	0.971390983
4312	4	48286064	48286464	401	*	2.906890603	2.906890633	2.906890573	-0.19075421	0.713006034	0.971390983
1913	15	51328794	51329194	401	*	2.906890604	2.906890592	2.906890616	-0.190754295	0.71301075	0.971390983
5433	7	149433478	149433878	401	*	2.906890605	2.906890539	2.906890672	-0.190754403	0.713015439	0.971390983
4452	4	152033448	152033848	401	*	2.906890603	2.906890538	2.906890669	-0.190754401	0.713033342	0.971390983
1118	11	87431329	87431729	401	*	2.906890597	2.906890653	2.906890541	-0.190754158	0.713046768	0.971390983
1228	12	7835820	7836220	401	*	2.906890597	2.906890653	2.906890541	-0.190754158	0.713046768	0.971390983
1095	11	74946081	74946481	401	*	2.906890597	2.906890552	2.906890643	-0.190754362	0.713051363	0.971390983
3330	2	191597285	191597685	401	*	2.906890597	2.906890552	2.906890643	-0.190754362	0.713051363	0.971390983
4102	3	134921880	134922280	401	*	2.906890597	2.906890552	2.906890643	-0.190754362	0.713051363	0.971390983
1296	12	51019586	51019986	401	*	2.906890586	2.906890584	2.906890588	-0.190754274	0.71306952	0.971390983
3462	20	3441735	3442135	401	*	2.906890586	2.906890584	2.906890588	-0.190754274	0.71306952	0.971390983
4440	4	146636780	146637180	401	*	2.906890586	2.906890584	2.906890588	-0.190754274	0.71306952	0.971390983
4574	5	55553182	55553582	401	*	2.906890586	2.906890584	2.906890588	-0.190754274	0.71306952	0.971390983
3639	21	34690002	34690402	401	*	2.906890542	2.906890727	2.906890358	-0.190753901	0.713106315	0.971390983
4320	4	49120842	49121242	401	*	5.856603656	5.906589734	5.804823322	-0.091961237	0.713110446	0.971390983
5096	6	144340195	144340595	401	*	2.906890504	2.906890572	2.906890435	-0.190754133	0.713129195	0.971390983
1195	11	133364967	133365367	401	*	2.906890325	2.906891028	2.906889622	-0.190752864	0.71318617	0.971390983
4648	5	107563039	107563439	401	*	1.885087612	1.606961818	2.118163756	-0.680831699	0.713209125	0.971390983
284	1	108130963	108131363	401	*	2.906890106	2.906890321	2.906889891	-0.19075384	0.713232099	0.971390983
5121	6	156455786	156456186	401	*	2.906889979	2.906890535	2.906889424	-0.190753159	0.713251779	0.971390983
5576	8	42224033	42224433	401	*	2.906889962	2.906889761	2.906890164	-0.190754673	0.713254758	0.971390983
5363	7	107220967	107221367	401	*	2.906889643	2.906890197	2.906889088	-0.190753161	0.713294584	0.971390983
4767	5	163630092	163630492	401	*	2.906888679	2.906890479	2.906886879	-0.19075067	0.713379605	0.971390983
764	10	92689339	92689739	401	*	4.285477185	4.322004446	4.248001021	-0.1191626	0.713784074	0.971390983
4563	5	41924971	41925371	401	*	4.285374254	4.321796281	4.248008856	-0.11937859	0.713784074	0.971390983
1357	12	68755846	68756246	401	*	2.312666759	2.573462232	1.994090563	0.375765539	0.714549974	0.971390983
4485	4	182379073	182379473	401	*	2.312666759	2.573462232	1.994090563	0.375765539	0.714549974	0.971390983
3017	2	14011572	14011972	401	*	2.382322621	2.308014896	2.452989785	-0.331107148	0.714916653	0.971390983
3299	2	173298133	173298533	401	*	2.906890597	3.087462843	2.70043972	0.189905761	0.715757635	0.971390983
2226	16	70521863	70522263	401	*	2.906890663	3.087462929	2.700439758	0.189905808	0.715855271	0.971390983
1981	15	74024646	74025046	401	*	2.906890671	3.087462877	2.700439845	0.18990567	0.715878168	0.971390983
3591	20	57627442	57627842	401	*	2.906890671	3.087462877	2.700439845	0.18990567	0.715878168	0.971390983
861	10	124301803	124302203	401	*	2.906890657	3.087462733	2.700440002	0.189905369	0.715883456	0.971390983
267	1	88774818	88775218	401	*	2.906890687	3.087462946	2.700439792	0.189905791	0.715895929	0.971390983
730	10	73840365	73840765	401	*	2.906890687	3.087462946	2.700439792	0.189905791	0.715895929	0.971390983
2795	19	16342354	16342754	401	*	2.906890687	3.087462946	2.700439792	0.189905791	0.715895929	0.971390983
3173	2	89830806	89831206	401	*	2.906890687	3.087462946	2.700439792	0.189905791	0.715895929	0.971390983
921	11	4821619	4822019	401	*	2.906890669	3.087462766	2.700439985	0.189905418	0.715901338	0.971390983
2286	17	952513	952913	401	*	2.906890679	3.087462825	2.700439933	0.18990553	0.715919199	0.971390983
396	1	167799705	167800105	401	*	2.906890689	3.087462916	2.700439837	0.189905716	0.715937023	0.971390983
3630	21	32534668	32535068	401	*	2.906890689	3.087462916	2.700439837	0.189905716	0.715937023	0.971390983
4865	6	13379948	13380348	401	*	2.906890689	3.087462916	2.700439837	0.189905716	0.715937023	0.971390983
3897	3	23907205	23907605	401	*	2.906890657	3.087462699	2.700440045	0.189905291	0.715960726	0.971390983
303	1	115072314	115072714	401	*	2.906890651	3.087462969	2.700439679	0.189905927	0.715996383	0.971390983
1502	12	133048517	133048917	401	*	2.906890651	3.087462969	2.700439679	0.189905927	0.715996383	0.971390983
1706	14	54926038	54926438	401	*	2.906890651	3.087462969	2.700439679	0.189905927	0.715996383	0.971390983
4444	4	148143530	148143930	401	*	2.906890588	3.087462472	2.700440182	0.189904928	0.716002791	0.971390983
5296	7	73484141	73484541	401	*	2.906890588	3.087462472	2.700440182	0.189904928	0.716002791	0.971390983
5911	9	122840116	122840516	401	*	2.906890569	3.08746261	2.700439961	0.189905286	0.716020686	0.971390983
4638	5	97068897	97069297	401	*	2.00831195	1.786568691	2.200469965	-0.589779336	0.71603148	0.971390983
5192	7	16539602	16540002	401	*	2.906890547	3.087462796	2.700439665	0.189905768	0.716038477	0.971390983
5560	8	38341163	38341563	401	*	2.906890519	3.087463036	2.700439285	0.189906388	0.716056145	0.971390983
6229	X	148871010	148871410	401	*	2.906890519	3.087463036	2.700439285	0.189906388	0.716056145	0.971390983
3477	20	16543979	16544379	401	*	2.906890417	3.08746228	2.70044004	0.189904877	0.716063343	0.971390983
1771	14	82622244	82622644	401	*	2.906890485	3.087463336	2.700438815	0.189907158	0.71607367	0.971390983
4148	3	157137341	157137741	401	*	2.906890485	3.087463336	2.700438815	0.189907158	0.71607367	0.971390983
2937	19	50066112	50066512	401	*	2.90689037	3.087462497	2.700439648	0.189905486	0.716081117	0.971390983
4530	5	14041016	14041416	401	*	2.90689037	3.087462497	2.700439648	0.189905486	0.716081117	0.971390983
4980	6	43396645	43397045	401	*	2.906890105	3.087462044	2.700439629	0.189905051	0.716124347	0.971390983
249	1	65535199	65535599	401	*	2.906890187	3.087463536	2.700437866	0.189908308	0.716133466	0.971390983
5184	7	7041394	7041794	401	*	2.90689002	3.087462361	2.700439019	0.189905979	0.716141909	0.971390983
853	10	121929957	121930357	401	*	2.906889613	3.087461763	2.70043886	0.18990554	0.716185692	0.971390983
5513	8	18366461	18366861	401	*	2.906889613	3.087461763	2.70043886	0.18990554	0.716185692	0.971390983
2264	16	86109670	86110070	401	*	2.906889479	3.087462199	2.700437982	0.189906855	0.716202949	0.971390983
2957	19	54448190	54448590	401	*	2.906889479	3.087462199	2.700437982	0.189906855	0.716202949	0.971390983
4593	5	69265917	69266317	401	*	2.906889334	3.087462721	2.700436964	0.189908395	0.716219963	0.971390983
4212	3	197416301	197416701	401	*	2.906888705	3.087462012	2.700436439	0.18990821	0.716264118	0.971390983
1100	11	76336491	76336891	401	*	2.906888163	3.087460428	2.70043726	0.189905805	0.716292266	0.971390983
1968	15	72210277	72210677	401	*	2.906888163	3.087460428	2.70043726	0.189905805	0.716292266	0.971390983
489	1	210790849	210791249	401	*	2.906887916	3.08746106	2.700435864	0.189907833	0.71630894	0.971390983
4354	4	79210091	79210491	401	*	3.781378887	3.807411527	3.754867858	-0.140112703	0.716342567	0.971390983
6045	KI270538.1	81112	81512	401	*	3.781362416	3.807379802	3.754867206	-0.140143775	0.716342567	0.971390983
5399	7	135255103	135255754	652	*	3.781296768	3.807307715	3.754808234	-0.140156889	0.716342567	0.971390983
4226	4	2046897	2047297	401	*	3.781335632	3.807328149	3.754866212	-0.140194431	0.716342567	0.971390983
1328	12	57470995	57471395	401	*	3.781357756	3.807346128	3.754892634	-0.140202875	0.716342567	0.971390983
4664	5	118650731	118651131	401	*	2.315687065	2.573510099	2.001540901	0.368447127	0.719102168	0.972298494
