	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
3344	2	201446760	201447160	401	*	2.249351721	2.105189057	2.380408503	-3.14E-05	0.813892546	0.999630628
4079	3	126109938	126110338	401	*	3.091138752	2.998369383	3.178301496	-4.98E-05	0.813990028	0.999630628
4457	4	154285651	154286051	401	*	3.091138752	2.998369383	3.178301496	-4.98E-05	0.813990028	0.999630628
2824	19	19405290	19405690	401	*	5.03220811	4.974908214	5.087318879	-8.98E-05	0.814023541	0.999630628
1722	14	63522725	63523125	401	*	3.113313612	3.015718228	3.204723119	-4.84E-05	0.81411808	0.999630628
4590	5	68446402	68446802	401	*	2.710163128	2.58924904	2.821722253	-4.23E-05	0.814183117	0.999630628
1767	14	81149693	81150093	401	*	2.806805345	2.693955298	2.911464873	-4.42E-05	0.814183834	0.999630628
649	10	34162957	34163357	401	*	2.928830776	2.824761731	3.025895229	-4.64E-05	0.814304631	0.999630628
747	10	78095990	78096390	401	*	2.928830776	2.824761731	3.025895229	-4.64E-05	0.814304631	0.999630628
982	11	32488606	32489006	401	*	2.92047092	2.818184943	3.015982547	-4.69E-05	0.814355242	0.999630628
1808	14	99408909	99409309	401	*	3.247061188	3.344725117	3.142302676	4.77E-05	0.814605079	0.999630628
303	1	115072314	115072714	401	*	2.902023345	2.998369383	2.798779749	4.65E-05	0.814715481	0.999630628
1502	12	133048517	133048917	401	*	2.902023345	2.998369383	2.798779749	4.65E-05	0.814715481	0.999630628
1706	14	54926038	54926438	401	*	2.902023345	2.998369383	2.798779749	4.65E-05	0.814715481	0.999630628
1889	15	42123375	42123775	401	*	2.598925919	2.459538619	2.726024737	-3.77E-05	0.814827845	0.999630628
1020	11	60820547	60820947	401	*	3.293117761	3.376407682	3.204723119	5.23E-05	0.814866464	0.999630628
489	1	210790849	210791249	401	*	2.876319668	2.980809371	2.763667057	4.43E-05	0.814868499	0.999630628
2572	18	7663959	7664359	401	*	3.004377276	2.907994676	3.094722076	-4.83E-05	0.814869055	0.999630628
3324	2	188045891	188046291	401	*	3.004377276	2.907994676	3.094722076	-4.83E-05	0.814869055	0.999630628
4104	3	135752758	135753158	401	*	3.004377276	2.907994676	3.094722076	-4.83E-05	0.814869055	0.999630628
4226	4	2046897	2047297	401	*	3.781210807	3.708253358	3.850655698	-6.44E-05	0.814950388	0.999630628
3752	22	30054616	30055016	401	*	2.723354675	2.60461768	2.833058124	-4.24E-05	0.815104784	0.999630628
283	1	107965678	107966078	401	*	3.68096717	3.600790841	3.756921391	-6.15E-05	0.815121405	0.999630628
1925	15	56733007	56733407	401	*	3.68096717	3.600790841	3.756921391	-6.15E-05	0.815121405	0.999630628
5815	9	87128889	87129289	401	*	2.792652833	2.889292079	2.689072452	4.38E-05	0.815459701	0.999630628
2334	17	15699374	15699774	401	*	3.879259393	3.811578036	3.943907378	-6.60E-05	0.815553604	0.999630628
5500	8	11730488	11730888	401	*	2.993529336	2.895553256	3.085272712	-4.73E-05	0.815872092	0.999630628
2475	17	57804229	57804629	401	*	2.732934397	2.612241038	2.844305618	-4.14E-05	0.815930796	0.999630628
1797	14	95865660	95866060	401	*	2.701224183	2.798272754	2.597173395	4.10E-05	0.815981864	0.999630628
4863	6	13081927	13082327	401	*	2.369507802	2.509380578	2.214603662	3.34E-05	0.815993374	0.999630628
4266	4	10185725	10186125	401	*	3.928634777	3.992539762	3.861767355	6.73E-05	0.816086972	0.999630628
1281	12	47634842	47635242	401	*	2.831381629	2.722411104	2.932696215	-4.43E-05	0.816116313	0.999630628
1296	12	51019586	51019986	401	*	2.912062339	2.811578036	3.006001284	-4.65E-05	0.816144778	0.999630628
3462	20	3441735	3442135	401	*	2.912062339	2.811578036	3.006001284	-4.65E-05	0.816144778	0.999630628
4440	4	146636780	146637180	401	*	2.912062339	2.811578036	3.006001284	-4.65E-05	0.816144778	0.999630628
4574	5	55553182	55553582	401	*	2.912062339	2.811578036	3.006001284	-4.65E-05	0.816144778	0.999630628
5331	7	98969511	98969911	401	*	3.243735835	3.15852782	3.324190742	-5.11E-05	0.816155107	0.999630628
2826	19	19643589	19643989	401	*	3.840179097	3.771092625	3.906107856	-6.52E-05	0.816191331	0.999630628
682	10	48596631	48597031	401	*	2.82243577	2.715349598	2.9221196	-4.47E-05	0.816258375	0.999630628
3243	2	131553418	131553818	401	*	2.82243577	2.715349598	2.9221196	-4.47E-05	0.816258375	0.999630628
4021	3	85812551	85812951	401	*	2.82243577	2.715349598	2.9221196	-4.47E-05	0.816258375	0.999630628
1174	11	122765746	122766146	401	*	2.713710917	2.596953825	2.821722253	-4.23E-05	0.816272859	0.999630628
2226	16	70521863	70522263	401	*	2.91357879	3.009958429	2.810296606	4.55E-05	0.816314283	0.999630628
5232	7	41941350	41941750	401	*	3.232079834	3.142822976	3.316134805	-4.98E-05	0.81632155	0.999630628
2211	16	66867812	66868212	401	*	3.281855516	3.362914546	3.195969567	5.25E-05	0.816454658	0.999630628
4319	4	49118754	49119154	401	*	4.520335358	4.57164899	4.467129085	8.08E-05	0.816612873	0.999630628
3958	3	49235783	49236183	401	*	2.8017847	2.895553256	2.701495341	4.39E-05	0.816658378	0.999630628
5576	8	42224033	42224433	401	*	2.897378205	2.791573813	2.995950484	-4.48E-05	0.816665321	0.999630628
5016	6	73803673	73804073	401	*	2.210377148	1.956714418	2.426038046	-1.88E-05	0.817052711	0.999630628
5184	7	7041394	7041794	401	*	2.890374598	2.986686489	2.787170213	4.55E-05	0.817094057	0.999630628
78	1	17438364	17438764	401	*	3.207964355	3.288465566	3.1227044	5.00E-05	0.817144024	0.999630628
2257	16	85011613	85012013	401	*	3.217318862	3.297950562	3.131912518	4.98E-05	0.817243877	0.999630628
5937	9	128210629	128211029	401	*	3.083670738	2.992539762	3.169385652	-4.86E-05	0.817273801	0.999630628
471	1	207822193	207822593	401	*	3.339659975	3.425078844	3.248863578	5.26E-05	0.817553333	0.999630628
9	1	2216424	2216824	401	*	3.835740294	3.76768334	3.900730873	-6.47E-05	0.817558925	0.999630628
2042	15	93775180	93775580	401	*	2.377271939	2.509380578	2.231835314	3.43E-05	0.817848707	0.999630628
5783	9	38088496	38088896	401	*	2.377271939	2.509380578	2.231835314	3.43E-05	0.817848707	0.999630628
6140	X	63077860	63078260	401	*	2.377271939	2.509380578	2.231835314	3.43E-05	0.817848707	0.999630628
482	1	209627668	209628068	401	*	4.01534679	4.083414944	3.943907378	6.76E-05	0.818068221	0.999630628
5192	7	16539602	16540002	401	*	2.898910162	2.992539762	2.798779749	4.57E-05	0.818082534	0.999630628
3021	2	16438306	16438706	401	*	3.015144256	2.920329721	3.104109951	-4.70E-05	0.818135407	0.999630628
267	1	88774818	88775218	401	*	2.910490469	3.004175543	2.810296606	4.54E-05	0.8182004	0.999630628
730	10	73840365	73840765	401	*	2.910490469	3.004175543	2.810296606	4.54E-05	0.8182004	0.999630628
2795	19	16342354	16342754	401	*	2.910490469	3.004175543	2.810296606	4.54E-05	0.8182004	0.999630628
3173	2	89830806	89831206	401	*	2.910490469	3.004175543	2.810296606	4.54E-05	0.8182004	0.999630628
1648	14	20554773	20555173	401	*	2.813434094	2.708253358	2.911464873	-4.42E-05	0.818211159	0.999630628
4716	5	140422472	140422872	401	*	2.813434094	2.708253358	2.911464873	-4.42E-05	0.818211159	0.999630628
5271	7	55739533	55739933	401	*	2.813434094	2.708253358	2.911464873	-4.42E-05	0.818211159	0.999630628
99	1	22005357	22005757	401	*	3.333376287	3.420744103	3.240374569	5.12E-05	0.818594929	0.999630628
764	10	92689339	92689739	401	*	4.301096899	4.23979923	4.359895936	-7.32E-05	0.818686938	0.999630628
1780	14	91398715	91399115	401	*	3.69292624	3.764265979	3.617874475	6.10E-05	0.818719359	0.999630628
171	1	41743049	41743449	401	*	3.007271212	2.914175382	3.094722076	-4.71E-05	0.818953539	0.999630628
318	1	119606308	119606708	401	*	2.923537973	2.824761731	3.015982547	-4.55E-05	0.818990078	0.999630628
3617	21	9750308	9750708	401	*	2.923537973	2.824761731	3.015982547	-4.55E-05	0.818990078	0.999630628
2445	17	47492448	47492848	401	*	3.352145837	3.433709447	3.265693197	5.30E-05	0.819082323	0.999630628
4008	3	72472177	72472577	401	*	3.352145837	3.433709447	3.265693197	5.30E-05	0.819082323	0.999630628
3363	2	209453865	209454265	401	*	2.596119569	2.467966111	2.713812171	-3.83E-05	0.819161694	0.999630628
1407	12	108473369	108473769	401	*	2.717250003	2.60461768	2.821722253	-4.18E-05	0.819320126	0.999630628
2124	16	14013030	14013430	401	*	2.717250003	2.60461768	2.821722253	-4.18E-05	0.819320126	0.999630628
3647	21	36465008	36465408	401	*	2.717250003	2.60461768	2.821722253	-4.18E-05	0.819320126	0.999630628
1246	12	19618703	19619103	401	*	2.704002261	2.58924904	2.810296606	-4.13E-05	0.819407074	0.999630628
4794	5	173644345	173644745	401	*	2.995747569	3.094343079	2.889916409	4.56E-05	0.819452392	0.999630628
4979	6	43338957	43339357	401	*	2.995747569	3.094343079	2.889916409	4.56E-05	0.819452392	0.999630628
1244	12	18569106	18569506	401	*	2.836243831	2.938636769	2.726024737	4.00E-05	0.81949287	0.999630628
3233	2	128407265	128407665	401	*	3.729804815	3.6573659	3.798779749	-6.16E-05	0.819860183	0.999630628
3562	20	48381136	48381536	401	*	2.797705302	2.686752776	2.900730873	-4.19E-05	0.820002186	0.999630628
3646	21	36430028	36430428	401	*	4.257608227	4.197203539	4.315585121	-7.31E-05	0.820059733	0.999630628
1819	14	101313694	101314094	401	*	3.168509674	3.083414944	3.248863578	-4.88E-05	0.820419627	0.999630628
802	10	103261963	103262363	401	*	2.801044456	2.693955298	2.900730873	-4.26E-05	0.820476599	0.999630628
4272	4	15181338	15181738	401	*	2.825718237	2.722411104	2.9221196	-4.35E-05	0.820567359	0.999630628
2638	18	57069187	57069587	401	*	2.620748041	2.492957177	2.738134789	-3.77E-05	0.820579236	0.999630628
3531	20	37863827	37864227	401	*	2.826445932	2.920329721	2.726024737	4.18E-05	0.82059383	0.999630628
4147	3	157122467	157122867	401	*	2.826445932	2.920329721	2.726024737	4.18E-05	0.82059383	0.999630628
2355	17	19449920	19450320	401	*	2.599958802	2.476344659	2.713812171	-3.87E-05	0.820769826	0.999630628
114	1	26158349	26158749	401	*	3.736326474	3.66471626	3.80454967	-6.14E-05	0.820771556	0.999630628
396	1	167799705	167800105	401	*	2.907395523	2.998369383	2.810296606	4.50E-05	0.820830814	0.999630628
3630	21	32534668	32535068	401	*	2.907395523	2.998369383	2.810296606	4.50E-05	0.820830814	0.999630628
4865	6	13379948	13380348	401	*	2.907395523	2.998369383	2.810296606	4.50E-05	0.820830814	0.999630628
2495	17	64714060	64714460	401	*	3.086410057	2.998369383	3.169385652	-4.76E-05	0.820846009	0.999630628
5297	7	73667506	73667906	401	*	3.630726993	3.701122041	3.556720089	5.79E-05	0.820876456	0.999630628
228	1	54603518	54603918	401	*	3.723253541	3.649977898	3.792986659	-6.02E-05	0.821237418	0.999630628
1215	12	4915579	4915979	401	*	2.816737082	2.715349598	2.911464873	-4.35E-05	0.821612891	0.999630628
2252	16	82456674	82457074	401	*	2.816737082	2.715349598	2.911464873	-4.35E-05	0.821612891	0.999630628
6115	X	40200552	40200952	401	*	2.816737082	2.715349598	2.911464873	-4.35E-05	0.821612891	0.999630628
4536	5	18820283	18820683	401	*	2.384994516	2.509380578	2.248863578	3.43E-05	0.821862191	0.999630628
4507	5	1885822	1886222	401	*	2.985537119	2.889292079	3.075761049	-4.47E-05	0.821874233	0.999630628
853	10	121929957	121930357	401	*	2.887236148	2.980809371	2.787170213	4.39E-05	0.821945698	0.999630628
5513	8	18366461	18366861	401	*	2.887236148	2.980809371	2.787170213	4.39E-05	0.821945698	0.999630628
978	11	27506703	27507103	401	*	3.976480855	4.038692762	3.911464873	6.62E-05	0.821957468	0.999630628
2937	19	50066112	50066512	401	*	2.895790246	2.986686489	2.798779749	4.45E-05	0.822192294	0.999630628
4530	5	14041016	14041416	401	*	2.895790246	2.986686489	2.798779749	4.45E-05	0.822192294	0.999630628
2970	19	57321732	57322132	401	*	3.076163866	2.986686489	3.160414365	-4.64E-05	0.82227573	0.999630628
3299	2	173298133	173298533	401	*	2.921978563	3.015718228	2.821722253	4.32E-05	0.82238514	0.999630628
5096	6	144340195	144340595	401	*	2.906707544	2.811578036	2.995950484	-4.46E-05	0.822582261	0.999630628
6045	KI270538.1	81112	81512	401	*	3.786274103	3.718884671	3.850655698	-6.18E-05	0.822700958	0.999630628
966	11	18153225	18153625	401	*	2.981894959	3.077919677	2.879020268	4.49E-05	0.822774723	0.999630628
64	1	15152988	15153388	401	*	2.823165122	2.914175382	2.726024737	4.15E-05	0.822801262	0.999630628
2029	15	90400880	90401280	401	*	2.697645515	2.791573813	2.597173395	3.88E-05	0.822818104	0.999630628
2313	17	8073602	8074002	401	*	4.016396758	4.080669927	3.949126112	6.64E-05	0.822920504	0.999630628
1452	12	120495872	120496272	401	*	4.894259843	4.84602446	4.940934552	-8.77E-05	0.822958798	0.999630628
6098	X	16838685	16839085	401	*	3.130083411	3.209964671	3.045518575	4.52E-05	0.823048129	0.999630628
4086	3	127616511	127616911	401	*	2.720780429	2.612241038	2.821722253	-4.09E-05	0.823296213	0.999630628
1100	11	76336491	76336891	401	*	2.878631029	2.974908214	2.775466496	4.25E-05	0.82345259	0.999630628
1968	15	72210277	72210677	401	*	2.878631029	2.974908214	2.775466496	4.25E-05	0.82345259	0.999630628
4159	3	169661268	169661668	401	*	3.22412769	3.302669777	3.141062236	4.72E-05	0.823474832	0.999630628
3281	2	160776854	160777254	401	*	2.989907323	3.083414944	2.889916409	4.52E-05	0.823584748	0.999630628
5409	7	139462225	139462625	401	*	3.096583992	3.009958429	3.178301496	-4.66E-05	0.823631854	0.999630628
5399	7	135255103	135255754	652	*	3.773647977	3.704692106	3.839457793	-6.03E-05	0.82364598	0.999630628
5932	9	127815057	127815457	401	*	3.613571958	3.533901046	3.689072452	-5.61E-05	0.823930507	0.999630628
3222	2	120832191	120832591	401	*	3.356080129	3.433709447	3.274034953	5.16E-05	0.824008308	0.999630628
3419	2	235639136	235639536	401	*	3.356080129	3.433709447	3.274034953	5.16E-05	0.824008308	0.999630628
163	1	39437540	39437940	401	*	2.589450752	2.467966111	2.701495341	-3.76E-05	0.824227286	0.999630628
1928	15	59170129	59170529	401	*	3.33485918	3.25448829	3.410987983	-4.84E-05	0.824413298	0.999630628
2682	18	79671605	79672005	401	*	2.631031389	2.501192247	2.750144035	-3.54E-05	0.824416017	0.999630628
942	11	9657869	9658269	401	*	2.71111939	2.60461768	2.810296606	-4.09E-05	0.824473949	0.999630628
3026	2	18675962	18676362	401	*	2.71111939	2.60461768	2.810296606	-4.09E-05	0.824473949	0.999630628
3988	3	58659149	58659549	401	*	2.71111939	2.60461768	2.810296606	-4.09E-05	0.824473949	0.999630628
4517	5	6720203	6720603	401	*	2.71111939	2.60461768	2.810296606	-4.09E-05	0.824473949	0.999630628
4224	4	1592755	1593155	401	*	3.61546977	3.537909239	3.689072452	-5.64E-05	0.825064765	0.999630628
2467	17	55716483	55716883	401	*	2.624522375	2.501192247	2.738134789	-3.66E-05	0.825176542	0.999630628
5100	6	145734843	145735243	401	*	4.247296341	4.305023608	4.187162578	7.07E-05	0.825184664	0.999630628
822	10	112393366	112393766	401	*	2.697814971	2.58924904	2.798779749	-3.98E-05	0.82555809	0.999630628
5395	7	132222059	132222459	401	*	3.111349488	3.021455123	3.195969567	-4.47E-05	0.82561735	0.999630628
4501	5	819293	819693	401	*	3.924048008	3.983750923	3.861767355	6.29E-05	0.825759078	0.999630628
1427	12	113617843	113618243	401	*	2.593307749	2.476344659	2.701495341	-3.79E-05	0.825759981	0.999630628
4434	4	145034572	145034972	401	*	2.593307749	2.476344659	2.701495341	-3.79E-05	0.825759981	0.999630628
1606	13	95842617	95843017	401	*	2.269197212	2.476344659	2.027238702	1.84E-05	0.825849511	0.999630628
3374	2	217051849	217052249	401	*	2.997875434	3.088889359	2.900730873	4.47E-05	0.825899749	0.999630628
1514	13	22839234	22839634	401	*	2.820032526	2.722411104	2.911464873	-4.23E-05	0.825929844	0.999630628
4545	5	32323764	32324164	401	*	2.820032526	2.722411104	2.911464873	-4.23E-05	0.825929844	0.999630628
1142	11	111992554	111992954	401	*	2.934923045	2.837826039	3.025895229	-4.23E-05	0.826373516	0.999630628
828	10	114610665	114611065	401	*	2.98697831	3.077919677	2.889916409	4.46E-05	0.826563679	0.999630628
1387	12	98483142	98483542	401	*	2.98697831	3.077919677	2.889916409	4.46E-05	0.826563679	0.999630628
2942	19	50804752	50805152	401	*	4.543521086	4.490891043	4.594298551	-7.80E-05	0.826953962	0.999630628
2010	15	82877253	82877653	401	*	2.607606752	2.492957177	2.713812171	-3.78E-05	0.827046319	0.999630628
4980	6	43396645	43397045	401	*	2.892663568	2.980809371	2.798779749	4.29E-05	0.827072894	0.999630628
284	1	108130963	108131363	401	*	2.898218124	2.804940734	2.985829172	-4.29E-05	0.827079982	0.999630628
3773	22	36368459	36368859	401	*	4.506570016	4.450939454	4.560134861	-7.56E-05	0.827257339	0.999630628
1879	15	40339490	40339890	401	*	3.753814004	3.821477084	3.682820661	5.91E-05	0.827346662	0.999630628
2893	19	43573459	43573859	401	*	2.707396899	2.798272754	2.610409627	3.75E-05	0.827655222	0.999630628
3352	2	202660697	202661097	401	*	2.707396899	2.798272754	2.610409627	3.75E-05	0.827655222	0.999630628
4318	4	49108260	49108660	401	*	3.747371095	3.814885272	3.676541661	5.91E-05	0.827718807	0.999630628
2994	2	6973757	6974157	401	*	2.617983861	2.501192247	2.726024737	-3.69E-05	0.827769743	0.999630628
648	10	33173510	33173910	401	*	2.811015795	2.715349598	2.900730873	-4.18E-05	0.827889995	0.999630628
2429	17	43709617	43710017	401	*	2.811015795	2.715349598	2.900730873	-4.18E-05	0.827889995	0.999630628
3178	2	94926807	94927207	401	*	2.811015795	2.715349598	2.900730873	-4.18E-05	0.827889995	0.999630628
53	1	11735880	11736280	401	*	3.678316098	3.608434394	3.744968662	-5.76E-05	0.827954048	0.999630628
1981	15	74024646	74025046	401	*	2.91274777	2.998369383	2.821722253	4.29E-05	0.828024386	0.999630628
3591	20	57627442	57627842	401	*	2.91274777	2.998369383	2.821722253	4.29E-05	0.828024386	0.999630628
1473	12	123649967	123650367	401	*	2.724302236	2.619824325	2.821722253	-3.95E-05	0.828219161	0.999630628
4346	4	74138771	74139171	401	*	2.724302236	2.619824325	2.821722253	-3.95E-05	0.828219161	0.999630628
5207	7	28642779	28643179	401	*	2.724302236	2.619824325	2.821722253	-3.95E-05	0.828219161	0.999630628
1914	15	51414353	51414753	401	*	3.644161061	3.708253358	3.577088526	5.59E-05	0.82825915	0.999630628
5911	9	122840116	122840516	401	*	2.90118564	2.986686489	2.810296606	4.29E-05	0.828328046	0.999630628
108	1	24642976	24643376	401	*	4.773890748	4.819831953	4.726438336	8.20E-05	0.828329623	0.999630628
92	1	21190783	21191183	401	*	2.597154462	2.484674829	2.701495341	-3.77E-05	0.828393782	0.999630628
341	1	153639177	153639577	401	*	2.597154462	2.484674829	2.701495341	-3.77E-05	0.828393782	0.999630628
3093	2	45153626	45154026	401	*	2.597154462	2.484674829	2.701495341	-3.77E-05	0.828393782	0.999630628
5081	6	131814876	131815276	401	*	2.597154462	2.484674829	2.701495341	-3.77E-05	0.828393782	0.999630628
6081	X	3969202	3969602	401	*	2.597154462	2.484674829	2.701495341	-3.77E-05	0.828393782	0.999630628
1681	14	42482413	42482813	401	*	3.164028279	3.083414944	3.240374569	-4.59E-05	0.828408362	0.999630628
370	1	159437743	159438143	401	*	2.714664831	2.612241038	2.810296606	-3.99E-05	0.8284487	0.999630628
965	11	18105864	18106264	401	*	3.651080636	3.715349598	3.583814599	5.55E-05	0.828573152	0.999630628
5274	7	56479807	56480207	401	*	3.081665812	2.998369383	3.160414365	-4.49E-05	0.828639328	0.999630628
3682	21	46124127	46124527	401	*	3.61925792	3.545892372	3.689072452	-5.59E-05	0.828695963	0.999630628
473	1	207910271	207910671	401	*	2.49196283	2.362914546	2.610409627	-3.40E-05	0.828765083	0.999630628
454	1	202118900	202119300	401	*	3.963931468	4.024479222	3.900730873	6.24E-05	0.828888029	0.999630628
3232	2	128400276	128400676	401	*	2.480634774	2.353848498	2.597173395	-3.44E-05	0.828918659	0.999630628
751	10	84108698	84109098	401	*	2.994315116	2.907994676	3.075761049	-4.37E-05	0.829090018	0.999630628
5076	6	130286718	130287118	401	*	2.798605282	2.701122041	2.889916409	-4.07E-05	0.829231996	0.999630628
4111	3	138972759	138973159	401	*	3.345300624	3.420744103	3.265693197	4.96E-05	0.829238979	0.999630628
2544	17	78658095	78658495	401	*	3.36000372	3.433709447	3.282328753	4.98E-05	0.829652183	0.999630628
2513	17	72445402	72445802	401	*	3.013041728	2.926457919	3.094722076	-4.34E-05	0.829798901	0.999630628
4123	3	141602370	141602770	401	*	3.013041728	2.926457919	3.094722076	-4.34E-05	0.829798901	0.999630628
638	10	29270123	29270523	401	*	2.733875689	2.62736796	2.833058124	-3.83E-05	0.829883583	0.999630628
3794	22	40265038	40265438	401	*	3.307126871	3.229922771	3.380408503	-4.64E-05	0.829950951	0.999630628
2068	16	693260	693660	401	*	3.723727433	3.6573659	3.787170213	-5.75E-05	0.829987761	0.999630628
4554	5	35617584	35617984	401	*	3.740899284	3.808263202	3.670235213	5.77E-05	0.830006734	0.999630628
3251	2	135775581	135775981	401	*	2.578865604	2.459538619	2.689072452	-3.54E-05	0.830030673	0.999630628
4354	4	79210091	79210491	401	*	3.789639789	3.725928938	3.850655698	-5.84E-05	0.830187951	0.999630628
1476	12	123963006	123963406	401	*	2.582750966	2.467966111	2.689072452	-3.63E-05	0.830261923	0.999630628
3796	22	40408683	40409083	401	*	3.685074159	3.616037664	3.750957405	-5.64E-05	0.830444667	0.999630628
5760	9	31061186	31061586	401	*	2.465013125	2.335543675	2.583814599	-3.31E-05	0.830692788	0.999630628
1828	14	103124762	103125162	401	*	4.01600989	4.075164175	3.954326035	6.38E-05	0.83081389	0.999630628
16	1	4072866	4073266	401	*	3.075503848	3.168903535	2.975636351	4.33E-05	0.83088324	0.999630628
1118	11	87431329	87431729	401	*	2.912893755	2.824761731	2.995950484	-4.22E-05	0.83101607	0.999630628
1228	12	7835820	7836220	401	*	2.912893755	2.824761731	2.995950484	-4.22E-05	0.83101607	0.999630628
2251	16	81695929	81696329	401	*	3.621148271	3.549867434	3.689072452	-5.52E-05	0.831185618	0.999630628
4641	5	98282674	98283074	401	*	2.823320459	2.729438215	2.911464873	-4.07E-05	0.831197227	0.999630628
1429	12	114341718	114342118	401	*	2.992043812	3.077919677	2.900730873	4.37E-05	0.831222475	0.999630628
4378	4	100851059	100851459	401	*	2.992043812	3.077919677	2.900730873	4.37E-05	0.831222475	0.999630628
2286	17	952513	952913	401	*	2.909657667	2.992539762	2.821722253	4.20E-05	0.831406242	0.999630628
4961	6	37696444	37696844	401	*	3.002902885	3.088889359	2.911464873	4.34E-05	0.831432005	0.999630628
2354	17	19019714	19020114	401	*	3.981583284	4.038692762	3.9221196	6.21E-05	0.831478278	0.999630628
2061	15	101643062	101643462	401	*	2.469217065	2.344725117	2.583814599	-3.38E-05	0.831538244	0.999630628
2167	16	34085071	34085471	401	*	2.469217065	2.344725117	2.583814599	-3.38E-05	0.831538244	0.999630628
3130	2	64826752	64827152	401	*	2.469217065	2.344725117	2.583814599	-3.38E-05	0.831538244	0.999630628
2675	18	76637752	76638152	401	*	2.687998384	2.581502887	2.787170213	-3.75E-05	0.831683871	0.999630628
1743	14	71183321	71183721	401	*	2.801942356	2.708253358	2.889916409	-4.04E-05	0.831723355	0.999630628
2534	17	76643001	76643401	401	*	2.801942356	2.708253358	2.889916409	-4.04E-05	0.831723355	0.999630628
2840	19	30786453	30786853	401	*	2.801942356	2.708253358	2.889916409	-4.04E-05	0.831723355	0.999630628
4482	4	173334355	173334755	401	*	5.503948585	5.53985174	5.467129085	0.000100274	0.831941352	0.999630628
479	1	208429221	208429621	401	*	2.600990946	2.492957177	2.701495341	-3.70E-05	0.832022045	0.999630628
1560	13	46206435	46206835	401	*	2.600990946	2.492957177	2.701495341	-3.70E-05	0.832022045	0.999630628
5739	9	15395399	15395799	401	*	2.600990946	2.492957177	2.701495341	-3.70E-05	0.832022045	0.999630628
5919	9	125200319	125200719	401	*	4.209589693	4.261916382	4.15529345	6.70E-05	0.832166596	0.999630628
3702	22	19357001	19357401	401	*	3.501033154	3.420744103	3.577088526	-5.12E-05	0.832364219	0.999630628
1472	12	123584205	123584605	401	*	3.357737973	3.429400599	3.282328753	4.90E-05	0.832521872	0.999630628
932	11	7377869	7378269	401	*	2.409096312	2.52561912	2.282328753	3.14E-05	0.832623509	0.999630628
2289	17	1629913	1630313	401	*	3.690642971	3.753965056	3.624413484	5.56E-05	0.832897456	0.999630628
5234	7	42451030	42451430	401	*	2.404713209	2.517522696	2.282328753	3.21E-05	0.83291543	0.999630628
3883	3	15973305	15973705	401	*	2.997229286	2.914175382	3.075761049	-4.26E-05	0.833204733	0.999630628
4714	5	140252814	140253214	401	*	2.997229286	2.914175382	3.075761049	-4.26E-05	0.833204733	0.999630628
3477	20	16543979	16544379	401	*	2.898070646	2.980809371	2.810296606	4.13E-05	0.833234699	0.999630628
3832	22	48241021	48241421	401	*	2.718201581	2.619824325	2.810296606	-3.85E-05	0.833414095	0.999630628
923	11	5263024	5263424	401	*	2.47340879	2.353848498	2.583814599	-3.39E-05	0.833663637	0.999630628
1815	14	100635207	100635607	401	*	3.287726288	3.358388643	3.21342388	4.66E-05	0.833736922	0.999630628
1469	12	123055391	123055791	401	*	3.000000164	3.083414944	2.911464873	4.30E-05	0.833770688	0.999630628
3598	20	61331414	61331814	401	*	3.695550624	3.757406876	3.630922988	5.56E-05	0.833803953	0.999630628
3256	2	139087268	139087668	401	*	2.270772014	2.38977579	2.141062236	2.87E-05	0.834086043	0.999630628
5406	7	137831075	137831475	401	*	2.270772014	2.38977579	2.141062236	2.87E-05	0.834086043	0.999630628
2760	19	10811816	10812216	401	*	3.748635286	3.811578036	3.682820661	5.70E-05	0.83424241	0.999630628
1629	13	110090365	110090765	401	*	2.516215604	2.62736796	2.395779262	3.39E-05	0.834475304	0.999630628
5116	6	154966108	154966508	401	*	2.516215604	2.62736796	2.395779262	3.39E-05	0.834475304	0.999630628
5134	6	159203190	159203590	401	*	2.516215604	2.62736796	2.395779262	3.39E-05	0.834475304	0.999630628
2011	15	82917767	82918167	401	*	3.216645648	3.288465566	3.141062236	4.38E-05	0.834478873	0.999630628
3871	3	12963801	12964201	401	*	3.681942975	3.616037664	3.744968662	-5.50E-05	0.83466721	0.999630628
4298	4	39638826	39639226	401	*	4.245741932	4.297950562	4.191572793	6.71E-05	0.83469811	0.999630628
435	1	185098289	185098689	401	*	2.813277689	2.895553256	2.726024737	3.84E-05	0.834699037	0.999630628
1586	13	74135191	74135591	401	*	2.989119138	3.072403399	2.900730873	4.27E-05	0.834813986	0.999630628
3684	21	46244312	46244712	401	*	2.989119138	3.072403399	2.900730873	4.27E-05	0.834813986	0.999630628
2385	17	32256682	32257082	401	*	3.554257963	3.480515756	3.624413484	-5.20E-05	0.8349687	0.999630628
261	1	82383433	82383833	401	*	2.341400031	2.19988112	2.470268554	-2.92E-05	0.834974465	0.999630628
3795	22	40347308	40347708	401	*	2.44979346	2.269029297	2.610409627	-2.13E-05	0.835019268	0.999630628
535	1	229107336	229107736	401	*	3.013680833	3.09977626	2.9221196	4.12E-05	0.835109401	0.999630628
680	10	48399243	48399643	401	*	2.805271728	2.715349598	2.889916409	-3.97E-05	0.835139941	0.999630628
