ID	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic
ACTN4	15.21726367	15.42380531	15.13992421	13.73294433	13.73294433
CNDP2	12.78953364	12.28511319	10.76901132	8.820178962	8.820178962
SIRT4	6.996238458	6.862120312	6.1223967	0.415037463	0.415037463
BMI1	8.388017285	8.664151071	8.519636253	7.930737338	7.930737338
PIDD	11.26072375	11.91513245	11.85304946	10.55138816	10.55138816
NUDT4	8.431845648	9.622051819	10.5150424	11.83289001	11.83289001
SFT2D1	11.11699368	11.23959853	10.95371121	10.18817712	10.18817712
SCPEP1	11.54125782	11.6110248	11.16050175	9.073249071	9.073249071
CYBASC3	12.65075267	12.81057163	12.74882179	11.67065625	11.67065625
CCDC151	3.807354922	4.169925001	3.273018544	1.874469249	1.874469249
ATOX1	10.24277754	10.10765257	9.48984796	7.330916878	7.330916878
HMGB2	15.38060751	16.3523654	17.0599116	16.55054645	16.55054645
LAGE3	11.39606956	11.69159828	11.4419067	10.16490693	10.16490693
CHD4	15.26088279	15.24038142	14.81393146	13.78885391	13.78885391
C1orf55	12.27408691	12.78429396	12.82892983	13.66833102	13.66833102
KLRG2	4.169925001	2	0.415037463	1.222392215	1.222392215
COL24A1	1.222392215	1.874469249	2.502500425	1.41503768	1.41503768
C20orf20	10.92901202	10.81003575	10.11243951	8.844444345	8.844444345
ODF2	12.53105657	13.17606918	13.67157755	12.23052097	12.23052097
CD200R1	0.736965623	0.415037463	1.73696545	0.736965623	0.736965623
ZCCHC7	11.20048976	11.22400167	10.81110732	9.99623761	9.99623761
MSC	0	0	0.415037463	1.584962501	1.584962501
KLHL36	10.00749407	9.872931388	9.041659152	7.597432101	7.597432101
WBSCR22	12.25925277	12.24386808	11.40052352	9.352411393	9.352411393
RBM41	10.6617781	11.11026601	10.97751821	10.15397376	10.15397376
CPD	12.50837244	12.53438387	11.95334782	10.82945875	10.82945875
GADD45G	5.662965108	6.736966045	7.798742008	8.348728154	8.348728154
ALS2CR11	2.874469052	3.502499916	3.321928095	6.037089392	6.037089392
PSMA4	13.40850622	13.4959387	13.06961759	13.35383602	13.35383602
C9orf11	2.222392524	2.321928095	1.874469249	0	0
PTPRR	2.807354922	1.222392215	0.736965623	0	0
RPL17	11.53899737	11.37558251	10.78135971	9.402301582	9.402301582
MED8	12.94940124	13.13688428	12.78053977	11.54190343	11.54190343
RTKN	5.533978468	4.564784822	3.273018544	0	0
MIR636	2.415037409	3.321928095	2.938599518	2.321928095	2.321928095
ROCK1	12.61777347	12.80022591	12.67514838	12.08336863	12.08336863
SNORA67	7.787902559	8.044394119	7.491853096	5.736965504	5.736965504
TSN	13.365047	13.37689457	12.78149639	11.93393661	11.93393661
TM6SF1	6.502500394	6.910892127	7.297680243	6.169925001	6.169925001
LOC100616668	6.142958022	6	5.533978468	1.584962501	1.584962501
METTL11A	10.94080322	10.96120874	10.2772874	7.741466986	7.741466986
SNORA26	4.481126474	4.3457746	3.169925001	1.41503768	1.41503768
TFE3	10.72706956	10.83499794	10.95564991	12.71224045	12.71224045
PTPN1	12.31844875	12.41732512	11.96361862	10.79982152	10.79982152
LOC100127983	9.882133584	10.3435555	10.65015421	10.46930298	10.46930298
MIS12	11.53689458	11.90111843	11.66548382	10.98132967	10.98132967
SRSF9	11.82217246	11.79373863	11.27748095	10.03617361	10.03617361
ATP6V1B1	0	0	1	0	0
FCGR2B	4.890771092	5.700439718	6.763766096	4.058893978	4.058893978
C19orf54	10.78626963	11.04051782	10.99882522	10.19803612	10.19803612
MPG	11.82323467	11.61210042	11.08303581	10.20579325	10.20579325
ABCC5	14.11162475	14.54755731	14.38210589	12.60632817	12.60632817
YPEL2	9.534627185	9.416445623	9.395891177	11.41767691	11.41767691
SLC39A6	10.32792646	10.19557768	9.17990909	6.750428301	6.750428301
MOB1B	13.38680556	14.01451483	14.47971712	15.7794457	15.7794457
IL1RAP	8.020517203	7.818049736	7.437405035	7.564784365	7.564784365
FBXO25	10.12928302	10.5124116	10.58057233	9.690579997	9.690579997
LOC100859930	10.203348	10.54012804	10.71767642	10.12713412	10.12713412
BRE	10.99081308	11.00982862	10.6617781	9.118941073	9.118941073
PIP5KL1	4.247927513	4.273018246	4.247927513	6.06608919	6.06608919
CLK2P	9.392317423	9.710232513	9.606096652	8.594946714	8.594946714
MKKS	11.77313921	11.88671284	11.34817487	10.2938544	10.2938544
PBLD	7.451211112	7.878561668	7.792248247	7.115477564	7.115477564
PSMC6	11.22841769	11.44346161	11.12971254	10.39410573	10.39410573
CDK5RAP3	11.4389649	11.56541963	11.24317398	10.3435555	10.3435555
EXTL1	2.807354922	1.874469249	1.874469249	0	0
PIF1	7.992466516	9.519636253	11.00187752	9.004688739	9.004688739
CYYR1	7.018664215	5.426264755	2.321928095	1.584962501	1.584962501
HHATL	0	0	0.415037463	0	0
PIGV	11.02375435	10.86366981	10.595568	9.482471793	9.482471793
BAHD1	12.37558251	12.53802714	12.15913561	11.4870024	11.4870024
MAP3K6	7.437405035	7.377933215	6.705055885	3.369233763	3.369233763
SGK494	7.448460776	7.868308339	7.398031359	6.938599847	6.938599847
SNORA71A	4.681824227	4.058893978	3.624490475	2.938599518	2.938599518
LOC283038	3.369233763	3.662965392	2.222392524	1	1
ZNF544	11.49951357	11.73470962	11.53121915	10.76956266	10.76956266
CALM1	13.14736394	13.04251439	12.01425311	10.34762137	10.34762137
NUBP1	10.47775827	10.50713358	10.18280773	9.176588815	9.176588815
ARMC6	12.95195254	13.03989012	12.62006698	10.7596111	10.7596111
SHKBP1	12.3693247	12.4103631	12.24832284	11.26033152	11.26033152
JPH1	2.502500425	3.22239237	2.502500425	0	0
OCLN	4.790077104	4	3.321928095	0.736965623	0.736965623
RNF13	9.478432513	9.710232513	9.405141463	8.136136517	8.136136517
LOC340544	5.087462841	5.142957818	4.19639695	2.415037409	2.415037409
C20orf197	3.969626658	2	1.41503768	0	0
PLEKHF1	3.807354922	3.058893631	2.415037409	7.033423002	7.033423002
C8orf48	3.459431619	2.415037409	2.662964937	0.736965623	0.736965623
RAET1G	2.502500425	2.584962501	1.222392215	3.415037544	3.415037544
ST3GAL5	3	2.115477106	3.058893631	6.051662047	6.051662047
ESRG	0	0	0.415037463	2.736965666	2.736965666
CDC42BPA	13.73085963	13.78258876	13.67327263	13.62517572	13.62517572
RPL7	7.398031359	7.470319664	6.853829768	5.196397344	5.196397344
RABL2A	6.790077365	6.886712307	6.409390936	4.772589328	4.772589328
MIR4784	1.874469249	3.22239237	2.807354922	1	1
TXNL4B	10.27418361	10.57805845	10.2644426	9.270684743	9.270684743
SCAMP1	10.37684927	10.07948478	9.417149346	8.715389945	8.715389945
KIAA0196	13.21543183	13.47830575	13.18472041	12.3140167	12.3140167
TIMM44	12.61654884	12.948793	12.76963126	11.60254438	11.60254438
SREK1IP1	12.21987426	11.98679026	11.31420539	10.76652891	10.76652891
BTG1	10.00515714	10.26873731	10.95976074	12.78681421	12.78681421
LOC220906	9.896332404	9.637832463	8.947393522	8.191470367	8.191470367
RPL30	15.33752887	15.39277591	15.09172462	14.03577252	14.03577252
TRIB2	12.38289417	11.4642052	9.750427798	10.14762851	10.14762851
FAM110D	5.691161998	5.169925001	5.247927513	2.502500425	2.502500425
ZMAT3	9.722807531	9.211888295	7.559695997	6.718817791	6.718817791
EFTUD1	11.63828521	11.68035952	11.13997783	9.49851676	9.49851676
TBL3	12.70915556	12.76597661	12.02375435	9.928765145	9.928765145
TCAP	6.695808733	6.64385619	5.790076844	4.19639695	4.19639695
ZNF586	9.605479518	9.757667854	9.468284557	8.462161548	8.462161548
DHRS2	0	1.874469249	1.73696545	2.807354922	2.807354922
HTR3C	2.321928095	1.874469249	1.73696545	0	0
METTL19	10.35167581	10.3855033	9.790620066	8.39517722	8.39517722
WEE1	12.86560434	13.07831762	13.07062412	11.99364606	11.99364606
KIF2C	12.93086057	13.83953155	14.65278897	14.21285124	14.21285124
SMPD1	9.982518776	10.26951594	10.01912782	8.189824559	8.189824559
SCGB3A1	3.807354922	2.874469052	1.41503768	0	0
SOS1	13.58335666	13.51557665	12.90682804	12.51216441	12.51216441
C1orf123	10.7587787	10.87010806	10.52356196	9.48717017	9.48717017
KDM6B	10.45155423	10.82363235	11.54882191	13.74745873	13.74745873
SZT2	14.13760518	13.97978243	13.36900701	12.54375685	12.54375685
SLC6A2	0	0	0	0	0
ZNF23	10.23800699	10.49352225	10.27029533	11.73442723	11.73442723
ERGIC3	13.94184267	13.77564423	13.33045056	12.12401369	12.12401369
KPNB1	15.02518283	15.12178967	14.72675034	14.28723116	14.28723116
LOC100286844	4.841302422	5.029747491	3.772589856	2.662964937	2.662964937
PNPO	12.01912748	12.05968245	11.36139553	9.251876938	9.251876938
UBE2V2	11.79806672	11.84248117	11.39195939	10.45601244	10.45601244
EEF1A1	15.73842666	15.80555068	15.52309235	14.3894969	14.3894969
CCDC136	5.481126797	5.448460611	4.807354922	3.169925001	3.169925001
IFNGR1	9.617161262	9.431845857	8.640244936	6.714245518	6.714245518
MRC2	7.845490051	8.812712239	9.752659457	9.657020589	9.657020589
ETV1	3.772589856	2.874469052	3.22239237	0.736965623	0.736965623
LOC284757	3.772589856	3.321928095	2.584962501	0	0
LOC100133331	6.857980995	7.080373061	7.196397541	6.02974727	6.02974727
MYL6B	10.50382574	10.09847035	9.664743615	8.912889336	8.912889336
CSAD	8.020517203	8.282316085	8.014950527	7.00749491	7.00749491
HLA-DMA	8.252665432	7.523561956	6.736966045	3.841301918	3.841301918
SLC50A1	10.82628392	10.85486838	10.17700461	8.637832281	8.637832281
DHX35	11.35516772	11.44086917	10.65105169	8.869336896	8.869336896
ESCO1	11.35773508	11.20864101	10.68240914	9.960967317	9.960967317
MAMSTR	4.222392679	4.11547694	4.029747049	2.222392524	2.222392524
STIM2	10.3586512	10.43532335	10.23601419	9.039832864	9.039832864
SLC35A4	13.53960353	13.66555799	13.26898053	11.95613399	11.95613399
POLR3GL	11.11091847	11.40354468	11.44691115	10.57396239	10.57396239
HLCS	10.6305702	10.8600526	10.85642553	11.02974757	11.02974757
C22orf28	13.21906761	13.31680053	12.85778665	11.47455113	11.47455113
SIN3B	11.20985968	11.03479896	10.28694235	9.449148645	9.449148645
UBR1	13.15824155	13.59999069	13.58738726	11.90237511	11.90237511
INTS12	10.82124224	11.0876836	10.84156435	9.740342898	9.740342898
C1orf182	5.584962501	4.95419631	4.415037274	3.415037544	3.415037544
CHKB	5.403722072	5.209453366	4.807354922	3.544320928	3.544320928
FERMT2	0.415037463	1.41503768	1.73696545	0.736965623	0.736965623
COX4I1	13.95258929	13.98977854	13.68985278	12.66266838	12.66266838
RAI14	1.41503768	1.222392215	0.415037463	1	1
LOC100505826	3.807354922	2.584962501	2.874469052	1.222392215	1.222392215
DDT	8.232021282	8.367778601	7.994353437	6.99246595	6.99246595
PDK4	5.662965108	4.584962501	2.736965666	8.07503357	8.07503357
CALML4	9.84862294	10.06114569	9.662965072	8.601151615	8.601151615
FSTL3	8.524868023	8.225608973	7.022367813	4.772589328	4.772589328
TMEM123	11.46113817	10.68795912	9.564784555	9.528128418	9.528128418
ZNF251	9.439484554	9.071462363	8.336878288	7.609794108	7.609794108
LOC155060	7.129283017	6.574908786	5.426264755	3.369233763	3.369233763
NMI	12.20273604	12.22911922	12.06967364	11.89570137	11.89570137
RGS19	5.866248529	5.297680426	4.502500553	0.415037463	0.415037463
PPP2R2B	0	0	0	0	0
LOC728730	4.415037274	3.459431619	3.459431619	3.736965233	3.736965233
SPPL2B	11.70807814	11.79725622	11.3361344	9.878561821	9.878561821
COX7C	13.32671036	13.39896676	13.03811874	11.57790084	11.57790084
AKAP3	6.491853096	6.481126636	6.523561956	6.156504418	6.156504418
C7orf26	11.46726572	11.45584091	11.05234185	10.35167581	10.35167581
ZNF706	11.05211493	10.97441459	10.49118469	9.8008999	9.8008999
RECK	7.327927135	7.510434258	7.13613703	5.614709844	5.614709844
FOXO4	11.05686325	11.67080361	12.39455192	13.72387422	13.72387422
HIST1H3G	2.115477106	4.058893978	4.222392679	5.156504621	5.156504621
ZNF689	10.7753362	10.93590168	10.74062404	9.38729942	9.38729942
PLCD4	8.085693925	8.252665432	7.884679113	6.727920455	6.727920455
C17orf108	6.709658708	7.206200713	7.914883187	6.247927513	6.247927513
MBNL2	11.0678827	12.25895845	13.30957156	14.72969137	14.72969137
MAP2K1	11.2423804	11.32061273	11.06631325	10.14295838	10.14295838
CSNK1E	10.86212047	10.73499153	10.32192809	10.14253214	10.14253214
MEMO1	9.306821127	9.384423949	8.830779162	7.916874883	7.916874883
ADAM19	7.539158811	7.300734178	7.415037781	5.709658156	5.709658156
SARNP	11.44138803	11.62510013	11.4148612	10.4770833	10.4770833
SNORD43	3.459431619	3.459431619	2	1.73696545	1.73696545
SBF2	6.820178962	7.843397881	7.938599259	6.820178962	6.820178962
MRPL44	11.59556846	11.67889367	11.18011615	10.09011242	10.09011242
PLEKHA8P1	8.424866257	7.792248247	6.369233868	4.087462841	4.087462841
TARDBP	13.48230378	13.60837034	13.17086395	12.32802046	12.32802046
GEMIN5	12.81924765	12.62189917	11.46386508	9.72394536	9.72394536
C10orf103	7.626926037	7.62935662	6.841302673	5.142957818	5.142957818
LOC442459	6.589963132	6.426264755	5.754887502	4.437405534	4.437405534
CLPP	11.71896091	11.88085883	11.60486221	10.18652656	10.18652656
RORA	7	9.080373328	10.39517743	11.7102326	11.7102326
C1orf96	10.19844504	10.46250227	10.77258923	10.66444728	10.66444728
MRPS22	11.92345117	11.93110683	11.41855524	10.3283013	10.3283013
PKP3	2.222392524	1	0	0	0
SCARNA17	4.142958226	5.345774955	6.007494462	7.212698701	7.212698701
SLFNL1	3.115477273	3.321928095	3.169925001	2.222392524	2.222392524
RAC2	12.31694134	12.72614726	13.00422047	9.944956076	9.944956076
CKB	10.9267904	10.69696753	9.723376473	7.698126084	7.698126084
JMJD4	9.764871591	9.775884638	9.35974956	8.005624549	8.005624549
FARSA	14.15157156	14.21216729	13.60451501	11.86199141	11.86199141
SDR42E1	2	1.73696545	1.222392215	0	0
TEP1	9.454642086	8.700439718	7.750427631	6.037089392	6.037089392
DUSP5P	2.584962501	1.73696545	0	4.790077104	4.790077104
MTERFD2	10.78545247	10.93147623	10.62052501	9.837102318	9.837102318
EMILIN1	7.294620749	6.824428011	6.176588665	4.029747049	4.029747049
RG9MTD2	8.713100182	8.77368881	8.660590324	7.648657416	7.648657416
BST2	10.72337681	10.23441869	9.184875343	7.294620749	7.294620749
HDGFRP3	10.39517743	10.82203938	11.15270757	10.65791416	10.65791416
ZNF558	9.524215137	9.788990209	9.536571081	10.02051748	10.02051748
C11orf51	9.296916207	9.655828891	9.584962501	8.291554292	8.291554292
TIMM22	11.43375912	11.43184596	10.83789043	9.390885396	9.390885396
WDR85	11.00889567	11.08237062	10.46522661	9.965303354	9.965303354
PTH2R	4.564784822	5.156504621	4.681824227	1.41503768	1.41503768
FAM90A1	5.380821899	4.523561956	2.321928095	0.736965623	0.736965623
FAM199X	11.79968636	11.68445628	11.23561518	10.40939094	10.40939094
LARP4	13.06356361	13.39544443	13.16935085	12.26902935	12.26902935
DNM1P46	7.721099189	7.732450339	7.196397541	5.321928095	5.321928095
HOXA3	4.297680793	3.22239237	2.662964937	0	0
CCAR1	13.027906	13.17242751	12.962414	12.02698433	12.02698433
MIS18BP1	12.26746938	12.82044486	13.09600137	12.53178765	12.53178765
CD55	10.82495874	10.95395414	10.93639281	11.96506276	11.96506276
FCGR3A	4.369234042	5.156504621	5.222392293	2.502500425	2.502500425
LCP2	10.81431569	10.06698656	8.359017267	7.354617007	7.354617007
LAPTM5	13.85295176	13.11672294	11.75000891	10.50216847	10.50216847
WAS	7.783543743	6.604862009	5.930737338	5.029747491	5.029747491
SLC39A9	12.52755838	12.59890553	12.20385787	11.2467406	11.2467406
C2orf47	10.69028875	10.7007284	10.22801657	9.167418146	9.167418146
CYP2W1	3.938599142	3.169925001	1	0	0
COL18A1	14.34697558	14.72076102	14.64154377	13.15666254	13.15666254
TRABD	12.37086909	12.31070735	11.67404525	10.03296452	10.03296452
LOC100288846	3.700439718	3.700439718	3.321928095	3.938599142	3.938599142
TRIM66	9.407975765	9.614709844	9.446394164	9.026062204	9.026062204
CUL1	12.89153064	12.93663794	12.46173522	11.88988417	11.88988417
ORC4	12.37068741	12.34918916	11.84849267	10.39303323	10.39303323
C16orf79	7.626926037	7.910892726	7.711953936	6.369233868	6.369233868
UFM1	11.63041867	11.51930846	10.87087867	10.25738784	10.25738784
BCL2L15	3.415037544	3.807354922	3.736965233	2.502500425	2.502500425
SNORD33	5.273018619	5.426264755	4.321928095	2.584962501	2.584962501
CUL5	12.09803208	12.23232109	12.00784477	11.00655961	11.00655961
RPL18A	12.59004126	12.62189917	12.27476629	10.67860014	10.67860014
ARHGEF12	13.36891564	14.10394343	14.48832156	15.74456241	15.74456241
ZBTB49	8.799821357	8.639039294	7.505150184	6.431845731	6.431845731
LOC254128	8.606096837	8.75265929	8.584962501	7.549463563	7.549463563
ENY2	12.033423	12.17169816	11.79820162	10.74959041	10.74959041
NDUFAF1	10.1167767	10.07547915	9.299971071	8.14974712	8.14974712
PPY2	2.874469052	2.736965666	0.415037463	0	0
BCL2L2	10.76459546	11.04074657	11.02951707	10.18817712	10.18817712
PPCS	11.06989748	11.05776637	10.57837269	9.461479447	9.461479447
PCDH1	4.19639695	6.718817791	7.691162137	7.884679113	7.884679113
GGNBP2	12.91873897	13.18016822	12.99323332	12.15386866	12.15386866
EXOC3L1	5.772589592	5.523561956	5.564784517	3.807354922	3.807354922
PACRG	2.321928095	0.736965623	0	0	0
FGD3	8.341333346	8.037089502	7.163230013	5.938599377	5.938599377
TMEM53	7.942514505	7.577428828	6.832890014	6.29768061	6.29768061
RBM26-AS1	6.327926776	6.723376985	6.705055885	4.922831981	4.922831981
LOC100288911	2.321928095	0.415037463	0.736965623	0	0
PRDM2	12.14847658	12.34891263	12.08834669	11.24337216	11.24337216
EPB49	14.00676436	15.244401	16.05089723	16.91424497	16.91424497
FAM82A1	8.928764997	8.929751652	8.364864356	6.926790548	6.926790548
PELI3	8.952255803	8.626925672	7.896836729	6.619608595	6.619608595
LOC339807	0	0	0	0.736965623	0.736965623
NBPF14	4.984893259	4.662964823	4.222392679	2.662964937	2.662964937
COPS4	11.85888745	11.94763694	11.4597733	10.42101286	10.42101286
SLC37A2	6.750428301	6.497186487	6.321928095	4.754887502	4.754887502
EXOC1	11.75891732	11.76514808	11.40974467	10.69812556	10.69812556
DSTNP2	8.169925001	7.698126084	6.996238458	7.06967317	7.06967317
TMEM217	5.906890596	5.604862157	6.351675497	9.304541387	9.304541387
CASC4	11.64985478	11.71123677	11.42574042	10.77423771	10.77423771
SCRIB	13.05319061	13.08131699	12.56430838	11.47252179	11.47252179
LEKR1	3.502499916	3.459431619	1.41503768	0.415037463	0.415037463
FAM125A	9.821242558	9.407975765	8.834997782	7.902877332	7.902877332
C16orf70	10.72280753	10.98394342	10.51175265	9.188176624	9.188176624
C8orf73	9.340591865	9.290018847	8.563513954	8.169925001	8.169925001
FKBP8	14.29169808	14.5906847	14.94081827	16.2428267	16.2428267
HCFC1R1	10.18611424	10.23840474	9.870878357	8.487840034	8.487840034
PITPNM2	8.709658363	7.626926037	5.790076844	4.11547694	4.11547694
VCL	10.96361862	10.82416321	10.67095095	13.54375685	13.54375685
RAB43	3.700439718	2.736965666	2.938599518	6.832890014	6.832890014
FUBP3	12.66385448	12.90256354	12.67492778	11.71209705	11.71209705
MEGF9	10.55714488	10.89355409	10.89229008	11.86418614	11.86418614
FGFR1OP	10.49751956	10.91064273	10.91014276	10.4405235	10.4405235
C17orf79	10.00515714	9.750427798	8.489178828	4.62449106	4.62449106
POLR3A	12.33175671	12.42731284	11.84352853	10.54625108	10.54625108
DECR1	12.21775569	12.35038674	12.14911199	12.19177884	12.19177884
ZNF593	9.909893084	9.990576273	9.103287808	6.609794403	6.609794403
ZNF37A	11.10153781	11.28463154	10.85252951	9.488509586	9.488509586
ANKLE2	12.63481105	12.9076418	12.75850077	12.31750674	12.31750674
LRRC32	2.115477106	2.807354922	3.115477273	4.437405534	4.437405534
THBS1	6.942514505	7.822305051	8.277674702	9.618997141	9.618997141
LOC100130992	5.914883307	6.309855202	6.988684687	6.691161439	6.691161439
LOC152217	10.08657812	10.00046908	9.336134513	8.196397049	8.196397049
SLC30A7	10.77286466	10.87805091	10.4429435	9.542387105	9.542387105
AMMECR1	13.64111133	14.13338307	14.12780656	13.30648896	13.30648896
IL17RA	9.955649908	10.30454184	10.30985488	9.09890928	9.09890928
C11orf73	10.91463403	11.29691621	11.05911932	10.26052794	10.26052794
SNORD50B	3.906890596	4.19639695	3.459431619	0.415037463	0.415037463
TNNT1	2	0.736965623	1.41503768	5.014950193	5.014950193
SOLH	13.13357043	13.14013749	12.59315766	11.41027485	11.41027485
DKFZP586I1420	9.094517687	9.049848549	8.670065951	8.089229591	8.089229591
NDUFB8	12.41890673	12.55570761	12.24257869	10.80439969	10.80439969
MCOLN1	9.926295995	10.74174758	11.34503538	11.90450931	11.90450931
STAG3L4	8.914883486	8.919856388	8.886712612	7.622051819	7.622051819
LOC100289187	3.273018544	3	3.169925001	4.029747049	4.029747049
MUDENG	11.77341412	11.97668333	11.75126495	11.3418896	11.3418896
ATP13A4	4.718818065	3.736965233	3.662965392	3.169925001	3.169925001
IQCE	10.88848984	11.16658177	10.74343166	8.451211112	8.451211112
USP25	12.68555191	12.77018216	12.62692572	11.72621816	11.72621816
TSPO	12.39016896	12.36249181	11.65553072	9.4325419	9.4325419
ATP1A4	0	0	0	0	0
TMEM147	11.1957825	11.06429345	10.31703606	9.145507552	9.145507552
ALG11	10.44225204	10.63360104	10.08834702	9.069673438	9.069673438
TNIK	10.75265912	10.36705103	10.27883622	8.515699838	8.515699838
ZDHHC4	11.04916787	11.04803247	10.90864256	10.60300778	10.60300778
CMTM6	9.86727874	9.65164964	8.803054892	8.151439261	8.151439261
MED31	8.688833215	8.93172235	8.364864356	7.409390936	7.409390936
GLIPR2	11.45172627	11.84313591	11.96866679	11.02905734	11.02905734
MRPL10	11.54415933	11.54946366	11.18611424	10.23999584	10.23999584
NHSL2	3.058893631	1	1.73696545	0	0
HIST1H2AI	3.736965233	4.807354922	4.890771092	5.969626428	5.969626428
ECI1	12.37666806	12.46096776	12.33026343	11.83907266	11.83907266
CTSW	8.235216302	6.667703405	5.101537886	3.544320928	3.544320928
PIN1	11.81858218	12.1336775	12.06676193	11.20558984	11.20558984
PPIL4	11.63087366	11.84405174	11.40496431	10.00515714	10.00515714
DCAF8L1	6.584962501	6.544320465	6.448460446	7.752659624	7.752659624
ZNF500	10.42766169	10.40974414	10.10895955	8.826548487	8.826548487
PTK2	13.08053992	13.31774187	13.25635614	13.00544911	13.00544911
TMEM98	5.357552005	7.584962501	8.235216302	5.772589592	5.772589592
ITGA7	6.007494462	6.007494462	6.037089392	5.260527425	5.260527425
BATF	5.984893032	4.459431619	3.273018544	1.584962501	1.584962501
OAS3	6.279223706	6.648657128	6.481126636	6.437405368	6.437405368
LYNX1	5.101537886	4.564784822	3.700439718	1.874469249	1.874469249
TP53I11	5.653442143	4.700439718	3.321928095	0	0
MIR631	2.415037409	3.169925001	2.938599518	0.736965623	0.736965623
TMEM17	6.398031017	6.101538096	6.247927513	4.54432031	4.54432031
WSB1	13.10317845	13.37195765	13.3392933	12.57735022	12.57735022
DGKQ	10.44156129	10.39231742	9.892289773	8.897845456	8.897845456
LOC440300	4.247927513	4.841302422	4.700439718	3	3
PGLS	10.99929539	10.80574387	10.32493096	9.355351096	9.355351096
C19orf18	4.564784822	4.584962501	4.3457746	3.906890596	3.906890596
PPP1R21	11.09451782	10.85408918	10.24990393	9.741466986	9.741466986
CHRNA5	5.297680426	5.564784517	4.54432031	4.247927513	4.247927513
SNORD24	4.459431619	4.718818065	3.624490475	1	1
LOC100134713	5.073249125	4.481126474	4.11547694	3.22239237	3.22239237
ITSN2	12.04268537	12.27922374	12.04211523	11.46539652	11.46539652
KLHL21	12.73485079	12.75133484	12.27941703	12.67154107	12.67154107
EXT1	9.963859456	10.06249548	9.581828187	7.291554753	7.291554753
TEX12	3.22239237	2.584962501	2.115477106	1.222392215	1.222392215
CD276	4.481126474	3.415037544	3.874469446	1.41503768	1.41503768
EIF5B	14.11078262	14.24220651	13.6291289	12.33091688	12.33091688
HNRNPUL2	12.25620869	12.47657737	12.40239043	11.47421294	11.47421294
SSB	13.01941698	12.9978264	12.17534152	11.154396	11.154396
MYEOV2	10.50216847	10.61899751	10.23122118	9.250298418	9.250298418
FAM69A	7.206200713	7.189824559	5.898853357	3.273018544	3.273018544
PSD4	12.50017788	12.38000995	11.704192	10.27185166	10.27185166
LOC100505483	2.807354922	0	0.736965623	0	0
GPR98	1.222392215	2.222392524	2.874469052	5.574908937	5.574908937
KCNJ12	10.53915881	10.67301485	9.810571635	5.922832219	5.922832219
ZNF461	8.515699838	8.375039431	8.071462363	7.392317423	7.392317423
SELO	12.21745279	12.35846797	12.01471793	10.71481819	10.71481819
KIAA0368	13.880763	13.89636363	13.51113493	13.39910031	13.39910031
CMTM5	1.222392215	3.115477273	3.700439718	4.058893978	4.058893978
TRIO	10.19023582	9.077705786	7.395176791	3.969626658	3.969626658
LOC282997	7.876516947	7.098032083	6.1223967	4.938599612	4.938599612
FAM127A	11.18755807	11.30016206	10.94982671	9.83236267	9.83236267
FGD5-AS1	13.58719151	13.68120217	13.33152301	12.83907247	12.83907247
TAF5	10.65344254	10.83420793	10.83841608	10.24713595	10.24713595
DUSP22	9.172427509	9.059795182	8.53008128	6.584962501	6.584962501
PPM1K	10.51043485	10.61777324	10.25108825	8.430452552	8.430452552
LOC96610	8.178250032	8.493188174	8.125843761	6.475733431	6.475733431
NAT1	8.911891377	9.226412193	8.986790048	7.916874883	7.916874883
MYO9B	12.80487054	12.99564934	12.8274751	12.6916709	12.6916709
PMS2P5	5.59494649	5.285402219	4.392317423	2.502500425	2.502500425
KIAA1908	8.471675214	8.302258267	7.826548487	8.115477044	8.115477044
ARL16	10.04439412	10.15523947	9.447083226	8.403722328	8.403722328
SLC25A39	14.83647795	15.77001006	16.45349041	17.52510019	17.52510019
PDE6G	8.048032878	8.094517423	7.95419631	5.554588852	5.554588852
SC5DL	11.45908986	11.46709603	11.30340005	10.33464537	10.33464537
KBTBD4	9.588714636	9.813781191	9.53980497	8.568589658	8.568589658
C9orf152	1.222392215	0.415037463	0.736965623	0.415037463	0.415037463
ZNF585B	8.918863237	9.310612782	9.204571144	8.452584316	8.452584316
FBRSL1	12.02802103	12.0151826	11.63903902	11.03158611	11.03158611
B4GALT4	9.558420713	9.550746785	9.212698944	7.743712202	7.743712202
CENPE	12.54053177	13.72717595	14.65554917	13.8446077	13.8446077
NPC1L1	5.029747491	4.938599612	3.841301918	1.584962501	1.584962501
ZNF100	10.40478713	10.58715212	10.40868321	9.620830688	9.620830688
GUSBP9	3.969626658	3.938599142	3.969626658	2.662964937	2.662964937
NTN3	3.938599142	4.058893978	2.115477106	0.415037463	0.415037463
LCN10	2.807354922	1.73696545	0	0	0
BDNF-AS1	4.222392679	4.754887502	5.357552005	4.459431619	4.459431619
STT3A	13.59393612	13.56831243	13.14810585	12.39490931	12.39490931
CCDC71L	11.17845758	12.47556448	13.41714972	15.04329776	15.04329776
LRIG2	10.05618655	10.04348258	9.805743872	8.132714094	8.132714094
MEF2C	9.68474862	8.531381461	7.186527299	4.807354922	4.807354922
C16orf80	11.25876211	11.40496431	11.03571531	9.970105891	9.970105891
HECA	10.54496443	10.98678991	11.7092273	13.33059061	13.33059061
MYO15B	8.634205899	7.562242424	6.266786541	5.285402219	5.285402219
