ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	entrezID
FCGR3A	-2.311842877	4.773171119	-6.06881317	0.001336173	0.032744605	-0.698926131	2214
ASGR1	-1.20555712	4.174193733	-6.062201122	0.001343181	0.032744605	-0.704733406	432
GSTCD-AS1	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	101929529
RNU4ATAC12P	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	106481865
AMY1B	-1.1949875	0.59749375	-6.05512962	0.001350723	0.032744605	-0.710949984	277
LINC01980	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	105377007
NPHP3-ACAD11	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	100532724
RN7SL558P	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	106481074
RNU2-61P	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	106480673
CYP2C19	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	1557
PPP1R12A-AS2	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	105369864
ADAD2	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	161931
TMEM235	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	283999
FRG2EP	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	647476
CGB7	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	94027
LINC02851	-1.1949875	0.59749375	-6.05512962	0.001350723	0.032744605	-0.710949984	105375968
CDK2AP2P2	-1.1949875	0.59749375	-6.05512962	0.001350723	0.032744605	-0.710949984	107133486
IKBKE	-1.018125895	7.149831497	-6.054346996	0.001351561	0.032744605	-0.711638357	9641
GASK1B-AS1	-2.297615882	4.903035322	-6.05395727	0.001351978	0.032744605	-0.711981177	285505
TEX45	-2.788774071	1.727720369	-6.047109112	0.001359337	0.032842196	-0.718008061	374877
NR5A2	-2.00448742	3.240325549	-6.041404123	0.001365503	0.032955829	-0.723033154	2494
ARIH2OS	1.104488839	5.017288565	6.035068986	0.001372389	0.033010457	-0.728617861	646450
SCLY	1.09653194	6.653693147	6.018971256	0.001390067	0.033271838	-0.74283038	51540
ALG1L15P	2.635630199	1.651148433	6.018379233	0.001390722	0.033271838	-0.743353663	730086
SOCS3	1.834267082	7.076933993	6.015047222	0.001394416	0.033308667	-0.746299586	9021
TCEA2	1.024536433	6.328393036	6.007411749	0.001402924	0.033472178	-0.753055354	6919
CHKB-DT	1.181025014	5.95230208	6.000619524	0.001410544	0.03355294	-0.759070926	100144603
PAK6	-1.856538179	4.115683231	-6.000187002	0.001411031	0.03355294	-0.75945418	56924
GNB5	1.61146282	5.737152592	5.997484151	0.001414077	0.033596273	-0.761849664	10681
CICP3	1.093652105	2.761444782	5.976129954	0.001438418	0.034027273	-0.780806487	100132630
LPIN3	-2.327858443	6.18727491	-5.953471385	0.00146478	0.034391488	-0.800981636	64900
PLCB2	-1.116490324	8.766076404	-5.939004304	0.001481906	0.034637965	-0.813895739	5330
TRAC	-2.079821978	2.870528688	-5.929275967	0.001493552	0.034750872	-0.822594124	28755
DDN	-2.695404765	4.905177496	-5.928625863	0.001494334	0.034750872	-0.823175812	23109
CASC11	2.520747475	1.260373737	5.923313664	0.001500743	0.034840849	-0.827930901	100270680
TNRC18P1	2.788774071	1.922707869	5.908580976	0.001518684	0.035138447	-0.841136581	644962
ANGPT4	-1.910062354	2.150018677	-5.905499016	0.001522468	0.035177512	-0.843902466	51378
ATP2B2	-1.267992441	3.431435361	-5.905118735	0.001522936	0.035177512	-0.844243827	491
TERF1P4	1.881285397	1.273976032	5.901058745	0.00152794	0.035187395	-0.847889406	648283
LDHAP7	-1.881285397	1.273976032	-5.901058745	0.00152794	0.035187395	-0.847889406	100190800
CCDC162P	-1.43678004	4.379625418	-5.89907211	0.001530395	0.035201662	-0.849673998	221262
RAET1E	-2.818442407	3.604208704	-5.868364605	0.00156894	0.035803751	-0.877320262	135250
PCK1	-4.563350851	3.917305624	-5.868357797	0.001568948	0.035803751	-0.877326404	5105
CYP2S1	-1.486543441	6.034644005	-5.867266903	0.001570338	0.035803751	-0.878310685	29785
PITX1	-2.087524763	5.463284393	-5.857559562	0.00158277	0.035919669	-0.887075802	5307
INSIG1-DT	1.092935576	5.265530793	5.854501119	0.00158671	0.035919669	-0.889839797	105375591
STING1	-1.537394765	7.632474854	-5.844652472	0.001599476	0.036151437	-0.898748146	340061
SSBL4P	1.231528997	4.72932605	5.843735759	0.00160067	0.036151437	-0.899577947	441904
TTC29	-1.950999196	3.213581437	-5.829902503	0.001618819	0.036351893	-0.912112362	83894
ZNF618	-1.117345459	7.634359409	-5.828230045	0.001621029	0.036368685	-0.913629399	114991
GUCY1B1	1.802777876	5.146926715	5.827003308	0.001622653	0.036368685	-0.914742357	2983
CYTH4	-1.277401929	5.411360238	-5.825644036	0.001624454	0.036368685	-0.915975776	27128
CDR2L	1.303981274	4.678929813	5.825331676	0.001624868	0.036368685	-0.916259248	30850
RPL37P23	-1.039548165	3.619510089	-5.810542258	0.001644622	0.036652694	-0.929694776	648217
B4GAT1	-1.236556905	6.378414556	-5.81010922	0.001645204	0.036652694	-0.930088582	11041
CCDC180	-1.025252763	4.405199596	-5.808844548	0.001646907	0.036652694	-0.931238814	100499483
ATG9B	-1.703243407	5.099899649	-5.803593698	0.001653998	0.036758905	-0.936016649	285973
MYOM1	-1.180240836	5.377526357	-5.803327946	0.001654358	0.036758905	-0.936258553	8736
PPM1J-DT	2.358938532	1.179469266	5.787309882	0.001676217	0.03709442	-0.95085547	105378910
RECK	1.05764452	5.511611337	5.777991835	0.001689087	0.037259041	-0.959361584	8434
H4C11	1.631189917	4.471337045	5.772791036	0.001696321	0.037358023	-0.964113944	8363
MAP3K20-AS1	2.112623213	2.446286607	5.770703872	0.001699233	0.037358023	-0.966022096	339751
GLRX	-1.097190788	10.16566631	-5.769882358	0.001700382	0.037358023	-0.966773302	2745
RP1L1	1.220792666	6.648771318	5.764196584	0.001708352	0.037473142	-0.971974783	94137
CCNJL	1.11525297	5.459683891	5.757221423	0.00171819	0.037628779	-0.978361379	79616
APOBEC3H	-1.938638979	2.497640323	-5.754187809	0.001722489	0.03769285	-0.981140927	164668
FUT6	1.771040992	3.739601304	5.742820038	0.001738711	0.03793766	-0.991566961	2528
GPR68	-2.463753372	4.013308655	-5.742474379	0.001739207	0.03793766	-0.99188424	8111
USP43	-1.614943209	4.48390068	-5.739132892	0.00174401	0.0379624	-0.994952157	124739
KYNU	-1.390367731	4.521777287	-5.734002402	0.001751416	0.038026781	-0.999665352	8942
PGGHG	-1.454007833	4.239086322	-5.731001858	0.001755763	0.03806061	-1.002423386	80162
SHOX2	1.245445702	5.772825899	5.729167096	0.001758428	0.038072125	-1.004110419	6474
ELOVL7	2.242714216	4.100236421	5.727651421	0.001760633	0.038072125	-1.005504378	79993
DNAJA4-DT	-2.268180579	3.996995168	-5.71738692	0.001775649	0.038318432	-1.014952249	105370911
IER5L	1.866056322	5.667375513	5.717003932	0.001776212	0.038318432	-1.015305025	389792
FOXO1	1.359737891	6.159455403	5.709052207	0.001787952	0.038511136	-1.022633688	2308
GAS5-AS1	2.661631036	3.323242159	5.704427211	0.001794821	0.038628778	-1.026899982	100506046
NTRK1	1.108990987	8.457989046	5.69848454	0.001803693	0.038758917	-1.032385745	4914
CSGALNACT1	-1.162602982	6.565438618	-5.674825646	0.00183952	0.039436155	-1.05427019	55790
GSAP	-1.509747152	5.840202739	-5.65723531	0.001866693	0.03948261	-1.070587547	54103
LINC02255	-2.099736006	1.71653467	-5.656068341	0.001868513	0.03948261	-1.071671466	105370894
SNRPGP14	-1.528320834	0.764160417	-5.652057712	0.00187478	0.03948261	-1.075397998	100874434
TMEM51-AS1	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	200197
ST3GAL6-AS1	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	100874207
TRDN	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	10345
CPXM2	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	119587
EIF4EBP2P2	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	100190923
CES5AP1	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	649264
RPL12P17	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	344471
HMMR-AS1	-1.528320834	0.764160417	-5.652057712	0.00187478	0.03948261	-1.075397998	101927813
LINC02751	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	105376569
LINC01150	-1.528320834	0.764160417	-5.652057712	0.00187478	0.03948261	-1.075397998	101927624
IPO9-AS1	1.307161312	4.39652022	5.649226433	0.001879219	0.03954575	-1.078029963	100873949
BSG-AS1	-1.016547687	6.128757324	-5.644962432	0.001885928	0.03959583	-1.081995731	105372233
BFSP1	-1.014764134	8.972576847	-5.633205687	0.001904569	0.039890127	-1.092942279	631
CCR5AS	-1.122405082	5.716093665	-5.625392966	0.001917075	0.039957363	-1.100226431	102724297
CCSER1	1.935784974	3.603522686	5.62531532	0.0019172	0.039957363	-1.100298863	401145
DLGAP1-AS2	-1.52163114	6.999112048	-5.624683291	0.001918216	0.039957363	-1.100888482	84777
PRSS57	-3.871569948	2.709761006	-5.623188756	0.001920621	0.039957363	-1.102282937	400668
LRRC28	1.058968925	6.219874141	5.61646036	0.001931491	0.040103616	-1.108564337	123355
TNFSF18	-3.854080808	2.701016436	-5.613834483	0.001935752	0.040103616	-1.111017349	8995
FRRS1L	-1.328938615	6.515993929	-5.61252536	0.001937881	0.040103616	-1.112240624	23732
IER3-AS1	1.708356922	3.392415076	5.607068152	0.001946784	0.040166687	-1.117342349	105379695
SNHG19	1.858941477	5.962531875	5.603039007	0.001953387	0.040212228	-1.121111503	100507303
ADAM8	-1.1174281	6.880364045	-5.599796883	0.00195872	0.040277918	-1.124145945	101
SNORD46	2.520747475	2.122027904	5.596345354	0.001964415	0.040308284	-1.127377874	94161
TNFRSF14-AS1	-1.126231471	6.547491699	-5.595750916	0.001965398	0.040308284	-1.127934647	115110
CCDC137P	-2.531174838	3.786334894	-5.592994134	0.001969963	0.040371743	-1.13051735	642802
STX1B	-1.65163199	4.664054013	-5.590898342	0.001973442	0.040382723	-1.132481462	112755
TSPOAP1	1.02167037	10.75917239	5.586544674	0.001980692	0.040500875	-1.136563403	9256
RPSAP36	2.36425238	1.848792857	5.585144464	0.00198303	0.040518495	-1.137876743	100128888
CYCSP24	-2.043094339	1.354880503	-5.583358318	0.001986018	0.040536858	-1.139552446	360177
NINJ2	-1.501842678	4.761373538	-5.58284119	0.001986884	0.040536858	-1.140037675	4815
RGL3	-1.274607378	5.275930149	-5.580038471	0.001991584	0.040572428	-1.142668114	57139
ARC	4.185182591	3.533233994	5.57521923	0.001999697	0.040604985	-1.147193506	23237
ATP1B1	1.155012815	7.074242562	5.574141241	0.002001517	0.040604985	-1.148206179	481
TBC1D10C	-1.0753797	6.14298438	-5.572802121	0.00200378	0.040609844	-1.149464371	374403
KLHL6	-1.014812446	9.511268764	-5.570046686	0.002008447	0.040634095	-1.152054017	89857
PNPLA3	-1.025356579	5.529946193	-5.569473528	0.002009419	0.040634095	-1.152592813	80339
NSG1	1.773976032	1.220321349	5.564459701	0.002017948	0.040686628	-1.157307877	27065
ZNF257	-1.124798505	2.147361753	-5.559704304	0.002026075	0.040770238	-1.161782932	113835
FRG2	2.723308334	1.889975	5.559426356	0.002026552	0.040770238	-1.162044585	448831
SNORD3B-1	1.660556059	4.43003857	5.552907881	0.002037758	0.040935658	-1.168183804	26851
TSPAN10	-1.139203814	3.612696246	-5.547592332	0.002046949	0.040981169	-1.173194188	83882
CBWD4P	2.479135104	2.101221719	5.546384388	0.002049044	0.040982378	-1.174333297	NA
RGS14	-2.128526569	4.953004619	-5.54467167	0.002052019	0.041011993	-1.175948744	10636
MIR17HG	1.246472358	5.899579167	5.542507018	0.002055787	0.041027527	-1.177991005	407975
C4orf45	-2.694640828	3.706258946	-5.541465248	0.002057603	0.041033926	-1.178974091	152940
AZGP1	-2.595886275	4.148192066	-5.533660027	0.002071268	0.041276451	-1.186344149	563
SRP68P2	-1.440642698	1.915308849	-5.532240345	0.002073765	0.041291178	-1.187685536	252840
KLF5	1.236337598	7.242562044	5.531529426	0.002075017	0.041291178	-1.188357347	688
ASB14	2.231948869	4.196238212	5.515655266	0.002103194	0.041730831	-1.203375513	142686
IFITM3	-1.813665075	4.612929948	-5.502265042	0.002127307	0.042057222	-1.216069395	10410
CCDC40	-1.04140713	5.160697097	-5.495245921	0.002140075	0.042188064	-1.222732913	55036
EVI2B	-1.782741613	4.827692198	-5.486711216	0.002155719	0.042337755	-1.230843975	2124
MIR222HG	1.356796443	3.088004451	5.485218905	0.002158468	0.042337755	-1.232263197	104457406
CAPN12	-2.132003969	5.042421454	-5.479540728	0.002168965	0.042453288	-1.237665962	147968
CD70	-1.234804216	6.357326625	-5.477854693	0.002172093	0.042453288	-1.239271037	970
SLC25A23	-1.287022418	7.500299646	-5.468366147	0.002189796	0.0427096	-1.24831097	79085
FBXL13	1.215505724	4.607635441	5.467897949	0.002190674	0.0427096	-1.24875734	222235
UBE2V2P3	1.666666667	0.833333333	5.462156078	0.002201473	0.042753452	-1.254233877	100421341
MAD2L1P1	1.666666667	0.833333333	5.462156078	0.002201473	0.042753452	-1.254233877	326596
CACNA1C-AS2	-1.666666667	1.166666667	-5.462156078	0.002201473	0.042753452	-1.254233877	100874235
LINC01031	1.666666667	1.166666667	5.462156078	0.002201473	0.042753452	-1.254233877	101929184
HEG1	1.200559965	4.043545429	5.460562168	0.002204482	0.042781604	-1.255754906	57493
FRMD6	1.235459091	4.060994992	5.458431322	0.002208511	0.042829515	-1.257788846	122786
PLEKHG1	-1.133626479	3.202443438	-5.457283283	0.002210686	0.042834956	-1.258884924	57480
CARD16	-1.247033351	5.885061624	-5.453529308	0.002217814	0.042834956	-1.26247021	114769
F13B	1.992426641	0.996213321	5.447081601	0.002230119	0.042834956	-1.268632545	2165
SV2C	1.992426641	0.996213321	5.447081601	0.002230119	0.042834956	-1.268632545	22987
FTLP15	1.992426641	0.996213321	5.447081601	0.002230119	0.042834956	-1.268632545	442304
ADM-DT	1.992426641	0.996213321	5.447081601	0.002230119	0.042834956	-1.268632545	105376544
H3P37	1.992426641	0.996213321	5.447081601	0.002230119	0.042834956	-1.268632545	664611
CLEC17A	1.992426641	0.996213321	5.447081601	0.002230119	0.042834956	-1.268632545	388512
SUN3	-1.992426641	0.996213321	-5.447081601	0.002230119	0.042834956	-1.268632545	256979
RPS12P20	-1.992426641	0.996213321	-5.447081601	0.002230119	0.042834956	-1.268632545	100271549
HPN-AS1	-1.992426641	0.996213321	-5.447081601	0.002230119	0.042834956	-1.268632545	100128675
TRIM6	-1.824395267	4.080139546	-5.430058014	0.002262989	0.04332839	-1.284929215	117854
CD276	1.020268572	8.083056611	5.427161279	0.002268637	0.043352142	-1.287706096	80381
DIPK1B	1.450327368	5.372851754	5.426213101	0.00227049	0.043355247	-1.288615286	138311
PLXDC2	1.424640907	4.029415359	5.414012674	0.002294484	0.043603136	-1.300324727	84898
LAX1	-1.637056797	6.605797309	-5.411133659	0.002300188	0.043681295	-1.303090777	54900
DEGS2	-1.748848761	3.737329259	-5.403142312	0.002316109	0.043922846	-1.310774366	123099
FAM95C	-1.265374355	3.116424215	-5.397098407	0.002328235	0.044043577	-1.316591183	100289137
ALOXE3P1	-1.818673663	4.054907346	-5.396770193	0.002328896	0.044043577	-1.316907205	100420216
IL2RB	-1.473059792	4.456487008	-5.393673712	0.002335139	0.044075674	-1.319889371	3560
SYBU	-1.63074794	4.441135348	-5.378142454	0.002366746	0.044513958	-1.33486664	55638
ITPR1-DT	2.794087919	1.925364793	5.374054456	0.002375147	0.044620486	-1.338814202	100996539
LINC02204	2.881285397	3.830617699	5.370518977	0.002382441	0.044686639	-1.342230037	101929151
ENTPD4-DT	-1.563959235	4.072101191	-5.363505885	0.002396985	0.044867448	-1.349010773	121009645
MAP3K15	-1.562353563	3.719103845	-5.362481311	0.002399119	0.044876772	-1.350001956	389840
ZNF385B	-1.935784974	2.357867487	-5.342802009	0.002440527	0.04520381	-1.369067338	151126
JAML	2.251629167	1.125814584	5.342622286	0.002440909	0.04520381	-1.369241695	120425
EPB41L5	1.439513166	6.052620059	5.328008304	0.0024722	0.045560546	-1.383433961	57669
GNB1L	1.105280255	4.757390037	5.32322582	0.002482541	0.045697255	-1.388084711	54584
MIR3143	2.902453044	2.451226522	5.317676528	0.002494603	0.045819538	-1.393485031	100422934
KLLN	1.710232651	3.838877897	5.303127939	0.002526547	0.046286738	-1.407662893	100144748
TCEAL2	2.61724968	1.836945674	5.298936735	0.002535838	0.046326539	-1.41175263	140597
PPP1R13B	1.309981095	4.906619715	5.298008335	0.002537901	0.046326539	-1.412658877	23368
ERRFI1	1.60230227	5.49895699	5.297238072	0.002539614	0.046326539	-1.41341085	54206
LRRC8B	1.004997185	7.134573912	5.295738841	0.002542953	0.046335433	-1.414874712	23507
CREB3L3	-1.91637242	8.759273106	-5.290694076	0.002554224	0.046479082	-1.41980271	84699
TTC39A	-1.041147379	6.171001928	-5.282800602	0.002571976	0.046616636	-1.427520436	22996
H3C8	1.713459803	4.623132574	5.271460433	0.002597729	0.046990305	-1.438622986	8355
COTL1	1.06962103	7.121642992	5.255812894	0.002633756	0.047423164	-1.453971499	23406
LSMEM1	1.437886826	3.762037752	5.253022173	0.002640242	0.04746748	-1.456712409	286006
CST7	-2.586668612	3.836453179	-5.252521834	0.002641407	0.04746748	-1.457203931	8530
SYTL1	-2.123812898	5.401190559	-5.251542448	0.002643688	0.047477392	-1.458166156	84958
SP6	1.113267269	7.123175859	5.248995928	0.002649632	0.047490886	-1.460668672	80320
AREG	1.421127662	7.000112077	5.241659014	0.002666842	0.047705875	-1.467883773	374
SYCP1	-3.328613979	2.330973656	-5.233652318	0.002685771	0.047981928	-1.475765966	6847
TSPAN18	-1.870992292	4.290410401	-5.220292159	0.002717703	0.048363482	-1.488937993	90139
IGFL2	-2.483344307	3.479753993	-5.204665107	0.002755611	0.048967572	-1.50437618	147920
SAMD10	-1.611896237	5.534859215	-5.20134312	0.002763748	0.049013592	-1.507662361	140700
GAS2L2	-2.15368029	4.540945953	-5.185540458	0.002802838	0.04940026	-1.52331557	246176
GALNTL6	-1.021348523	5.702599455	-5.185488955	0.002802967	0.04940026	-1.523366642	442117
GAREM1	1.045220726	4.168156342	5.178068971	0.002821542	0.049652273	-1.530728427	64762
ALOX5	-1.062615287	7.077028505	-5.175948171	0.002826877	0.049662187	-1.532833994	240
HNRNPA1P20	2.560608013	1.80862484	5.169920703	0.002842104	0.049833984	-1.538821574	344741
IRF7	1.231510109	6.33407719	5.1628147	0.002860178	0.050023036	-1.545887027	3665
SNORD83A	1.222672747	4.203754812	5.156937577	0.002875226	0.050064725	-1.551735913	116937
RNU6ATAC	1.17749836	4.21680602	5.155304392	0.002879424	0.050085102	-1.553362104	100151684
C16orf54	-1.762387559	4.206953754	-5.1505866	0.002891591	0.050188581	-1.558061775	283897
YEATS2-AS1	1.359334171	3.533747893	5.14272997	0.002911984	0.050362631	-1.565895103	100874113
CERKL	-1.130772474	3.952010016	-5.13264729	0.002938399	0.050516642	-1.575960483	375298
SELP	1.50660031	4.76821203	5.130177614	0.002944912	0.050570286	-1.578428085	6403
LYZ	-1.32916732	6.187671084	-5.128561331	0.002949183	0.050574688	-1.580043471	4069
GTF3C6P2	-1.177260821	3.739034114	-5.127378234	0.002952313	0.050574688	-1.581226141	644563
ZSCAN23	1.654491375	3.657863386	5.123776402	0.002961869	0.050608117	-1.584827882	222696
COL9A2	-1.45625847	6.450379745	-5.119618865	0.002972942	0.050700463	-1.588987567	1298
FZD4	-2.215338835	4.580286922	-5.118282781	0.002976511	0.050700463	-1.590324855	8322
KRT1	-2.567497792	3.642687429	-5.112532595	0.002991927	0.050899864	-1.59608307	3848
RPL23AP95	-2.259491441	3.965677267	-5.101771654	0.003021026	0.051331246	-1.606871476	106480338
GRIN2C	1.125088384	4.929103044	5.097991166	0.003031326	0.051454519	-1.610665465	2905
MPC1-DT	2.254711464	4.3789849	5.097732881	0.003032031	0.051454519	-1.610924745	119545625
BNIPL	1.172928475	4.587402576	5.091198194	0.003049935	0.051603026	-1.617487735	149428
MAPK13	-1.133647556	5.519548882	-5.091107609	0.003050184	0.051603026	-1.617578755	5603
ZNF460	1.318968765	5.778851619	5.085998725	0.003064269	0.051741595	-1.622714008	10794
CDHR4	-1.635630199	3.120111964	-5.079402536	0.003082564	0.051879781	-1.629349667	389118
SLC10A4	-1.38029033	6.760673216	-5.07669769	0.003090103	0.051926218	-1.632072468	201780
GOLGA2P10	1.109375816	8.113859547	5.074060185	0.003097474	0.052012983	-1.634728472	80154
IRF1-AS1	-1.323951875	7.050094942	-5.062421616	0.003130246	0.052440225	-1.646460372	441108
DYNLT3	1.141298608	6.848711666	5.059332092	0.003139013	0.052522958	-1.649577878	6990
AKAP4	-1.635453754	5.891035134	-5.057698336	0.00314366	0.052534491	-1.651226975	8852
VSIR	-1.317940317	5.561998096	-5.05739907	0.003144512	0.052534491	-1.651529092	64115
KCNN2	2.409331353	4.247760015	5.056399622	0.00314736	0.052534491	-1.652538154	3781
RNU2-63P	1	2.223308334	5.054668807	0.003152299	0.052580576	-1.65428595	106480225
MIRLET7I	1.935784974	1.30122582	5.052922646	0.00315729	0.052604249	-1.656049671	406891
TMEM86B	-1.934064406	4.081797505	-5.05188451	0.003160262	0.052621814	-1.657098451	255043
TOP3B	1.056641667	3.571415173	5.045244491	0.003179347	0.052843406	-1.663810152	8940
AFDN-DT	2.502598213	2.307940774	5.041895548	0.003189023	0.052903163	-1.667197613	653483
ZNF322P1	1.01963123	3.558883923	5.035677874	0.003207078	0.053079271	-1.673491007	387328
EIF4EP1	-1.087678135	2.5128026	-5.024177657	0.003240784	0.05346377	-1.685145701	1980
SQOR	-1.07107999	6.837719439	-5.023105276	0.003243948	0.05346377	-1.686233442	58472
FTLP3	1.469650912	5.441895362	5.019522772	0.003254543	0.053488587	-1.689868444	284764
MUC13	-1.181440172	2.175682587	-5.015454076	0.003266625	0.053511801	-1.69399897	56667
MPZL2	2.697585714	1.348792857	5.015037666	0.003267864	0.053511801	-1.694421841	10205
STKLD1	-1.441534076	4.078814192	-5.014886896	0.003268313	0.053511801	-1.694574956	169436
UNC5CL	-1.179793822	6.706968685	-4.990131832	0.003342989	0.054338133	-1.719758915	222643
ABCC9	2.343249114	1.699945391	4.98848603	0.003348023	0.054362787	-1.721436323	10060
CELA2A	1.598044838	3.749605433	4.986086884	0.003355377	0.054417797	-1.723882236	63036
CARMIL3	-1.849478875	2.560369636	-4.971835547	0.003399447	0.054840818	-1.738428297	90668
CELF3	-1.037033161	7.378200151	-4.955759084	0.003449964	0.055159336	-1.754872061	11189
FAM245A	-1.773976032	0.886988016	-4.955703676	0.003450139	0.055159336	-1.7549288	728218
MIR3917	1.773976032	0.886988016	4.955703676	0.003450139	0.055159336	-1.7549288	100500808
TREHP1	1.773976032	0.886988016	4.955703676	0.003450139	0.055159336	-1.7549288	768086
DUXAP10	-1.773976032	0.886988016	-4.955703676	0.003450139	0.055159336	-1.7549288	503639
SLC25A43	-1.0023272	5.584411296	-4.955320796	0.003451353	0.055159336	-1.755320881	203427
KIAA1671	-1.306055305	5.170183637	-4.947389669	0.003476605	0.055465996	-1.763447337	85379
C12orf57	1.21845061	4.1261409	4.943637359	0.003488626	0.055576045	-1.7672952	113246
WT1	-1.000886184	6.321096088	-4.936221203	0.003512526	0.055844274	-1.774906152	7490
MAP4K1	-2.40960623	3.140588089	-4.926400048	0.003544467	0.056241627	-1.784997428	11184
DRD2	-2.543118873	1.79988027	-4.92529104	0.003548095	0.056246832	-1.786137809	1813
NAP1L3	1.232573121	3.26183254	4.924460948	0.003550813	0.056256779	-1.7869915	4675
ACP5	-2.265195048	5.121192286	-4.922949319	0.003555769	0.056256779	-1.788546357	54
SH2D3C	-1.004869463	5.554831069	-4.922937956	0.003555806	0.056256779	-1.788558046	10044
MEIS1	1.114880659	5.524144351	4.922597836	0.003556923	0.056256779	-1.788907938	4211
SLAMF7	-1.459503874	2.560369636	-4.907183191	0.003607938	0.056794545	-1.804782956	57823
IFIT2	-1.252075275	6.73596975	-4.904417861	0.003617179	0.056874578	-1.807634496	3433
CHRNE	-2.279034088	1.667837878	-4.885724963	0.003680366	0.057404746	-1.826939096	1145
RNA5SP195	1.871569948	1.602451641	4.88530405	0.003681803	0.057404746	-1.827374364	100873457
STBD1	-1.044917288	5.805593678	-4.881487911	0.003694864	0.057445189	-1.831321818	8987
MYT1	-1.938798651	4.614945305	-4.87876608	0.003704212	0.05744665	-1.834138595	4661
ARL11	-2.981619482	2.793106606	-4.877558405	0.003708369	0.05744665	-1.835388742	115761
FLJ20021	1.082962014	6.901748313	4.877030176	0.003710188	0.05744665	-1.835935614	90024
THEM5	-2.016543589	3.556223858	-4.876589986	0.003711706	0.05744665	-1.83639137	284486
RHBDL3	2.940272394	2.772433062	4.872024753	0.003727483	0.057625835	-1.841119699	162494
CCDC173	-1.33013276	7.091370448	-4.87049306	0.003732794	0.057675445	-1.842706789	NA
NME2P1	-2.066557448	1.894932891	-4.867458376	0.003743341	0.057690481	-1.845852233	283458
ZNF280C	1.048162229	6.333578126	4.865296578	0.003750876	0.057700292	-1.848093746	55609
HOXB7	-1.687888542	5.412668343	-4.858284506	0.003775437	0.057942817	-1.855369047	3217
AGAP7P	-1.329687503	6.358116447	-4.855935537	0.003783706	0.058014845	-1.857807789	653268
LINC01003	1.096959886	4.912732323	4.854135845	0.003790055	0.058014845	-1.859676805	100128822
CHTF8	1.102860024	4.843218479	4.853937173	0.003790757	0.058014845	-1.859883158	54921
HMGN1P17	-2.929691858	4.369594435	-4.852159078	0.003797043	0.058014845	-1.861730257	100874443
MAFB	1.638347112	6.954411848	4.847011838	0.003815309	0.058135579	-1.86707984	9935
PHYHD1	-1.707674675	3.999407852	-4.844016892	0.003825984	0.058230078	-1.870194291	254295
PTPRR	-2.049068308	3.326831019	-4.840532471	0.003838447	0.058290437	-1.87381939	5801
LNC-LBCS	2.009915781	1.866612057	4.839461255	0.003842288	0.058311228	-1.87493421	100506885
DRC7	-1.269159063	5.143371855	-4.832879903	0.003865982	0.058417628	-1.881787117	84229
TSKS	-2.159937251	5.332848505	-4.830743224	0.003873711	0.058502199	-1.884013313	60385
RNU6-125P	-1.01963123	1.899790615	-4.825739204	0.003891881	0.05863792	-1.889229582	106479621
EPCAM-DT	-1.01963123	1.899790615	-4.825739204	0.003891881	0.05863792	-1.889229582	101927043
CNBD2	1.01963123	1.899790615	4.825739204	0.003891881	0.05863792	-1.889229582	140894
WASL-DT	1.19910294	6.023469739	4.824740518	0.003895519	0.05863792	-1.890271064	116435299
SNORD104	1.008687432	3.806640581	4.822927419	0.003902133	0.058697568	-1.892162231	692227
RPL3L	2.056641667	3.266402673	4.822482288	0.003903759	0.058697568	-1.892626602	6123
SLC25A24	1.475308605	4.583070041	4.819797933	0.003913581	0.058725609	-1.895427593	29957
HM13-AS1	1.11388753	4.361838844	4.819633304	0.003914185	0.058725609	-1.895599409	100874042
NAT14	-1.051857998	7.163785743	-4.812854057	0.003939121	0.05888283	-1.902678059	57106
MAP3K9	1.801232162	5.358237768	4.792505041	0.004015075	0.059331	-1.923966089	4293
MARVELD2	-2.023723265	5.075445183	-4.790433651	0.0040229	0.059414645	-1.926136459	153562
