#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MED14	CDK9	9606.ENSP00000323720	9606.ENSP00000362361	0	0	0	0	0.098	0.095	0.540	0.232	0.673
MED14	TAF5	9606.ENSP00000323720	9606.ENSP00000358854	0	0	0	0	0.060	0.800	0	0.126	0.822
MED14	TAF6	9606.ENSP00000323720	9606.ENSP00000399982	0	0	0	0	0.098	0.800	0	0.126	0.828
MED14	TAF1	9606.ENSP00000323720	9606.ENSP00000406549	0	0	0	0	0.242	0.800	0	0.301	0.884
MED14	GTF2F1	9606.ENSP00000323720	9606.ENSP00000377969	0	0	0	0	0.214	0.925	0	0.132	0.944
MED14	MED22	9606.ENSP00000323720	9606.ENSP00000482438	0	0	0	0	0.097	0.996	0.900	0.906	0.999
MED14	MED16	9606.ENSP00000323720	9606.ENSP00000325612	0	0	0	0	0.101	0.984	0.900	0.917	0.999
MED14	MED24	9606.ENSP00000323720	9606.ENSP00000440100	0	0	0	0	0.214	0.976	0.800	0.973	0.999
MED14	MED23	9606.ENSP00000323720	9606.ENSP00000357047	0	0	0	0	0.212	0.985	0.800	0.964	0.999
MED16	MED31	9606.ENSP00000325612	9606.ENSP00000225728	0	0	0	0	0	0.925	0.800	0.811	0.996
MED16	MED17	9606.ENSP00000325612	9606.ENSP00000251871	0	0	0	0	0.080	0.966	0.900	0.860	0.999
MED16	MED4	9606.ENSP00000325612	9606.ENSP00000258648	0	0	0	0	0.107	0.972	0.900	0.636	0.998
MED16	BRD4	9606.ENSP00000325612	9606.ENSP00000263377	0	0	0	0	0.153	0.625	0	0.109	0.692
MED16	MED26	9606.ENSP00000325612	9606.ENSP00000263390	0	0	0	0	0.044	0.920	0.900	0.693	0.997
MED16	MED27	9606.ENSP00000325612	9606.ENSP00000292035	0	0	0	0	0.097	0.978	0.800	0.908	0.999
MED16	MED11	9606.ENSP00000325612	9606.ENSP00000293777	0	0	0	0	0.067	0.967	0.900	0.629	0.998
MED16	MED30	9606.ENSP00000325612	9606.ENSP00000297347	0	0	0	0	0.082	0.924	0.900	0.693	0.997
MED16	MED1	9606.ENSP00000325612	9606.ENSP00000300651	0	0	0	0	0.082	0.998	0.900	0.569	0.999
MED16	MED14	9606.ENSP00000325612	9606.ENSP00000323720	0	0	0	0	0.101	0.984	0.900	0.917	0.999
MED16	CDK9	9606.ENSP00000325612	9606.ENSP00000362361	0	0	0	0	0.075	0.095	0.540	0.138	0.623
MED16	TAF1	9606.ENSP00000325612	9606.ENSP00000406549	0	0	0	0	0	0.800	0	0.102	0.812
MED16	TAF6	9606.ENSP00000325612	9606.ENSP00000399982	0	0	0	0	0.089	0.800	0	0.060	0.813
MED16	GTF2F1	9606.ENSP00000325612	9606.ENSP00000377969	0	0	0	0	0.109	0.812	0	0.042	0.825
MED16	TAF5	9606.ENSP00000325612	9606.ENSP00000358854	0	0	0	0	0	0.800	0	0.182	0.829
MED16	MED23	9606.ENSP00000325612	9606.ENSP00000357047	0	0	0	0	0.076	0.978	0.800	0.960	0.999
MED16	MED24	9606.ENSP00000325612	9606.ENSP00000440100	0	0	0	0	0.109	0.985	0.800	0.939	0.999
MED16	MED22	9606.ENSP00000325612	9606.ENSP00000482438	0	0	0	0	0.107	0.957	0.900	0.865	0.999
MED17	MED31	9606.ENSP00000251871	9606.ENSP00000225728	0	0	0	0	0.053	0.994	0.800	0.952	0.999
MED17	RTF1	9606.ENSP00000251871	9606.ENSP00000374280	0	0	0	0	0.220	0	0	0.315	0.443
MED17	NCBP1	9606.ENSP00000251871	9606.ENSP00000364289	0	0	0.237	0	0.240	0	0	0.124	0.447
MED17	SUPT6H	9606.ENSP00000251871	9606.ENSP00000319104	0	0	0	0	0.096	0.094	0	0.424	0.487
MED17	YEATS2	9606.ENSP00000251871	9606.ENSP00000306983	0	0	0	0	0.292	0.300	0	0.085	0.507
MED17	SMARCA4	9606.ENSP00000251871	9606.ENSP00000343896	0	0	0	0	0.083	0.535	0	0.134	0.598
MED17	CDK9	9606.ENSP00000251871	9606.ENSP00000362361	0	0	0	0	0.140	0.094	0.540	0.204	0.676
MED17	BRD4	9606.ENSP00000251871	9606.ENSP00000263377	0	0	0	0	0.080	0.625	0	0.167	0.687
MED17	INTS3	9606.ENSP00000251871	9606.ENSP00000318641	0	0	0	0	0.058	0	0	0.717	0.722
MED17	TAF5	9606.ENSP00000251871	9606.ENSP00000358854	0	0	0	0	0.109	0.800	0	0.281	0.861
MED17	TAF1	9606.ENSP00000251871	9606.ENSP00000406549	0	0	0	0	0.092	0.800	0	0.326	0.867
MED17	TAF6	9606.ENSP00000251871	9606.ENSP00000399982	0	0	0	0	0.063	0.800	0	0.408	0.879
MED17	GTF2F1	9606.ENSP00000251871	9606.ENSP00000377969	0	0	0	0	0.156	0.950	0	0.227	0.965
MED17	MED23	9606.ENSP00000251871	9606.ENSP00000357047	0	0	0	0	0.297	0.956	0.800	0.817	0.998
MED17	MED24	9606.ENSP00000251871	9606.ENSP00000440100	0	0	0	0	0.153	0.968	0.800	0.756	0.998
MED17	MED30	9606.ENSP00000251871	9606.ENSP00000297347	0	0	0	0	0.434	0.984	0.900	0.956	0.999
MED17	MED4	9606.ENSP00000251871	9606.ENSP00000258648	0	0	0	0	0.428	0.984	0.900	0.793	0.999
MED17	MED1	9606.ENSP00000251871	9606.ENSP00000300651	0	0	0	0	0.199	0.998	0.900	0.874	0.999
MED17	MED11	9606.ENSP00000251871	9606.ENSP00000293777	0	0	0	0	0.211	0.989	0.900	0.995	0.999
MED17	MED14	9606.ENSP00000251871	9606.ENSP00000323720	0	0	0	0	0.163	0.996	0.900	0.988	0.999
MED17	MED22	9606.ENSP00000251871	9606.ENSP00000482438	0	0	0	0	0.216	0.996	0.900	0.994	0.999
MED17	MED27	9606.ENSP00000251871	9606.ENSP00000292035	0	0	0	0	0.146	0.984	0.800	0.976	0.999
MED17	MED16	9606.ENSP00000251871	9606.ENSP00000325612	0	0	0	0	0.080	0.966	0.900	0.860	0.999
MED17	MED26	9606.ENSP00000251871	9606.ENSP00000263390	0	0	0	0	0.048	0.991	0.900	0.841	0.999
MED22	MED31	9606.ENSP00000482438	9606.ENSP00000225728	0	0	0	0	0	0.996	0.800	0.805	0.999
MED22	MED17	9606.ENSP00000482438	9606.ENSP00000251871	0	0	0	0	0.216	0.996	0.900	0.994	0.999
MED22	MED4	9606.ENSP00000482438	9606.ENSP00000258648	0	0	0	0	0.164	0.973	0.900	0.717	0.999
MED22	BRD4	9606.ENSP00000482438	9606.ENSP00000263377	0	0	0	0	0.077	0.510	0	0.217	0.615
MED22	MED26	9606.ENSP00000482438	9606.ENSP00000263390	0	0	0	0	0.076	0.958	0.900	0.855	0.999
MED22	MED27	9606.ENSP00000482438	9606.ENSP00000292035	0	0	0	0	0.088	0.983	0.800	0.945	0.999
MED22	MED11	9606.ENSP00000482438	9606.ENSP00000293777	0	0	0	0	0.172	0.986	0.900	0.999	0.999
MED22	MED30	9606.ENSP00000482438	9606.ENSP00000297347	0	0	0	0	0.188	0.983	0.900	0.982	0.999
MED22	MED1	9606.ENSP00000482438	9606.ENSP00000300651	0	0	0	0	0.110	0.998	0.900	0.287	0.999
MED22	MED14	9606.ENSP00000482438	9606.ENSP00000323720	0	0	0	0	0.097	0.996	0.900	0.906	0.999
MED22	MED16	9606.ENSP00000482438	9606.ENSP00000325612	0	0	0	0	0.107	0.957	0.900	0.865	0.999
MED22	MED23	9606.ENSP00000482438	9606.ENSP00000357047	0	0	0	0	0.163	0.961	0.800	0.851	0.998
MED22	TAF5	9606.ENSP00000482438	9606.ENSP00000358854	0	0	0	0	0.044	0.800	0	0.129	0.819
MED22	CDK9	9606.ENSP00000482438	9606.ENSP00000362361	0	0	0	0	0.140	0	0.540	0.242	0.674
MED22	GTF2F1	9606.ENSP00000482438	9606.ENSP00000377969	0	0	0	0	0.124	0.812	0	0	0.828
MED22	BRD2	9606.ENSP00000482438	9606.ENSP00000378702	0	0	0	0	0.066	0.292	0	0.216	0.437
MED22	TAF6	9606.ENSP00000482438	9606.ENSP00000399982	0	0	0	0	0.060	0.800	0	0.160	0.828
MED22	TAF1	9606.ENSP00000482438	9606.ENSP00000406549	0	0	0	0	0	0.800	0	0.189	0.830
MED22	MED24	9606.ENSP00000482438	9606.ENSP00000440100	0	0	0	0	0.107	0.967	0.800	0.582	0.997
MED23	MED31	9606.ENSP00000357047	9606.ENSP00000225728	0	0	0	0	0	0.966	0.800	0.701	0.997
MED23	MED17	9606.ENSP00000357047	9606.ENSP00000251871	0	0	0	0	0.297	0.956	0.800	0.817	0.998
MED23	MED4	9606.ENSP00000357047	9606.ENSP00000258648	0	0	0	0	0.393	0.966	0.800	0.941	0.999
MED23	BRD4	9606.ENSP00000357047	9606.ENSP00000263377	0	0	0	0	0.097	0.625	0	0.507	0.818
MED23	MED26	9606.ENSP00000357047	9606.ENSP00000263390	0	0	0	0	0	0.955	0.800	0.807	0.998
MED23	MED27	9606.ENSP00000357047	9606.ENSP00000292035	0	0	0	0	0.109	0.958	0.800	0.707	0.997
MED23	MED11	9606.ENSP00000357047	9606.ENSP00000293777	0	0	0	0	0.172	0.957	0.800	0.510	0.996
MED23	MED30	9606.ENSP00000357047	9606.ENSP00000297347	0	0	0	0	0.256	0.958	0.800	0.771	0.998
MED23	MED1	9606.ENSP00000357047	9606.ENSP00000300651	0	0	0	0	0.225	0.998	0.800	0.850	0.999
MED23	BRD3	9606.ENSP00000357047	9606.ENSP00000305918	0	0	0	0	0.127	0.292	0	0.214	0.472
MED23	RBM14	9606.ENSP00000357047	9606.ENSP00000311747	0	0	0	0	0.067	0.142	0	0.454	0.524
MED23	MED14	9606.ENSP00000357047	9606.ENSP00000323720	0	0	0	0	0.212	0.985	0.800	0.964	0.999
MED23	MED16	9606.ENSP00000357047	9606.ENSP00000325612	0	0	0	0	0.076	0.978	0.800	0.960	0.999
MED23	OGT	9606.ENSP00000357047	9606.ENSP00000362824	0	0.354	0	0	0.126	0	0	0	0.412
MED23	BRMS1	9606.ENSP00000357047	9606.ENSP00000396052	0	0	0	0	0	0	0	0.421	0.421
MED23	TAF5	9606.ENSP00000357047	9606.ENSP00000358854	0	0	0	0	0.062	0.801	0	0.135	0.824
MED23	CDK9	9606.ENSP00000357047	9606.ENSP00000362361	0	0	0	0	0.163	0.095	0.540	0.573	0.831
MED23	TAF6	9606.ENSP00000357047	9606.ENSP00000399982	0	0	0	0	0.075	0.800	0	0.165	0.832
MED23	TAF1	9606.ENSP00000357047	9606.ENSP00000406549	0	0	0	0	0.147	0.811	0	0.200	0.860
MED23	GTF2F1	9606.ENSP00000357047	9606.ENSP00000377969	0	0	0	0	0.101	0.812	0	0.392	0.888
MED23	MED22	9606.ENSP00000357047	9606.ENSP00000482438	0	0	0	0	0.163	0.961	0.800	0.851	0.998
MED23	MED24	9606.ENSP00000357047	9606.ENSP00000440100	0	0	0	0	0.163	0.980	0.800	0.763	0.999
MED24	MED31	9606.ENSP00000440100	9606.ENSP00000225728	0	0	0	0	0	0.957	0.800	0.507	0.995
MED24	MED17	9606.ENSP00000440100	9606.ENSP00000251871	0	0	0	0	0.153	0.968	0.800	0.756	0.998
MED24	MED4	9606.ENSP00000440100	9606.ENSP00000258648	0	0	0	0	0.257	0.973	0.800	0.582	0.998
MED24	BRD4	9606.ENSP00000440100	9606.ENSP00000263377	0	0	0	0	0.097	0.625	0	0.091	0.665
MED24	MED26	9606.ENSP00000440100	9606.ENSP00000263390	0	0	0	0	0	0.948	0.800	0.640	0.996
MED24	MED27	9606.ENSP00000440100	9606.ENSP00000292035	0	0	0	0	0.144	0.968	0.827	0.871	0.999
MED24	MED11	9606.ENSP00000440100	9606.ENSP00000293777	0	0	0	0	0.097	0.974	0.800	0.505	0.997
MED24	MED30	9606.ENSP00000440100	9606.ENSP00000297347	0	0	0	0	0.163	0.959	0.800	0.501	0.996
MED24	MED1	9606.ENSP00000440100	9606.ENSP00000300651	0	0	0	0	0.115	0.999	0.800	0.972	0.999
MED24	MED14	9606.ENSP00000440100	9606.ENSP00000323720	0	0	0	0	0.214	0.976	0.800	0.973	0.999
MED24	MED16	9606.ENSP00000440100	9606.ENSP00000325612	0	0	0	0	0.109	0.985	0.800	0.939	0.999
MED24	MED23	9606.ENSP00000440100	9606.ENSP00000357047	0	0	0	0	0.163	0.980	0.800	0.763	0.999
MED24	TAF5	9606.ENSP00000440100	9606.ENSP00000358854	0	0	0	0	0	0.801	0	0.063	0.805
MED24	CDK9	9606.ENSP00000440100	9606.ENSP00000362361	0	0	0	0	0.122	0.095	0.540	0.135	0.641
MED24	GTF2F1	9606.ENSP00000440100	9606.ENSP00000377969	0	0	0	0	0.194	0.817	0	0	0.846
MED24	TAF6	9606.ENSP00000440100	9606.ENSP00000399982	0	0	0	0	0.084	0.800	0	0.055	0.811
MED24	TAF1	9606.ENSP00000440100	9606.ENSP00000406549	0	0	0	0	0.049	0.800	0	0.152	0.824
MED24	MED22	9606.ENSP00000440100	9606.ENSP00000482438	0	0	0	0	0.107	0.967	0.800	0.582	0.997
MED26	SUPT16H	9606.ENSP00000263390	9606.ENSP00000216297	0	0	0	0	0	0.426	0	0.232	0.540
MED26	MED31	9606.ENSP00000263390	9606.ENSP00000225728	0	0	0	0	0	0.985	0.800	0.820	0.999
MED26	MED17	9606.ENSP00000263390	9606.ENSP00000251871	0	0	0	0	0.048	0.991	0.900	0.841	0.999
MED26	MLLT1	9606.ENSP00000263390	9606.ENSP00000252674	0	0	0	0	0.067	0.373	0	0.464	0.659
MED26	MED4	9606.ENSP00000263390	9606.ENSP00000258648	0	0	0	0	0	0.997	0.900	0.733	0.999
MED26	CCNT1	9606.ENSP00000263390	9606.ENSP00000261900	0	0	0	0	0.068	0.328	0	0.434	0.615
MED26	ELL	9606.ENSP00000263390	9606.ENSP00000262809	0	0	0	0	0.505	0.332	0	0.914	0.969
MED26	BRD4	9606.ENSP00000263390	9606.ENSP00000263377	0	0	0	0	0.061	0.510	0	0.370	0.684
MED26	SSRP1	9606.ENSP00000263390	9606.ENSP00000278412	0	0	0	0	0	0.318	0	0.182	0.418
MED26	CDC73	9606.ENSP00000263390	9606.ENSP00000356405	0	0	0	0	0.049	0.313	0	0.249	0.466
MED26	SUPT6H	9606.ENSP00000263390	9606.ENSP00000319104	0	0	0	0	0.049	0.191	0	0.390	0.490
MED26	RTF1	9606.ENSP00000263390	9606.ENSP00000374280	0	0	0	0	0.049	0.304	0	0.297	0.494
MED26	LEO1	9606.ENSP00000263390	9606.ENSP00000299601	0	0	0	0	0	0.389	0	0.300	0.554
MED26	EHMT2	9606.ENSP00000263390	9606.ENSP00000379078	0	0	0	0	0.081	0.091	0	0.516	0.560
MED26	IWS1	9606.ENSP00000263390	9606.ENSP00000295321	0	0	0	0	0.049	0.399	0	0.445	0.655
MED26	EAF1	9606.ENSP00000263390	9606.ENSP00000380054	0	0	0	0	0.055	0.365	0	0.738	0.829
MED26	CDK9	9606.ENSP00000263390	9606.ENSP00000362361	0	0	0	0	0.082	0.301	0.540	0.536	0.845
MED26	TAF5	9606.ENSP00000263390	9606.ENSP00000358854	0	0	0	0	0.181	0.854	0	0.175	0.893
MED26	TAF1	9606.ENSP00000263390	9606.ENSP00000406549	0	0	0	0	0.060	0.856	0	0.312	0.899
MED26	GTF2F1	9606.ENSP00000263390	9606.ENSP00000377969	0	0	0	0	0.093	0.877	0	0.190	0.902
MED26	TAF6	9606.ENSP00000263390	9606.ENSP00000399982	0	0	0	0	0.042	0.853	0	0.596	0.938
MED26	MED24	9606.ENSP00000263390	9606.ENSP00000440100	0	0	0	0	0	0.948	0.800	0.640	0.996
MED26	MED16	9606.ENSP00000263390	9606.ENSP00000325612	0	0	0	0	0.044	0.920	0.900	0.693	0.997
MED26	MED27	9606.ENSP00000263390	9606.ENSP00000292035	0	0	0	0	0.049	0.950	0.800	0.810	0.998
MED26	MED11	9606.ENSP00000263390	9606.ENSP00000293777	0	0	0	0	0.057	0.949	0.900	0.764	0.998
MED26	MED23	9606.ENSP00000263390	9606.ENSP00000357047	0	0	0	0	0	0.955	0.800	0.807	0.998
MED26	MED22	9606.ENSP00000263390	9606.ENSP00000482438	0	0	0	0	0.076	0.958	0.900	0.855	0.999
MED26	MED1	9606.ENSP00000263390	9606.ENSP00000300651	0	0	0	0	0	0.966	0.900	0.781	0.999
MED26	MED14	9606.ENSP00000263390	9606.ENSP00000323720	0	0	0	0	0.067	0.973	0.900	0.902	0.999
MED26	MED30	9606.ENSP00000263390	9606.ENSP00000297347	0	0	0	0	0.044	0.940	0.900	0.860	0.999
MED27	MED31	9606.ENSP00000292035	9606.ENSP00000225728	0	0	0	0	0.060	0.924	0.800	0.924	0.998
MED27	MED17	9606.ENSP00000292035	9606.ENSP00000251871	0	0	0	0	0.146	0.984	0.800	0.976	0.999
MED27	MED4	9606.ENSP00000292035	9606.ENSP00000258648	0	0	0	0	0.183	0.974	0.800	0.707	0.998
MED27	BRD4	9606.ENSP00000292035	9606.ENSP00000263377	0	0	0	0	0.067	0.510	0	0.116	0.560
MED27	MED26	9606.ENSP00000292035	9606.ENSP00000263390	0	0	0	0	0.049	0.950	0.800	0.810	0.998
MED27	CDK9	9606.ENSP00000292035	9606.ENSP00000362361	0	0	0	0	0.082	0	0.540	0.155	0.612
MED27	TAF1	9606.ENSP00000292035	9606.ENSP00000406549	0	0	0	0	0	0.800	0	0.129	0.818
MED27	TAF6	9606.ENSP00000292035	9606.ENSP00000399982	0	0	0	0	0.095	0.800	0	0.113	0.825
MED27	TAF5	9606.ENSP00000292035	9606.ENSP00000358854	0	0	0	0	0.049	0.801	0	0.299	0.856
MED27	GTF2F1	9606.ENSP00000292035	9606.ENSP00000377969	0	0	0	0	0.152	0.812	0	0.252	0.870
MED27	MED23	9606.ENSP00000292035	9606.ENSP00000357047	0	0	0	0	0.109	0.958	0.800	0.707	0.997
MED27	MED30	9606.ENSP00000292035	9606.ENSP00000297347	0	0	0	0	0.162	0.983	0.800	0.969	0.999
MED27	MED11	9606.ENSP00000292035	9606.ENSP00000293777	0	0	0	0	0.082	0.962	0.800	0.953	0.999
MED27	MED1	9606.ENSP00000292035	9606.ENSP00000300651	0	0	0	0	0.127	0.998	0.800	0.695	0.999
MED27	MED14	9606.ENSP00000292035	9606.ENSP00000323720	0	0	0	0	0.124	0.984	0.800	0.891	0.999
MED27	MED24	9606.ENSP00000292035	9606.ENSP00000440100	0	0	0	0	0.144	0.968	0.827	0.871	0.999
MED27	MED22	9606.ENSP00000292035	9606.ENSP00000482438	0	0	0	0	0.088	0.983	0.800	0.945	0.999
MED27	MED16	9606.ENSP00000292035	9606.ENSP00000325612	0	0	0	0	0.097	0.978	0.800	0.908	0.999
MED30	MED31	9606.ENSP00000297347	9606.ENSP00000225728	0	0	0	0	0	0.924	0.800	0.755	0.996
MED30	MED17	9606.ENSP00000297347	9606.ENSP00000251871	0	0	0	0	0.434	0.984	0.900	0.956	0.999
MED30	MED4	9606.ENSP00000297347	9606.ENSP00000258648	0	0	0	0	0.434	0.968	0.900	0.665	0.999
MED30	BRD4	9606.ENSP00000297347	9606.ENSP00000263377	0	0	0	0	0.081	0.510	0	0.191	0.604
MED30	MED26	9606.ENSP00000297347	9606.ENSP00000263390	0	0	0	0	0.044	0.940	0.900	0.860	0.999
MED30	MED27	9606.ENSP00000297347	9606.ENSP00000292035	0	0	0	0	0.162	0.983	0.800	0.969	0.999
MED30	MED11	9606.ENSP00000297347	9606.ENSP00000293777	0	0	0	0	0.169	0.979	0.900	0.986	0.999
MED30	BRD3	9606.ENSP00000297347	9606.ENSP00000305918	0	0	0	0	0.138	0.292	0	0.113	0.411
MED30	CDK9	9606.ENSP00000297347	9606.ENSP00000362361	0	0	0	0	0.139	0.095	0.540	0.175	0.665
MED30	TAF1	9606.ENSP00000297347	9606.ENSP00000406549	0	0	0	0	0	0.800	0	0	0.800
MED30	TAF5	9606.ENSP00000297347	9606.ENSP00000358854	0	0	0	0	0.053	0.801	0	0	0.803
MED30	TAF6	9606.ENSP00000297347	9606.ENSP00000399982	0	0	0	0	0.063	0.800	0	0	0.804
MED30	GTF2F1	9606.ENSP00000297347	9606.ENSP00000377969	0	0	0	0	0.163	0.812	0	0.148	0.854
MED30	MED24	9606.ENSP00000297347	9606.ENSP00000440100	0	0	0	0	0.163	0.959	0.800	0.501	0.996
MED30	MED16	9606.ENSP00000297347	9606.ENSP00000325612	0	0	0	0	0.082	0.924	0.900	0.693	0.997
MED30	MED23	9606.ENSP00000297347	9606.ENSP00000357047	0	0	0	0	0.256	0.958	0.800	0.771	0.998
MED30	MED22	9606.ENSP00000297347	9606.ENSP00000482438	0	0	0	0	0.188	0.983	0.900	0.982	0.999
MED30	MED14	9606.ENSP00000297347	9606.ENSP00000323720	0	0	0	0	0.164	0.940	0.900	0.843	0.999
MED30	MED1	9606.ENSP00000297347	9606.ENSP00000300651	0	0	0	0	0.164	0.998	0.900	0.448	0.999
MED31	CDK9	9606.ENSP00000225728	9606.ENSP00000362361	0	0	0	0	0	0.095	0.540	0.220	0.647
MED31	TAF6	9606.ENSP00000225728	9606.ENSP00000399982	0	0	0	0	0	0.800	0	0	0.800
MED31	TAF5	9606.ENSP00000225728	9606.ENSP00000358854	0	0	0	0	0	0.805	0	0	0.805
MED31	TAF1	9606.ENSP00000225728	9606.ENSP00000406549	0	0	0	0	0	0.807	0	0.108	0.820
MED31	GTF2F1	9606.ENSP00000225728	9606.ENSP00000377969	0	0	0	0	0.049	0.949	0	0	0.950
MED31	MED24	9606.ENSP00000225728	9606.ENSP00000440100	0	0	0	0	0	0.957	0.800	0.507	0.995
MED31	MED30	9606.ENSP00000225728	9606.ENSP00000297347	0	0	0	0	0	0.924	0.800	0.755	0.996
MED31	MED11	9606.ENSP00000225728	9606.ENSP00000293777	0	0	0	0	0.088	0.927	0.800	0.772	0.996
MED31	MED16	9606.ENSP00000225728	9606.ENSP00000325612	0	0	0	0	0	0.925	0.800	0.811	0.996
MED31	MED1	9606.ENSP00000225728	9606.ENSP00000300651	0	0	0	0	0	0.969	0.800	0.474	0.996
MED31	MED23	9606.ENSP00000225728	9606.ENSP00000357047	0	0	0	0	0	0.966	0.800	0.701	0.997
MED31	MED27	9606.ENSP00000225728	9606.ENSP00000292035	0	0	0	0	0.060	0.924	0.800	0.924	0.998
MED31	MED4	9606.ENSP00000225728	9606.ENSP00000258648	0	0	0	0	0.105	0.982	0.800	0.831	0.999
MED31	MED14	9606.ENSP00000225728	9606.ENSP00000323720	0	0	0	0	0.042	0.997	0.800	0.865	0.999
MED31	MED26	9606.ENSP00000225728	9606.ENSP00000263390	0	0	0	0	0	0.985	0.800	0.820	0.999
MED31	MED17	9606.ENSP00000225728	9606.ENSP00000251871	0	0	0	0	0.053	0.994	0.800	0.952	0.999
MED31	MED22	9606.ENSP00000225728	9606.ENSP00000482438	0	0	0	0	0	0.996	0.800	0.805	0.999
MED4	MED31	9606.ENSP00000258648	9606.ENSP00000225728	0	0	0	0	0.105	0.982	0.800	0.831	0.999
MED4	MED17	9606.ENSP00000258648	9606.ENSP00000251871	0	0	0	0	0.428	0.984	0.900	0.793	0.999
MED4	SAP30BP	9606.ENSP00000258648	9606.ENSP00000462116	0	0	0	0	0.433	0	0	0	0.433
MED4	RTF1	9606.ENSP00000258648	9606.ENSP00000374280	0	0	0	0	0.393	0	0	0.119	0.442
MED4	SMARCD1	9606.ENSP00000258648	9606.ENSP00000378414	0	0	0	0	0.072	0.399	0	0.196	0.512
MED4	BRD4	9606.ENSP00000258648	9606.ENSP00000263377	0	0	0	0	0.100	0.510	0	0	0.540
MED4	CDK9	9606.ENSP00000258648	9606.ENSP00000362361	0	0	0	0	0.163	0.095	0.540	0.123	0.653
MED4	TAF1	9606.ENSP00000258648	9606.ENSP00000406549	0	0	0	0	0.049	0.800	0	0.064	0.806
MED4	TAF5	9606.ENSP00000258648	9606.ENSP00000358854	0	0	0	0	0.062	0.801	0	0.137	0.825
MED4	TAF6	9606.ENSP00000258648	9606.ENSP00000399982	0	0	0	0	0.076	0.800	0	0.130	0.825
MED4	GTF2F1	9606.ENSP00000258648	9606.ENSP00000377969	0	0	0	0	0.217	0.831	0	0	0.862
MED4	MED16	9606.ENSP00000258648	9606.ENSP00000325612	0	0	0	0	0.107	0.972	0.900	0.636	0.998
MED4	MED27	9606.ENSP00000258648	9606.ENSP00000292035	0	0	0	0	0.183	0.974	0.800	0.707	0.998
MED4	MED24	9606.ENSP00000258648	9606.ENSP00000440100	0	0	0	0	0.257	0.973	0.800	0.582	0.998
MED4	MED26	9606.ENSP00000258648	9606.ENSP00000263390	0	0	0	0	0	0.997	0.900	0.733	0.999
MED4	MED22	9606.ENSP00000258648	9606.ENSP00000482438	0	0	0	0	0.164	0.973	0.900	0.717	0.999
MED4	MED23	9606.ENSP00000258648	9606.ENSP00000357047	0	0	0	0	0.393	0.966	0.800	0.941	0.999
MED4	MED30	9606.ENSP00000258648	9606.ENSP00000297347	0	0	0	0	0.434	0.968	0.900	0.665	0.999
MED4	MED11	9606.ENSP00000258648	9606.ENSP00000293777	0	0	0	0	0.211	0.973	0.900	0.728	0.999
MED4	MED1	9606.ENSP00000258648	9606.ENSP00000300651	0	0	0	0	0.214	0.999	0.900	0.741	0.999
MED4	MED14	9606.ENSP00000258648	9606.ENSP00000323720	0	0	0	0	0.257	0.987	0.900	0.874	0.999
MLLT1	SUPT16H	9606.ENSP00000252674	9606.ENSP00000216297	0	0	0	0	0	0	0.540	0.074	0.556
MLLT1	PAF1	9606.ENSP00000252674	9606.ENSP00000221265	0	0	0	0	0.066	0.524	0.900	0.067	0.953
MLLT1	BRD3	9606.ENSP00000252674	9606.ENSP00000305918	0	0	0	0	0.049	0.112	0	0.354	0.407
MLLT1	RBBP5	9606.ENSP00000252674	9606.ENSP00000264515	0	0	0	0	0	0.093	0	0.379	0.413
MLLT1	SETD1A	9606.ENSP00000252674	9606.ENSP00000262519	0	0	0	0	0.167	0.069	0	0.337	0.441
MLLT1	TAF6	9606.ENSP00000252674	9606.ENSP00000399982	0	0	0	0	0.060	0.312	0	0.208	0.443
MLLT1	RNF2	9606.ENSP00000252674	9606.ENSP00000356480	0	0	0	0	0	0.301	0	0.261	0.461
MLLT1	NCBP1	9606.ENSP00000252674	9606.ENSP00000364289	0	0	0	0	0	0	0.500	0.082	0.521
MLLT1	OGT	9606.ENSP00000252674	9606.ENSP00000362824	0	0	0	0	0	0	0.540	0	0.540
MLLT1	MSL2	9606.ENSP00000252674	9606.ENSP00000311827	0	0	0	0	0.049	0	0.540	0	0.543
MLLT1	TAF1	9606.ENSP00000252674	9606.ENSP00000406549	0	0	0	0	0.060	0.423	0	0.281	0.575
MLLT1	SSRP1	9606.ENSP00000252674	9606.ENSP00000278412	0	0	0	0	0.085	0	0.540	0.092	0.584
MLLT1	HCFC1	9606.ENSP00000252674	9606.ENSP00000309555	0	0	0	0	0.086	0.122	0.540	0.152	0.645
MLLT1	MSL3	9606.ENSP00000252674	9606.ENSP00000312244	0	0	0	0	0.049	0.177	0.540	0.163	0.658
MLLT1	MED26	9606.ENSP00000252674	9606.ENSP00000263390	0	0	0	0	0.067	0.373	0	0.464	0.659
MLLT1	YEATS2	9606.ENSP00000252674	9606.ENSP00000306983	0	0	0	0.563	0.060	0	0.540	0.335	0.687
MLLT1	BRD4	9606.ENSP00000252674	9606.ENSP00000263377	0	0	0	0	0.063	0.344	0	0.544	0.695
MLLT1	GTF2F1	9606.ENSP00000252674	9606.ENSP00000377969	0	0	0	0	0.159	0.491	0.500	0.213	0.809
