ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
ZNF575	10.07550839	-2.399291637	0.614898566	-3.901930772	9.54e-05	0.000595521	284346
RPL5P34	1482.636497	-1.004849446	0.25752986	-3.901875485	9.55e-05	0.000595521	388907
TNNI3	879.1316334	-1.431234148	0.366850845	-3.901406159	9.56e-05	0.00059624	7137
SCAND1	298.581065	-1.452306323	0.372454282	-3.899287494	9.65e-05	0.000600599	51282
SAMD4B	214.0751251	-1.392895639	0.357342492	-3.897928938	9.7e-05	0.000603535	55095
NDUFA6-DT	37.47152273	-1.565876364	0.401785144	-3.897297821	9.73e-05	0.000604445	100132273
ZNRD2	178.3621321	-1.100199141	0.282306284	-3.89718261	9.73e-05	0.000604512	10534
LTB4R	78.95411385	-1.567062271	0.402531698	-3.893015826	9.9e-05	0.000612977	1241
EMC10	528.0314755	-1.429549499	0.367290679	-3.8921475	9.94e-05	0.000614503	284361
DOHH	227.8322266	-1.127591211	0.289911409	-3.889433725	0.000100478	0.000621189	83475
CADM4	40.57863299	-1.383693892	0.355885268	-3.888033638	0.00010106	0.000623874	199731
DUSP2	21.93165161	-1.375480185	0.353883356	-3.886817961	0.000101567	0.000626778	1844
STAT5A	4380.943566	-1.333436085	0.343145466	-3.885920741	0.000101943	0.00062831	6776
SOGA1	156.0316117	-1.647273863	0.423937089	-3.885656405	0.000102054	0.000628413	140710
CABP7	7.028451685	-2.828344724	0.728008363	-3.885044277	0.000102311	0.00062977	164633
ZNF653	206.5246536	-1.108498149	0.285511977	-3.882492633	0.000103391	0.000635267	115950
CHST12	160.9885832	-1.041630152	0.268389704	-3.881036184	0.000104012	0.000638622	55501
PPDPF	234.807978	-1.304959882	0.336347909	-3.879791869	0.000104546	0.000641334	79144
UCKL1-AS1	17.44577209	-3.112942352	0.803012124	-3.876582006	0.000105934	0.000648312	100113386
SNAI3	5.584040126	-3.249427517	0.838959888	-3.873161953	0.000107432	0.000656536	333929
ZNF787	605.7691451	-1.083074748	0.27965481	-3.872898694	0.000107549	0.000656544	126208
DGAT1	143.5557649	-1.648236124	0.425793586	-3.870974521	0.000108401	0.000661266	8694
P2RY11	242.447675	-1.374098579	0.354993853	-3.870767251	0.000108493	0.000661591	5032
MS4A3	47.31800053	-1.688057309	0.436163434	-3.870240324	0.000108728	0.000662547	932
ABCC13	35.23060885	-1.255027531	0.324512392	-3.86742559	0.00010999	0.000669039	150000
ZDHHC12	151.136948	-1.034618586	0.267927161	-3.861566632	0.000112662	0.000682603	84885
SPDYE2	15.03203452	-2.352275437	0.609229687	-3.861065025	0.000112894	0.000683762	441273
ART1	4.398815633	-4.885101389	1.267762091	-3.853326602	0.000116524	0.000703491	417
MIR4435-2HG	940.4484092	-1.001890335	0.260139115	-3.851363662	0.000117462	0.000708148	541471
PITPNM2	87.91571687	-1.322949631	0.343548819	-3.850834459	0.000117716	0.000709428	57605
LYPLAL1	63.87290143	-1.087070225	0.282360321	-3.849939755	0.000118147	0.00071152	127018
TACR2	10.09301816	-2.215477973	0.575515042	-3.849557023	0.000118332	0.000711875	6865
RPL5P17	83.68322162	-1.527471485	0.397216719	-3.845436034	0.000120338	0.000722157	100270839
SERTAD3-AS1	28.01679271	-2.037212021	0.529943915	-3.844203059	0.000120945	0.000725285	105372489
KCNG2	11.12294487	-2.907228145	0.756505856	-3.842968459	0.000121555	0.00072843	26251
FAM209B	18.35175731	-2.149539974	0.560245832	-3.836779948	0.000124658	0.00074571	388799
MIIP	212.8999204	-1.062197109	0.276908696	-3.83591098	0.0001251	0.000747562	60672
NDUFA13	46.9472122	-2.139022795	0.55801185	-3.833292776	0.000126439	0.000755036	51079
ESPNL	6.953873915	-3.021295665	0.788244369	-3.83294291	0.000126619	0.00075576	339768
RPL26	1555.699311	-1.378021413	0.359525973	-3.832884178	0.00012665	0.00075576	6154
KRT18P31	6.307358074	-2.808316889	0.732707444	-3.832794267	0.000126696	0.000755771	646723
GSDMD	620.1570125	-1.183097149	0.309015586	-3.828600247	0.000128874	0.00076688	79792
FCGR1A	7.216775109	-2.94027256	0.768264562	-3.827161511	0.000129629	0.000770296	2209
UQCRHL	202.3599463	-1.050205073	0.274442894	-3.826679778	0.000129883	0.000771264	440567
GPR137	91.19977664	-1.133300497	0.29633102	-3.82444098	0.000131069	0.000777491	56834
CATIP	21.48113207	-1.255799622	0.328429066	-3.823655551	0.000131488	0.000778885	375307
EFHD2	1976.587523	-1.157023339	0.302958358	-3.819083741	0.000133948	0.000792632	79180
DND1P1	7.452919544	-3.060104401	0.802062832	-3.815292617	0.000136022	0.000804341	644157
GATD1	985.6471066	-1.392581851	0.365256105	-3.812617588	0.000137503	0.000812215	347862
PKMYT1	241.8963105	-1.019347064	0.267447539	-3.811390699	0.000138187	0.000815727	9088
EDDM13	60.03602887	-1.910560393	0.501533574	-3.809436683	0.000139284	0.000821344	100506374
TCF7	14.59075602	-2.141816374	0.562380719	-3.808481161	0.000139823	0.000823666	6932
LINC01970	4.667218993	-2.827714833	0.742477995	-3.808483017	0.000139822	0.000823666	101929511
VSIR	44.6371336	-1.408513717	0.370011294	-3.806677632	0.000140846	0.000828581	64115
PSME2P2	13.92506904	-2.247839486	0.590514023	-3.806581041	0.000140901	0.000828581	338099
SAMHD1	364.6254246	-1.26873654	0.333317811	-3.80638687	0.000141012	0.000828944	25939
WDR81	1347.706347	-1.231027177	0.323628597	-3.803826947	0.000142478	0.000835827	124997
TNNT1	166.1643675	-1.305798034	0.343645061	-3.799845191	0.000144787	0.000847031	7138
H4C6	4.949382781	-3.965375224	1.043887601	-3.798661102	0.00014548	0.000849917	8361
MST1	146.6917238	-1.130998216	0.29781513	-3.797651979	0.000146073	0.000852797	4485
SLC43A1	930.332546	-1.36636332	0.359897738	-3.796532112	0.000146734	0.000856068	8501
ABCA7	3569.778709	-1.617679091	0.426289248	-3.794792144	0.000147767	0.000860026	10347
PRADC1	55.32099924	-1.113168625	0.293420074	-3.793771201	0.000148376	0.000862685	84279
NAP1L1P1	12.98539316	-1.651952411	0.435433352	-3.79381231	0.000148352	0.000862685	729561
CLTCL1	29.42750437	-1.60203822	0.422746858	-3.789592255	0.000150895	0.000874932	8218
H2BC21	12.30710994	-1.460390341	0.38577624	-3.785589127	0.000153345	0.000887624	8349
HUWE1	4865.557327	-1.530963866	0.404561453	-3.784255411	0.000154169	0.000890928	10075
ATP10A	8.358949569	-2.48726944	0.657273361	-3.784223715	0.000154189	0.000890928	57194
ZDHHC20-IT1	9.46791049	-2.33430539	0.616923171	-3.783786218	0.000154461	0.000891954	100874367
SFI1	624.1289968	-1.331049878	0.35183839	-3.783128609	0.000154869	0.000893965	9814
HBG2	580.6002398	-1.576289447	0.416742613	-3.782405247	0.00015532	0.000895701	3048
BEST3	70.63946353	-1.875186513	0.495996634	-3.780643627	0.000156423	0.000901145	144453
TREX2	4.255331559	-3.699317795	0.97873899	-3.779677558	0.000157032	0.000903423	11219
ADRA2A	6.260697345	-2.334383961	0.618567876	-3.773852556	0.000160746	0.000922917	150
SRCAP	17.33235567	-1.663758141	0.440908205	-3.773479652	0.000160986	0.000923986	10847
MACROD1	120.1490931	-1.289903485	0.341920833	-3.772520887	0.000161606	0.000927231	28992
SLCO3A1	28.42413998	-1.372724857	0.364083026	-3.770362143	0.000163011	0.000934658	28232
IFITM10	20.93744126	-2.81260683	0.746161215	-3.769435846	0.000163617	0.0009375	402778
COMTD1	28.33883045	-1.484712661	0.394166343	-3.766715979	0.000165409	0.000946173	118881
IQCE	538.4381317	-1.036866603	0.275349631	-3.765636439	0.000166125	0.000949312	23288
HMGB3P4	29.40145795	-1.821878822	0.483850901	-3.765372388	0.000166301	0.000949996	100873890
RNF166	127.3591827	-1.16094548	0.308365401	-3.76483703	0.000166658	0.000951394	115992
SLC19A1	143.0004052	-1.195802349	0.318081782	-3.759417909	0.000170309	0.000969957	6573
SBF1	446.0091183	-1.270229786	0.337889295	-3.75930757	0.000170384	0.00097006	6305
SDHAF1	81.46465114	-1.079535542	0.287326752	-3.757170307	0.000171846	0.000977724	644096
CNIH2	5.919085476	-3.832832296	1.020372325	-3.756307577	0.000172439	0.000980114	254263
FN3K	3265.691066	-1.227892595	0.327219529	-3.752504009	0.000175077	0.000990974	64122
DNAH1	85.99149621	-2.126620496	0.567101253	-3.749983773	0.000176846	0.000999813	25981
SMIM6	15.4172337	-2.823671624	0.752982389	-3.749983619	0.000176846	0.000999813	100130933
APOBEC3F	44.64833962	-1.241199451	0.331008535	-3.749750599	0.000177011	0.00100041	200316
RPL13AP25	470.93761	-1.325598555	0.353781483	-3.746941601	0.000179004	0.00101033	100287887
CHRNG	26.82469574	-1.500493561	0.400522506	-3.74634019	0.000179433	0.001012294	1146
ACSF3	258.1583188	-1.057122443	0.282222242	-3.74570918	0.000179885	0.001014293	197322
RSKR	76.33303638	-1.196389829	0.319604353	-3.743346479	0.000181586	0.001022864	124923
CCDC154	80.84323415	-1.688923877	0.451505352	-3.740650847	0.000183544	0.001032186	645811
RAB26	9.274793975	-3.067110117	0.820166752	-3.739617716	0.0001843	0.001036095	25837
SEPTIN1	34.03041057	-1.237117872	0.330897406	-3.738675038	0.000184993	0.001039384	1731
FTH1P11	15.2475707	-1.55441314	0.416159972	-3.735133712	0.000187615	0.001052642	2503
CABLES2	73.45599268	-1.075292783	0.287928574	-3.734581703	0.000188027	0.001054605	81928
SPDYE5	45.44667791	-1.977967196	0.529861536	-3.732988828	0.000189221	0.001060599	442590
ASAP3	8.616402017	-2.477816706	0.664763608	-3.727365153	0.000193492	0.001080972	55616
SLC35G6	22.6866758	-2.828283366	0.759077344	-3.725948863	0.000194582	0.001086703	643664
TPPP	26.43553008	-2.216662536	0.594970171	-3.725670032	0.000194797	0.001087548	11076
LINC02012	13.14255491	-1.681566866	0.452085831	-3.719574363	0.000199559	0.001111575	100129516
ATP6V0D1-DT	24.19621547	-1.521922959	0.409222112	-3.719063354	0.000199963	0.001112862	101927837
WDR25	58.34548348	-1.007404226	0.271038515	-3.716830531	0.000201738	0.00112224	79446
TONSL-AS1	63.22738805	-1.914289358	0.515331604	-3.714674865	0.000203465	0.001130739	100287098
TBCD	797.8175236	-1.089551493	0.293514845	-3.712083088	0.00020556	0.001141637	6904
GFOD1	147.2756095	-1.191293831	0.321048626	-3.710633634	0.000206741	0.00114632	54438
KIF21B	41.22553604	-1.394250281	0.376114079	-3.706987744	0.000209739	0.001162184	23046
ANAPC2	722.7820601	-1.272124008	0.34343738	-3.70409304	0.000212148	0.001174385	29882
CSNK2B	79.82070251	-1.214558627	0.327932787	-3.703681597	0.000212493	0.00117591	1460
CDHR5	71.67061014	-3.152054882	0.85109343	-3.703535678	0.000212615	0.001176203	53841
NFAM1	18.05885147	-1.963525814	0.530636758	-3.700320011	0.000215328	0.001188114	150372
MOB3A	206.8975853	-1.109125093	0.300193057	-3.694706011	0.000220141	0.001211919	126308
CYP2D8P	13.47143783	-2.49103462	0.67440338	-3.69368644	0.000221026	0.001216003	1568
H4C13	11.58289131	-2.661661048	0.720974444	-3.691755057	0.000222712	0.001224483	8368
COL17A1	22.80251665	-1.573381763	0.426742983	-3.686954039	0.000226954	0.001243783	1308
SLC34A3	68.16939448	-2.224119433	0.603567264	-3.68495703	0.000228741	0.001252246	142680
RGS9	7.26349703	-2.364538917	0.641752048	-3.684505451	0.000229147	0.001252971	8787
VWF	31.94838413	-1.313687478	0.356607135	-3.683850791	0.000229737	0.001255791	7450
BCKDHA	30.12718718	-1.310752964	0.356011669	-3.681769667	0.000231621	0.001265274	593
TRIM52-AS1	32.91850753	-1.301704242	0.353568305	-3.681620276	0.000231756	0.001265609	100507602
NCOR2	1824.123623	-1.69239302	0.45975476	-3.681077755	0.00023225	0.001266677	9612
EFCC1	13.47332673	-2.874269901	0.782033601	-3.675379034	0.000237497	0.001291972	79825
JOSD2	241.9270689	-1.559695932	0.42474101	-3.672110521	0.000240556	0.001306104	126119
SUDS3P1	23.24212526	-2.08240719	0.567431648	-3.669881998	0.000242662	0.001317122	285647
MIR29B2CHG	75.35858123	-1.371473457	0.3749052	-3.658187338	0.000254005	0.001374298	100128537
E4F1	716.9219141	-1.072428465	0.293293556	-3.656501965	0.00025568	0.001382041	1877
SIGLEC16	12.16642254	-1.605704946	0.439242979	-3.655618927	0.000256562	0.001385926	400709
CHADL	3.690941494	-3.975478234	1.088285601	-3.652973291	0.000259221	0.001397179	150356
INF2	617.138887	-1.356676933	0.37199856	-3.646995117	0.000265325	0.001426458	64423
RNF39	14.44652478	-1.543639828	0.423925189	-3.64130245	0.000271262	0.001455154	80352
AMZ1	8.697829167	-2.487378809	0.683318808	-3.640143925	0.000272486	0.001460795	155185
ZSWIM9	546.2018901	-1.077828166	0.296413636	-3.63623004	0.000276657	0.00147989	374920
LINGO3	19.40667308	-2.005675446	0.551646061	-3.635801267	0.000277118	0.001481887	645191
F2RL3	378.0254767	-1.320440353	0.363327262	-3.634300233	0.000278736	0.001489135	9002
SNHG22	23.45844998	-1.484757158	0.408664964	-3.633189261	0.00027994	0.001494624	103091864
C15orf62	33.52222981	-1.461934929	0.40248221	-3.632297015	0.00028091	0.001498355	643338
HECTD3	973.6827711	-1.072006079	0.295459597	-3.628266237	0.000285331	0.001519588	79654
EMID1	797.0072003	-1.156093208	0.318718883	-3.627313185	0.000286386	0.001523774	129080
COL5A1	11.3414342	-2.321539926	0.640291184	-3.625756503	0.000288117	0.001530902	1289
ROM1	34.40980427	-1.661087711	0.458245521	-3.624885865	0.000289089	0.001533833	6094
MIR3677HG	24.20757505	-1.977953759	0.545928123	-3.623102886	0.00029109	0.001543485	106660606
RPSAP9	9.230146627	-2.194894083	0.606319225	-3.620030491	0.000294568	0.00155901	653162
ZMIZ1	72.84300126	-1.11501891	0.308198954	-3.617854299	0.000297056	0.001571194	57178
MYL6B	526.135288	-1.112489597	0.307722882	-3.615231961	0.000300079	0.001585211	140465
DYRK1B	96.38207712	-1.204975725	0.333626767	-3.611747752	0.00030414	0.00160328	9149
MPST	913.4534389	-1.18135913	0.327089449	-3.611731079	0.00030416	0.00160328	4357
SV2A	42.56617677	-1.916111511	0.530566593	-3.611443951	0.000304497	0.001604061	9900
ST6GALNAC6	20.43650924	-2.03897445	0.564887327	-3.609524152	0.000306759	0.001612479	30815
ALOX12B	58.77325737	-2.08461052	0.578407055	-3.604054451	0.000313291	0.001640376	242
HIGD1B	5.804521455	-2.708490976	0.751517433	-3.60402947	0.000313322	0.001640376	51751
TSSK5P	13.34252593	-2.223753017	0.617522726	-3.601086926	0.00031689	0.001657014	648630
PINK1-AS	14.51722518	-2.03802292	0.567412775	-3.591781873	0.000328425	0.001713639	100861548
EXOC3-AS1	28.59606678	-1.330277619	0.370661964	-3.588924001	0.000332046	0.001730406	116349
EEF1DP1	10.96809536	-1.89173655	0.527208165	-3.588215575	0.000332949	0.001732456	126037
SSPOP	4.438409647	-3.579206559	0.998359739	-3.585087039	0.000336966	0.001749072	23145
ABHD14A	23.66926226	-1.386157065	0.386721841	-3.584377504	0.000337883	0.00175307	25864
ACP2	224.2513864	-1.035175683	0.288805775	-3.584331659	0.000337942	0.00175307	53
MIR1302-9HG	14.71645071	-2.483428125	0.693268628	-3.582201798	0.00034071	0.001765901	107987041
HEXD-IT1	27.06255388	-1.634231266	0.456311788	-3.581391735	0.000341769	0.001770216	100505970
LINC00623	37.29798342	-1.172060424	0.327433682	-3.579535303	0.000344206	0.001780125	728855
CACNA1H	204.9048005	-1.873525133	0.523932471	-3.575890478	0.000349038	0.001801824	8912
TRG-AS1	28.17001428	-1.137283105	0.318686486	-3.568658088	0.000358814	0.001844447	100506776
SOX15	17.99031738	-2.095241128	0.587304171	-3.567557035	0.000360325	0.001851652	6665
RAD54L2	247.8091479	-1.417912794	0.397623522	-3.565968096	0.000362515	0.001861782	23132
HIPK1-AS1	32.99341902	-1.443056961	0.405464175	-3.559024569	0.000372235	0.001907661	101928846
LOXL3	58.8218282	-1.027370698	0.288799555	-3.55738324	0.000374568	0.001918729	84695
KLF4P1	13.51248678	-2.263990026	0.636810096	-3.555204353	0.000377685	0.00193268	100420113
RAB37	121.884345	-1.024039377	0.288266867	-3.552400544	0.000381733	0.00194987	326624
KCTD9P1	12.84154511	-1.57840833	0.444358653	-3.552104407	0.000382163	0.001950893	100422273
MSRA	35.86285328	-1.300483992	0.366153527	-3.551745086	0.000382685	0.001952972	4482
SLC25A10	38.91217048	-1.755560213	0.494293143	-3.551658033	0.000382812	0.001953031	1468
TMEM229B	5.833725317	-4.087802062	1.152459184	-3.547025456	0.000389607	0.001981769	161145
ALOX12P2	22.40154701	-2.032054387	0.572890191	-3.54702248	0.000389611	0.001981769	245
TTC7A	183.0801876	-1.040311997	0.293536717	-3.544060882	0.000394014	0.00200057	57217
P2RX2	5.850475282	-4.922713173	1.38936818	-3.543130788	0.000395407	0.002005242	22953
TMEM25	7.470565028	-2.34149053	0.661201354	-3.541266994	0.00039821	0.002015851	84866
GRK5	14.94629861	-1.553046889	0.438613544	-3.540809242	0.000398902	0.00201875	2869
CEACAM3	3.41826536	-3.687482075	1.041656955	-3.540015798	0.000400103	0.002023623	1084
PKD1P3	25.32450885	-2.341110055	0.661472259	-3.539241475	0.000401279	0.002027758	339039
CLIP3	33.97455592	-2.142453971	0.605641349	-3.537496199	0.00040394	0.002038781	25999
CASP16P	9.99580043	-1.986850784	0.561865145	-3.536170205	0.000405973	0.002048434	197350
KAT6A	1520.931105	-1.579440257	0.447061262	-3.5329392	0.000410967	0.002068716	7994
STK11	2866.643566	-1.179003264	0.333767095	-3.532413115	0.000411786	0.002071609	6794
LRRC46	26.11411965	-1.332314357	0.377988876	-3.524744884	0.000423891	0.002126212	90506
DPP7	499.1983902	-1.18431583	0.336208463	-3.522564007	0.000427394	0.002139992	29952
USP43	40.54483793	-1.504077733	0.426993473	-3.522484132	0.000427523	0.002140006	124739
ATAD3B	1060.280116	-1.016654857	0.288676949	-3.521773596	0.00042867	0.002144486	83858
SCT	6.167571291	-4.34963011	1.237975136	-3.513503611	0.000442238	0.002200983	6343
H2BC3	6.305521087	-2.970534211	0.845931363	-3.51155465	0.000445494	0.00221212	3018
TPSD1	20.20019718	-1.487815316	0.423697192	-3.511506198	0.000445575	0.00221212	23430
NTHL1	318.6664231	-1.056795105	0.300949506	-3.511536265	0.000445525	0.00221212	4913
LINC02367	8.587401546	-1.989477716	0.566844532	-3.509741389	0.000448543	0.002224903	101930452
TMPRSS4	13.42504834	-1.641706897	0.467874208	-3.508863858	0.000450025	0.002230303	56649
C3orf14	40.56553415	-1.02954499	0.293428812	-3.508670409	0.000450353	0.002230624	57415
THAP8	80.75802066	-1.230757353	0.35110894	-3.505343256	0.000456019	0.00225409	199745
SMG1P3	47.29366484	-1.495548587	0.426729213	-3.504678237	0.000457159	0.002258413	100271836
TNRC6C	110.1374704	-1.177895122	0.336413954	-3.50132659	0.000462948	0.002285016	57690
RPL24P8	29.30448412	-1.403448351	0.401141924	-3.498632945	0.00046765	0.002305222	100270964
HPDL	45.76479213	-1.056574073	0.302076487	-3.497703791	0.000469282	0.002312248	84842
SLC25A48-AS1	15.97795414	-2.430516997	0.695236464	-3.495957306	0.000472364	0.002324738	340074
GRIN3B	16.30859949	-2.498042179	0.715116015	-3.493198486	0.000477272	0.002345837	116444
CDYL2	18.69310545	-1.216190729	0.34824535	-3.492338749	0.000478811	0.002350336	124359
MAD1L1	46.88790627	-1.847085842	0.529260475	-3.489937239	0.000483134	0.002369504	8379
GTF3C2-AS1	12.73848765	-1.948565567	0.558391996	-3.489601539	0.000483741	0.002371798	100505624
MYPOP	37.83597945	-1.101361628	0.316153087	-3.483633954	0.000494656	0.002420468	339344
UBA7	216.8914035	-1.422775834	0.408594197	-3.482124424	0.000497452	0.002431306	7318
TNKS2-AS1	8.707103488	-2.055255193	0.590388014	-3.481193971	0.000499184	0.002437664	NA
ARHGAP22	86.43310592	-1.102157578	0.316643794	-3.48074903	0.000500014	0.002441015	58504
COX6CP1	8.047851535	-2.155291287	0.619262212	-3.480417901	0.000500632	0.002443333	9384
HSD17B1P1	7.005468854	-2.345800888	0.675056315	-3.474970658	0.000510909	0.002489913	643646
VPS33B	35.54494702	-1.173913779	0.338050557	-3.472598272	0.000515446	0.002509864	26276
MNDA	195.3427386	-1.412270025	0.406720999	-3.472331224	0.000515959	0.002511643	4332
STAG3L1	21.31686927	-1.806543924	0.52044605	-3.471145425	0.000518243	0.002521316	54441
FZR1	485.7357619	-1.136115149	0.327381415	-3.470310459	0.000519857	0.00252772	51343
NBEAL2	333.8626872	-1.286658674	0.3708779	-3.469224433	0.000521963	0.002534761	23218
HLA-F	16.8066579	-1.596326262	0.46021907	-3.46862259	0.000523134	0.002538566	3134
TLN2	97.22855966	-1.02660117	0.295988995	-3.468376149	0.000523614	0.00254017	83660
PPIEL	69.93262385	-1.116175663	0.321911975	-3.467331908	0.000525652	0.002549332	728448
PPP1R9B	6976.515356	-1.64404587	0.474434331	-3.465275937	0.000529688	0.002565972	84687
TRPM2	40.93082615	-1.569583571	0.453264187	-3.462844885	0.000534496	0.002586317	7226
KRT1	31.88807626	-1.101855506	0.318514595	-3.459356412	0.000541468	0.002615581	3848
PRRT4	4.755237654	-2.941087138	0.850797529	-3.45685905	0.000546511	0.002636941	401399
TRIM44	1419.563897	-1.019886289	0.295260051	-3.45419669	0.000551935	0.002659336	54765
H3C7	4.005891063	-2.888389684	0.836370841	-3.453479657	0.000553404	0.002664904	8968
PPP1R37	342.3834355	-1.348842068	0.390930168	-3.450340184	0.000559881	0.002695327	284352
PIK3R6	50.3282237	-1.218161446	0.353075422	-3.45014512	0.000560285	0.002696512	146850
CPEB1	14.67251067	-1.555720451	0.451013822	-3.449385308	0.000561864	0.002703346	64506
TEX52	21.26217797	-1.662339633	0.483814384	-3.435903701	0.000590581	0.002820154	101929469
RAI1-AS1	7.417796211	-2.613459613	0.76083046	-3.43500918	0.000592534	0.002826097	100861516
TEDC2-AS1	7.278302414	-2.554905068	0.744419957	-3.432074926	0.000598982	0.002852847	729652
CTSD	261.3227249	-1.038605061	0.302681464	-3.431346757	0.000600592	0.002859715	1509
MIR4458HG	29.05488338	-1.506606086	0.439148904	-3.430740851	0.000601935	0.002863498	100505738
LRRC37A5P	8.432011369	-2.584403313	0.753854194	-3.428253545	0.000607478	0.002886029	652972
SERINC2	8.840653286	-2.174938728	0.634818615	-3.426079006	0.000612362	0.002904361	347735
AIFM3	40.48112504	-1.151401175	0.336101511	-3.425754235	0.000613095	0.002906213	150209
C4orf48	14.29851503	-2.291177917	0.668886264	-3.425362488	0.00061398	0.002909596	401115
FAAH	22.78054808	-1.567343044	0.457784493	-3.423757398	0.000617617	0.002921944	2166
GDAP1L1	5.041129664	-3.895597505	1.137893891	-3.423515614	0.000618167	0.00292373	78997
NEURL1B	2.679221895	-4.721733844	1.380027274	-3.421478643	0.000622816	0.002942443	54492
TMC6	2104.398024	-1.34126112	0.392041614	-3.4212213	0.000623406	0.00294441	11322
CCDC27	22.7922616	-1.721009042	0.503833659	-3.415827847	0.000635884	0.002996682	148870
HCFC1	1956.514166	-1.444734007	0.423092907	-3.414696826	0.00063853	0.003008318	3054
HDAC7	1962.713375	-1.003933092	0.294145619	-3.413047916	0.000642406	0.003019879	51564
OR7E126P	10.09237053	-2.203419334	0.645653722	-3.412695164	0.000643239	0.003022954	81176
IFFO2	57.3456534	-1.126277802	0.330039998	-3.412549413	0.000643583	0.003023735	126917
BRICD5	28.63303659	-1.525211026	0.4469818	-3.412244141	0.000644304	0.003026286	283870
TSKU-AS1	12.2266907	-1.6023292	0.469705577	-3.41134804	0.000646425	0.003032896	101928837
FSCN2	10.32105677	-4.503664059	1.32018291	-3.411394001	0.000646316	0.003032896	25794
RPL13AP7	75.80574438	-1.291284828	0.378703663	-3.409750033	0.000650224	0.003047252	284821
RASL10B	5.596695753	-4.586234598	1.347094372	-3.40453846	0.00066276	0.003097558	91608
NPIPB15	39.39858258	-1.558399564	0.45800627	-3.402572554	0.000667546	0.0031165	440348
CAMKK1	49.39622054	-1.051610314	0.309098916	-3.402180525	0.000668505	0.003120117	84254
FEM1A	16.62957384	-1.290449942	0.37947858	-3.400587041	0.000672413	0.003135775	55527
TLCD1	24.21958128	-1.410682529	0.41543312	-3.39569105	0.000684556	0.00318018	116238
CD24	11.65419254	-2.245554609	0.661494322	-3.394669514	0.000687115	0.00318855	100133941
RAB4B	38.21645477	-1.150504125	0.338922115	-3.394597384	0.000687296	0.00318855	53916
ABCB8	404.9988232	-1.026585353	0.302880339	-3.389409018	0.000700434	0.003243304	11194
PPP1R32	19.09263329	-1.996738712	0.589494252	-3.387206417	0.000706082	0.003264118	220004
TMPRSS5	10.22201868	-2.143475581	0.633320164	-3.384505506	0.000713066	0.003289241	80975
IGHD	8.000304497	-1.887750495	0.557960807	-3.383303038	0.000716196	0.003302781	3495
LLCFC1	34.50084329	-1.922714337	0.56868448	-3.380986126	0.000722262	0.003327144	135927
IRS3P	10.0295041	-2.54387887	0.753569238	-3.375773242	0.000736086	0.003382569	442338
SELENOO	301.5838338	-1.09708842	0.325123573	-3.374373655	0.000739839	0.003398602	83642
FOXK1	247.8270632	-1.058968596	0.313901955	-3.373564837	0.000742016	0.003405215	221937
NDUFA7	8.521162196	-1.752879868	0.519673521	-3.373040567	0.00074343	0.003409863	4701
GAS6	44.93145575	-1.234265172	0.366064026	-3.37171938	0.000747005	0.003421642	2621
FTH1P8	40.02351239	-1.48145054	0.43984433	-3.368124669	0.000756814	0.003460971	2501
TAS1R3	15.19319498	-2.404052954	0.714182154	-3.366162179	0.000762219	0.003482877	83756
SPON2	22.07634195	-1.527687288	0.454008959	-3.364883574	0.00076576	0.003496235	10417
IL17RE	12.39229735	-1.740161252	0.517759315	-3.360946298	0.000776759	0.003541697	132014
H2BC10	4.491404299	-3.135002576	0.933031097	-3.360019387	0.00077937	0.003552648	8346
HSPA12B	17.22827109	-1.67627807	0.499118333	-3.358478261	0.000783729	0.003568512	116835
LINC01465	4.605485814	-2.758264827	0.821432749	-3.357870539	0.000785454	0.003573668	283416
FAUP1	121.4760126	-1.043155745	0.310771084	-3.356669264	0.000788874	0.003583471	140623
PDLIM2	5.536572263	-2.508054116	0.747206358	-3.356574913	0.000789143	0.003583736	64236
LTBP3	606.6149379	-1.340869209	0.399539576	-3.35603602	0.000790683	0.003588808	4054
DDX12P	844.9268049	-1.640589602	0.489219839	-3.353481338	0.000798018	0.003620167	440081
MROH1	335.5537805	-1.415167557	0.422088113	-3.352777566	0.00080005	0.00362648	727957
BAALC	7.077033536	-2.354068658	0.703169847	-3.347795229	0.000814572	0.003679543	79870
CNTNAP1	23.31714252	-1.331632245	0.398070343	-3.345218424	0.000822178	0.003711927	8506
BOP1	1483.23847	-1.037663579	0.310347182	-3.343557276	0.000827116	0.003731247	23246
METRN	40.43588327	-1.780657221	0.532796959	-3.342093437	0.000831491	0.003747995	79006
NCAPH2	1119.488489	-1.004686266	0.300721276	-3.340921791	0.000835007	0.003761851	29781
EGR3	4.089753077	-2.54800039	0.763048333	-3.339238525	0.000840084	0.003780712	1960
RANGRF	5.042591633	-2.603585807	0.780270604	-3.336772901	0.000847572	0.003810372	29098
COL7A1	129.821778	-1.214460579	0.364454315	-3.332271096	0.000861403	0.003862332	1294
XXYLT1-AS1	2.631976556	-5.02388251	1.508317962	-3.33078478	0.000866015	0.003881988	100874528
TMA7	21.66685537	-1.680825635	0.504661979	-3.330596926	0.0008666	0.003883584	51372
PTRHD1	12.63054633	-1.403557356	0.422172213	-3.32460857	0.000885428	0.00395856	391356
ANP32BP1	12.91204321	-1.471761609	0.443172001	-3.320971553	0.000897047	0.004003133	646791
