ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
ASIC3	22.8917553	-1.130623536	0.36019411	-3.138928444	0.001695668	0.006832031	9311
CLDND2	9.192702826	-1.719894171	0.548034727	-3.138294136	0.001699343	0.006839642	125875
LMF1	109.5065539	-1.221496673	0.389262519	-3.13797659	0.001701185	0.006845435	64788
DUS4L-BCAP29	54.9318943	-1.011372881	0.32240474	-3.136966543	0.001707056	0.006865308	115253422
H2BC11	10.80838188	-1.857168664	0.592657313	-3.13362988	0.001726585	0.006932865	8970
PIAS4	252.5753523	-1.003101634	0.320181053	-3.132920027	0.001730766	0.00694637	51588
IPO4	31.00029504	-1.103468676	0.352330024	-3.131917805	0.001736685	0.006965189	79711
IL11RA	21.73809646	-1.761010305	0.563318957	-3.126133574	0.001771211	0.007088598	3590
C1orf159	86.25158764	-1.150368378	0.368053044	-3.125550505	0.001774726	0.007100994	54991
CD200R1L	2.704790754	-4.467557694	1.429868512	-3.124453513	0.001781357	0.007122492	344807
HK3	8.41921721	-1.792472438	0.573886071	-3.123394222	0.001787781	0.0071381	3101
CHI3L1	14.03293998	-1.510389254	0.483709347	-3.122514096	0.001793135	0.007157795	1116
NCF1B	12.17233366	-1.589759052	0.509156242	-3.122340297	0.001794194	0.007160339	654816
HAMP	3.529328783	-4.210293271	1.348604153	-3.121963744	0.001796491	0.007164455	57817
CDHR2	3.45034117	-3.964263534	1.272883068	-3.114397256	0.001843211	0.007333564	54825
TUBA5P	3.250634076	-2.571886917	0.826075053	-3.113381656	0.001849567	0.007355405	730222
RAMP1	11.48883441	-1.867750216	0.600032776	-3.112746986	0.001853548	0.007366067	10267
PRR22	25.56387821	-1.371830218	0.440879194	-3.111578493	0.0018609	0.007393552	163154
GPBAR1	8.336007084	-2.7740368	0.892175614	-3.109294579	0.001875346	0.007445726	151306
TAC4	14.12562995	-1.565670021	0.503701602	-3.108328452	0.001881488	0.007466621	255061
PLEC	3527.239602	-2.223809689	0.715600684	-3.107612581	0.001886051	0.007482981	5339
TMPRSS9	141.4624396	-1.449238228	0.466476585	-3.106775936	0.001891397	0.007500687	360200
CCDC65	8.625059924	-2.117481879	0.682838085	-3.101001429	0.001928674	0.007618283	85478
PTOV1-AS1	13.5832013	-2.072652865	0.668934709	-3.098438216	0.001945435	0.007677352	100506033
DENND2B	28.10922323	-1.736298886	0.560730233	-3.096495934	0.001958225	0.007722445	6764
GNAS-AS1	4.561136124	-2.817922667	0.91016096	-3.096070685	0.001961036	0.007727045	149775
AATBC	18.11554439	-2.333707319	0.753770671	-3.096044206	0.001961211	0.007727045	284837
SUGT1P2	7.478860952	-2.308594322	0.745842459	-3.095284124	0.001966244	0.007743284	728706
ENDOG	33.03596456	-1.413507083	0.456800179	-3.094366303	0.001972338	0.007761884	2021
ITGB7	5.110876673	-2.290939574	0.740828942	-3.09240021	0.00198545	0.007807123	3695
C11orf80	26.04329261	-1.598615641	0.517222775	-3.090768074	0.001996395	0.007837258	79703
MIR4505	4.968062323	-3.682053885	1.191281045	-3.090835618	0.001995941	0.007837258	100616158
SRRM2	9865.832537	-1.30495174	0.422222366	-3.09067412	0.001997027	0.007837258	23524
TNRC18	2023.606335	-1.261130786	0.408102921	-3.090227299	0.002000034	0.007845434	84629
BIN1	8.777497056	-1.794825198	0.580980432	-3.089304043	0.00200626	0.00786441	274
C5AR1	20.85145178	-1.236332446	0.400618453	-3.086059653	0.002028281	0.007937911	728
SSBP4	265.1130208	-1.042313526	0.337745602	-3.086090591	0.00202807	0.007937911	170463
NLRP1	53.1476593	-1.079388937	0.349846791	-3.085318958	0.00203334	0.007955875	22861
HSD11B2	4.459470754	-4.252520392	1.378409995	-3.085091089	0.002034898	0.00796014	3291
MUC6	122.6414589	-2.362715688	0.767064591	-3.080204347	0.002068586	0.008082615	4588
WRAP53	72.81914774	-1.08798227	0.353388634	-3.07871325	0.002078967	0.008117575	55135
CHRM4	3.410727821	-3.334377286	1.083191534	-3.078289649	0.002081925	0.008125388	1132
RTEL1	191.0093352	-1.440098162	0.467909036	-3.077731033	0.002085831	0.00813316	51750
RPL22P4	3.312891762	-4.200750874	1.36692764	-3.073133318	0.002118238	0.008234954	100129102
STAB1	75.10968111	-1.440393257	0.468791694	-3.072565652	0.002122271	0.008248746	23166
MAMDC4	107.685248	-1.282291593	0.418252802	-3.065829059	0.002170674	0.008406104	158056
TBC1D24	134.2334823	-1.012842708	0.330387688	-3.065618801	0.002172201	0.008410099	57465
MIR5192	23.68284135	-1.650456988	0.538489224	-3.064976815	0.002176869	0.008426253	100847087
ITGA10	7.737482193	-2.338843569	0.763533125	-3.063185462	0.002189943	0.008472999	8515
GHRL	6.939614497	-2.133105505	0.697091658	-3.060007217	0.002213317	0.008542034	51738
FLJ13224	5.870163013	-3.551205587	1.161490279	-3.057456142	0.002232243	0.008609212	79857
PHYKPL	390.1821991	-1.224053654	0.400558063	-3.055870715	0.00224408	0.008647012	85007
RPL21P134	8.994279752	-1.86516666	0.611011693	-3.052587504	0.002268776	0.008732268	728782
RIPOR1	666.8766456	-1.186587906	0.388809727	-3.051847277	0.002274378	0.008749865	79567
JAK3	21.39922152	-1.770392491	0.580403681	-3.050277848	0.002286297	0.008785774	3718
CDC42EP1	2.443371282	-3.54441114	1.162285049	-3.049519688	0.002292076	0.008803997	11135
CIRBP-AS1	28.31644308	-1.750130912	0.574512992	-3.046286045	0.002316873	0.008887667	148046
IL16	12.36313126	-1.373239076	0.450895138	-3.04558413	0.002322288	0.008903938	3603
GPT	113.1950996	-1.14057824	0.37458064	-3.044947117	0.002327212	0.008916095	2875
SPAG5-AS1	23.74670155	-2.017542358	0.663145371	-3.042383233	0.002347129	0.008982962	100506436
ZBTB46	6.993358218	-2.010372586	0.661680489	-3.038283009	0.002379304	0.009093812	140685
RHPN1	45.76397098	-1.434087038	0.472299492	-3.036393351	0.002394268	0.009136617	114822
MIEN1	25.99267349	-1.250612973	0.412174023	-3.034186781	0.002411851	0.009193388	84299
TCAP	37.48683305	-1.384809094	0.456644194	-3.032577908	0.002424745	0.009236321	8557
MYO18B	259.950401	-1.228341074	0.405871415	-3.026429134	0.002474608	0.009403068	84700
SLC39A4	138.7265814	-1.061247795	0.350712844	-3.025973566	0.00247834	0.009413037	55630
SUPT6H	6841.707726	-1.179098826	0.389999481	-3.023334345	0.002500059	0.009482808	6830
SPIB	2.738258999	-4.321243473	1.429435255	-3.023042462	0.002502471	0.009487722	6689
PKD1	230.7046343	-1.551715361	0.513389121	-3.022493653	0.002507013	0.009500703	5310
NTN1	13.37568358	-1.29233283	0.427594731	-3.022331043	0.002508361	0.009503689	9423
H4C3	5.446828658	-2.503601305	0.828417691	-3.022148529	0.002509874	0.009507301	8364
ABCC6	8.547107092	-1.85431364	0.614002458	-3.020042699	0.002527391	0.009558735	368
DEGS2	13.97256359	-1.813874369	0.601029112	-3.017947604	0.002544929	0.009618643	123099
ZNF784	49.00056111	-1.142392325	0.378828614	-3.015591438	0.002564786	0.009689381	147808
ALOXE3	7.658610007	-3.712664313	1.233672928	-3.009439721	0.0026173	0.009861457	59344
PLA2G4B	23.31542128	-1.784562784	0.593277852	-3.007971354	0.002629979	0.009902641	100137049
RNF123	606.049305	-1.204034096	0.400714663	-3.004716843	0.002658282	0.009987075	63891
FAAP20	262.1122033	-1.031201695	0.343222574	-3.004469329	0.002660446	0.009992994	199990
RGS5	16.47807074	-1.067832022	0.355531558	-3.003480278	0.002669108	0.010023317	8490
TSPAN4	123.3021408	-1.074955096	0.358435663	-2.999018254	0.002708511	0.01016679	7106
PARL	23.95114215	-1.448517947	0.483725631	-2.994503196	0.002748922	0.010298	55486
RHOT2	865.8915296	-1.035602347	0.34583276	-2.994517779	0.00274879	0.010298	89941
PIM3	113.4880468	-1.155225855	0.386020346	-2.992655352	0.002765619	0.010355983	415116
RPL22P2	14.25577689	-3.103041486	1.037381634	-2.991224621	0.00277861	0.010397755	326292
C1orf54	15.75303029	-1.22406815	0.409314069	-2.990535247	0.00278489	0.010416665	79630
UBALD1	101.1958982	-1.097866388	0.367198188	-2.989846963	0.002791173	0.010433274	124402
ADCK5	81.83620485	-1.103146562	0.369002122	-2.989539889	0.00279398	0.010440162	203054
PNPLA7	43.03571942	-1.600092625	0.535722589	-2.986793273	0.002819203	0.010513559	375775
MEGF6	23.9166304	-1.69832083	0.56935743	-2.98287287	0.002855566	0.010635535	1953
CAMTA1-DT	14.65953093	-1.55128862	0.520451977	-2.980656596	0.002876311	0.010696926	110841581
MTCYBP35	5.218215668	-2.285308947	0.767661453	-2.976974989	0.002911078	0.010793605	109729150
TMEM150B	4.081261785	-3.589210948	1.205786315	-2.976655899	0.002914109	0.010797774	284417
NPEPL1	27.65022742	-1.27552872	0.429230438	-2.971664186	0.002961905	0.01095099	79716
LINC01118	3.501658482	-4.001123793	1.348882386	-2.96625105	0.003014543	0.011119751	388948
CLDN15	56.62240158	-1.060177847	0.357392665	-2.966423067	0.003012857	0.011119751	24146
TSPAN33	23.42594598	-1.178949998	0.397852235	-2.963286097	0.003043735	0.011204771	340348
KRT8P46	15.08544429	-1.585178223	0.535149814	-2.962120481	0.003055282	0.011239971	100418744
NONOP2	6.4623897	-2.054736686	0.693971925	-2.960835465	0.003068058	0.011284528	100271700
P2RY2	7.874487554	-2.2095156	0.746301125	-2.960622095	0.003070184	0.011288404	5029
AJUBA-DT	15.10340525	-1.283575319	0.433617827	-2.96015348	0.003074858	0.011299755	107984660
SH3TC2-DT	10.4173246	-1.300637654	0.439694683	-2.958047267	0.003095946	0.011367416	255187
RASA3-IT1	5.749147192	-2.741281783	0.927167686	-2.956619203	0.00311032	0.011407863	100874321
SLC41A1	236.9721496	-1.037671185	0.351232885	-2.954367966	0.003133102	0.011479031	254428
MGAM	10.25212846	-1.911214762	0.648738585	-2.946047616	0.003218628	0.011746784	8972
ATF4P3	15.29589087	-1.251745011	0.424888427	-2.94605579	0.003218543	0.011746784	643159
MIR3194	3.050922057	-3.425870309	1.163773253	-2.943760995	0.003242503	0.011818683	100422889
CCND1	5.660938598	-2.39109362	0.813625797	-2.938812449	0.003294724	0.011991016	595
NEIL1	72.42908623	-1.125772201	0.383223696	-2.937637244	0.003307238	0.012031404	79661
PRR7-AS1	38.70456365	-2.005187305	0.683289379	-2.934609209	0.00333968	0.012131243	340037
RN7SKP255	4.313891315	-2.711178106	0.924349366	-2.933066443	0.003356321	0.012178669	106479209
PLCD1	12.14092396	-1.664345818	0.567569585	-2.932408399	0.003363441	0.012191766	5333
CLEC12A	60.89287508	-1.227126546	0.418489898	-2.932272803	0.00336491	0.012194211	160364
PCNX3	310.2034518	-1.173163105	0.400157245	-2.93175525	0.003370523	0.012204136	399909
SCUBE3	32.74465906	-1.529077823	0.521814432	-2.930309567	0.003386245	0.01225584	222663
LSMEM2	4.020705019	-2.841963225	0.96991825	-2.93010594	0.003388465	0.012261262	132228
TECRP1	5.58184646	-3.175292159	1.084174129	-2.928765846	0.003403107	0.012293298	442777
PDE1B	13.9392182	-1.364383103	0.465948751	-2.928182765	0.003409496	0.012307733	5153
BORCS8	104.745547	-1.194011297	0.407759544	-2.928224037	0.003409043	0.012307733	729991
CCND2-AS1	3.357229608	-3.061107597	1.045466672	-2.927982001	0.003411698	0.01230863	103752584
EEPD1	22.45725467	-1.071774807	0.366186212	-2.92685735	0.003424059	0.012341011	80820
SDHDP6	10.75064264	-1.773942371	0.606177358	-2.926441158	0.003428644	0.012352736	29768
PILRB	116.5528144	-1.304282224	0.44584049	-2.92544588	0.00343963	0.01238573	29990
CYP2D6	24.53138219	-1.485507891	0.507849459	-2.925094957	0.003443511	0.012397078	1565
GOLPH3-DT	11.43423077	-1.526142936	0.521967961	-2.923824927	0.003457592	0.012439861	118597838
SORL1	34.95858854	-1.013652688	0.346808119	-2.922805527	0.003468931	0.012470095	6653
RAP1GAP2	14.07150745	-1.812492883	0.620483898	-2.92109576	0.003488026	0.012525486	23108
MAST1	24.14511749	-1.132050106	0.387609972	-2.920590772	0.003493684	0.012540502	22983
AHDC1	55.1137708	-1.159999385	0.397541681	-2.917931483	0.003523618	0.012637268	27245
AGRN	314.6103892	-1.024124559	0.351277454	-2.915429238	0.003551996	0.012731079	375790
CCDC57	593.8060327	-1.188815327	0.408270963	-2.911829239	0.00359319	0.012865059	284001
SLPI	6.284907543	-2.46097573	0.84518562	-2.911757694	0.003594013	0.012865295	6590
ASB16	127.2437866	-1.64649614	0.566117884	-2.908398035	0.003632856	0.012990653	92591
RN7SKP203	3.10766134	-3.119427227	1.072924391	-2.907406386	0.003644394	0.013023688	106479185
PLGLB1	22.87371859	-1.18327672	0.407010585	-2.907238199	0.003646354	0.013027952	5343
SEMA3G	13.27097625	-1.531435317	0.527243548	-2.904607032	0.003677145	0.013124161	56920
IDUA	51.98531385	-1.170238173	0.402924316	-2.904362247	0.003680021	0.013131669	3425
MRPL12	24.68629603	-1.531602798	0.527735119	-2.902218826	0.003705296	0.013194147	6182
SLA2	10.04633574	-1.56113639	0.537876151	-2.902408645	0.003703051	0.013194147	84174
ASPDH	17.82313369	-2.643570211	0.910833793	-2.902362901	0.003703592	0.013194147	554235
MIR941-5	4.985605882	-2.54077791	0.875650693	-2.901588419	0.00371276	0.013217954	103504732
KLHL30-AS1	9.428491619	-1.303345486	0.449267171	-2.901047684	0.003719173	0.013236447	394261
LINC01596	23.67583882	-1.414848721	0.487863536	-2.900091145	0.003730542	0.013270137	105377617
WASH5P	43.94665543	-1.020501287	0.352018253	-2.899001052	0.003743536	0.013310787	375690
GALT	25.00283246	-1.022387427	0.352813415	-2.89781336	0.003757741	0.013344538	2592
TMSB4Y	8.526365395	-1.614737264	0.557215065	-2.897870797	0.003757053	0.013344538	9087
SNAI3-AS1	21.38853036	-1.148081393	0.396291365	-2.897063865	0.003766731	0.013368078	197187
TMEM63C	48.1500145	-1.492049454	0.515185534	-2.896140043	0.003777838	0.013399099	57156
SPSB3	7.494761869	-2.04714888	0.706886473	-2.896008	0.003779428	0.01340194	90864
APOBEC2	3.199359204	-2.701573833	0.934020106	-2.892415075	0.003822925	0.013533585	10930
ST3GAL3	165.0605949	-1.111898881	0.384569668	-2.891280753	0.003836752	0.013557127	6487
ATG2A	301.440058	-1.198474108	0.414667901	-2.890202268	0.00384994	0.013583932	23130
MIR941-1	4.128173272	-3.37528126	1.167828707	-2.890219464	0.00384973	0.013583932	100126329
LINC02043	12.52412842	-1.243620693	0.430311854	-2.890045162	0.003851865	0.013585305	102724699
SYN3	7.214978264	-1.796327301	0.621557944	-2.890039971	0.003851928	0.013585305	8224
ZC3H4	1428.201519	-1.084563725	0.375396039	-2.889118726	0.003863232	0.01361669	23211
CHRNB2	7.660790875	-2.619902076	0.907083811	-2.888269026	0.003873684	0.013647868	1141
ZNF750	13.11625633	-2.095948014	0.727201582	-2.882210471	0.003948959	0.013890033	79755
TGFBR3L	22.01112902	-1.460512559	0.506756029	-2.882082254	0.003950566	0.01389281	100507588
ACACB	68.51988535	-1.048216595	0.364044433	-2.879364436	0.003984776	0.014007315	32
MTDHP3	11.74960496	-1.680778423	0.58391432	-2.878467553	0.003996124	0.0140443	100418832
LTC4S	11.68360344	-2.215462658	0.769871786	-2.877703404	0.004005816	0.014066722	4056
TUBAP2	32.1816313	-1.045416654	0.363269523	-2.877798952	0.004004603	0.014066722	399942
CRTC1	119.2427652	-1.228496591	0.427096618	-2.876390354	0.004022519	0.014116624	23373
NOP14-AS1	59.10002011	-1.093629949	0.38031484	-2.875591049	0.004032718	0.014149494	317648
RPL19P16	20.06437115	-1.062439181	0.369662838	-2.87407624	0.004052111	0.014208735	646255
CTU1	24.89504656	-1.451273311	0.505026711	-2.873656542	0.004057499	0.014220672	90353
IFNAR2	17.8021998	-1.085876688	0.377989422	-2.872770044	0.004068902	0.014249963	3455
PRSS57	83.43013891	-1.003509265	0.349420653	-2.871923155	0.004079822	0.014276435	400668
CNTNAP2	2.656543693	-3.36261186	1.171803263	-2.869604452	0.004109856	0.014363781	26047
TNS2	18.4428276	-2.03783771	0.710678857	-2.867452282	0.004137912	0.014444008	23371
MTSS2	78.47056493	-1.318255531	0.459870775	-2.866578186	0.004149357	0.014480981	92154
CD38	6.1441521	-2.062981084	0.720634404	-2.862729108	0.004200095	0.014634089	952
CLEC18B	2.582944528	-3.506935587	1.22513005	-2.862500668	0.004203124	0.014641556	497190
ADAMTS4	3.65750915	-2.736618313	0.956076464	-2.862342517	0.004205222	0.01464286	9507
LINC01126	4.313361964	-3.738331406	1.307112549	-2.859991978	0.004236517	0.01473673	100129726
GTPBP1	710.0008068	-1.230684389	0.431306293	-2.853388435	0.004325571	0.01501576	9567
SPRN	4.366941997	-3.96872396	1.391098621	-2.852942201	0.00433165	0.01503379	503542
KIAA1549L	1.274029492	-4.538415802	1.591312615	-2.851995113	0.004344577	0.015063142	25758
IFITM3P5	13.4974937	-2.07044033	0.726128688	-2.851340767	0.004353529	0.01508507	100101246
NOTCH1	16.35871277	-1.340645454	0.470316717	-2.850516268	0.004364832	0.015118069	4851
SEMA6B	12.65639231	-1.84219477	0.646304852	-2.850349592	0.00436712	0.015122911	10501
CCDC88C	830.0522087	-1.088432599	0.382069127	-2.84878448	0.00438866	0.015191308	440193
RPS3AP21	6.231221388	-1.962749606	0.689266714	-2.847590875	0.004405152	0.015235977	402287
RN7SL381P	22.42191662	-1.674969132	0.58846292	-2.846346089	0.00442241	0.015289444	106479362
LRP3	9.571864355	-1.597131806	0.561652845	-2.843628092	0.004460308	0.015401184	4037
CHRNA2	4.042803178	-3.241999488	1.140282796	-2.843153909	0.004466949	0.015415195	1135
GPR37L1	5.317862164	-2.46425288	0.866942286	-2.842464741	0.004476618	0.015442288	9283
KCNK7	12.90327094	-2.411587988	0.848455241	-2.842327883	0.004478541	0.015442648	10089
TNNC2	11.91951285	-1.991817532	0.701122175	-2.840899349	0.004498651	0.015499408	7125
TRDC	2.621337092	-2.819156321	0.992630071	-2.840087564	0.004510115	0.015527775	28526
CACNB3	30.77342197	-1.60716253	0.566201431	-2.83849959	0.004532618	0.015587984	784
LIME1	38.77566069	-1.519839292	0.535608896	-2.837591574	0.004545531	0.015627236	54923
C17orf67	21.2846277	-1.074456783	0.378817986	-2.836340467	0.004563377	0.01568107	339210
S100P	8.852683163	-1.943695766	0.685429797	-2.835732813	0.004572068	0.015704581	6286
LINC00565	2.890591747	-3.934306597	1.387829786	-2.834862486	0.004584541	0.015743969	NA
SPNS1	7.821392733	-2.016231542	0.711242082	-2.834803499	0.004585388	0.015743969	83985
KDF1	1.536546213	-4.502774195	1.589826013	-2.832243377	0.004622265	0.015854467	126695
SPDYE17	2.112841394	-3.726377791	1.316384089	-2.830767876	0.004643641	0.015911822	102723849
NECTIN1-AS1	2.35298161	-3.999392558	1.413033221	-2.830359894	0.004649567	0.015928916	105369525
SH3TC1	18.73580592	-1.537906555	0.543532288	-2.829466783	0.004662564	0.015963785	54436
IGFL1P1	17.62970686	-1.614047729	0.570701615	-2.828181463	0.004681326	0.016021566	727703
TSPAN10	5.654400705	-1.764978478	0.62422917	-2.827452743	0.004691994	0.016054841	83882
INSRR	2.795457225	-2.87917229	1.018702038	-2.826314451	0.004708702	0.016102281	3645
MIR646HG	9.339715009	-1.725458247	0.610578134	-2.825941761	0.004714183	0.01611454	284757
FOXD4	3.456168421	-3.214146657	1.138096914	-2.824141438	0.004740746	0.016185798	2298
CEL	7.710858274	-1.729629358	0.612649554	-2.823195328	0.004754759	0.016223358	1056
SZT2	843.0717853	-1.152484401	0.408276763	-2.822801849	0.004760598	0.016232943	23334
IL12RB2	20.12136688	-1.086475578	0.385004387	-2.821982332	0.004772781	0.016262489	3595
HAGHL	95.06611243	-1.055124677	0.374077711	-2.820602903	0.00479335	0.016326026	84264
PITX1-AS1	9.914906839	-1.346810443	0.477649359	-2.819663458	0.004807404	0.016364052	100996485
ADAP1	6.839588467	-2.376973052	0.84334966	-2.818490554	0.004825003	0.016410806	11033
MYO18A	4547.796833	-1.040159955	0.369230755	-2.81709999	0.004845944	0.016465547	399687
TSC2	577.2449828	-1.162843646	0.412943138	-2.815989753	0.004862722	0.016502753	7249
PSMA6P1	22.99632257	-1.015241742	0.360750077	-2.814252322	0.004889084	0.016562441	64596
PIFO	2.727139316	-3.119788103	1.110863166	-2.808435997	0.004978278	0.016820994	128344
POLR2J2	16.99011774	-1.365007437	0.48657112	-2.805360572	0.005026032	0.016955373	246721
ARHGAP33	82.76697995	-1.262700102	0.450873126	-2.800566341	0.005101302	0.017161588	115703
TSPOAP1-AS1	60.66788707	-1.311425401	0.468564467	-2.798815301	0.005129047	0.017224229	100506779
CAHM	11.02659386	-1.542603657	0.551594553	-2.79662598	0.005163927	0.017320822	100526820
CHST7	5.784723276	-1.827309255	0.653655458	-2.795523594	0.005181572	0.01736629	56548
ANO7	10.27701991	-2.395285677	0.857098857	-2.794643414	0.005195699	0.017403338	50636
NAPA-AS1	17.25445911	-2.112247007	0.755816067	-2.794657455	0.005195473	0.017403338	100505681
CA15P1	2.811012331	-4.664304493	1.669259895	-2.794235042	0.005202265	0.0174116	100996435
HELZ2	63.17732176	-1.147330942	0.410752583	-2.793240966	0.00521828	0.01745145	85441
CFAP54	9.647195929	-1.512691659	0.541580754	-2.793104531	0.005220482	0.017455376	144535
HCN3	234.3011246	-1.122232486	0.401939197	-2.7920454	0.005237601	0.017509169	57657
LHX4	3.914634865	-1.865705298	0.668911845	-2.789164687	0.005284419	0.017644848	89884
DDX11L17	1.875167808	-4.625685232	1.659106205	-2.788058545	0.005302496	0.017694776	102725121
TLDC2	6.189622256	-2.066732713	0.742286881	-2.784277569	0.00536471	0.017877808	140711
KCTD17	17.37977343	-1.553483374	0.557991151	-2.784064536	0.005368235	0.017886046	79734
IL18BP	132.5785186	-1.253961965	0.450566441	-2.783078924	0.005384571	0.017931569	10068
CELP	3.360443698	-3.886283287	1.396526218	-2.782821573	0.005388843	0.017940635	1057
TMEM255B	28.58533097	-1.515203657	0.544817252	-2.781122754	0.005417125	0.018010085	348013
ITPKB-IT1	4.347880644	-2.8311431	1.01878989	-2.778927362	0.005453872	0.018118074	100506443
QRICH2	35.32649424	-1.343944655	0.483641876	-2.778801263	0.005455989	0.018121565	84074
RN7SL473P	1.589077148	-4.04003794	1.454824999	-2.776992382	0.005486446	0.018208486	106479396
SMG6	698.4711321	-1.102324218	0.397075557	-2.776106957	0.005501411	0.018254583	23293
CSMD2	2.271313823	-4.317680311	1.556272424	-2.774373076	0.005530821	0.018334267	114784
LPAR2	8.65641785	-1.630021797	0.587681393	-2.77364881	0.005543148	0.018367963	9170
STAG3L5P	237.2527383	-1.210168906	0.436583583	-2.77190658	0.005572903	0.018442508	101735302
PRKAG2	21.63732748	-1.289146184	0.465163895	-2.77138058	0.005581914	0.018467603	51422
AOC3	7.43474853	-1.788726767	0.645722162	-2.770118282	0.005603594	0.018524899	8639
MPL	21.28220197	-1.429632034	0.517462159	-2.762776002	0.005731208	0.018880647	4352
TPT1-AS1	35.93930016	-1.119122109	0.405385554	-2.760636378	0.005768887	0.018990044	100190939
UBN1	1883.175802	-1.157201056	0.419259745	-2.760105326	0.005778273	0.019007643	29855
COL18A1	1415.271988	-1.07563381	0.389696043	-2.760186634	0.005776835	0.019007643	80781
ZNF628	37.98084715	-1.372002948	0.497260178	-2.759124918	0.005795638	0.019059637	89887
INE1	34.98136113	-1.33005008	0.482279666	-2.757839847	0.00581847	0.019123618	8552
CXCL17	3.473162338	-3.473445556	1.260179893	-2.756309298	0.005845769	0.019194776	284340
THBS4	10.19052131	-1.51804904	0.551450903	-2.75282719	0.005908307	0.019358965	7060
ITPKB	234.3783216	-1.206255036	0.438307012	-2.752077889	0.005921843	0.019392097	3707
PSMB8-AS1	4.983706634	-2.465772903	0.896130451	-2.751578077	0.005930888	0.019417972	100507463
WDR62	464.0329793	-1.090785929	0.396734238	-2.749412135	0.005970227	0.019541383	284403
MAPK8IP1	5.970771825	-2.264879142	0.824409871	-2.747273198	0.006009306	0.019651991	9479
VDR	16.23659271	-1.010319744	0.367771655	-2.747138691	0.006011771	0.019656269	7421
RCN3	72.45478529	-1.098457963	0.400444406	-2.743097283	0.006086265	0.019856111	57333
COMMD3	38.28562436	-1.272703646	0.464053165	-2.742581544	0.006095831	0.019881374	23412
FCGR3B	5.166636837	-1.899679669	0.693386019	-2.73971441	0.006149259	0.020036395	2215
SIGLEC10	52.5682879	-1.008075347	0.368366175	-2.736612142	0.006207543	0.020187587	89790
DRD4	5.303911429	-3.366104036	1.231394112	-2.733571651	0.006265149	0.020351552	1815
DCTN1-AS1	33.07990186	-1.349210758	0.493599481	-2.733412026	0.006268187	0.020357527	100189589
MXRA8	56.15291899	-1.381065169	0.50530503	-2.733131645	0.006273525	0.020370971	54587
RPL36AP45	12.60422028	-1.513566385	0.554405834	-2.73006937	0.0063321	0.020537619	441727
SLC16A4	13.21552276	-1.656253204	0.607077213	-2.728241428	0.006367299	0.020632088	9122
AVPR2	15.26799059	-2.011342935	0.737336688	-2.727848714	0.006374884	0.020652727	554
PEAK3	13.34300197	-2.398610511	0.879391161	-2.727580874	0.006380062	0.020661621	374872
TMEM123-DT	9.971059357	-1.287220903	0.471969845	-2.727337177	0.006384776	0.020672948	101928424
KCNA1	1.488381738	-5.086168324	1.864993862	-2.727176977	0.006387877	0.020675107	3736
LHB	5.970684909	-2.950969731	1.082203615	-2.726815629	0.006394876	0.020685938	3972
ASIP	2.488271335	-3.727021924	1.366925585	-2.726572656	0.006399586	0.020695157	434
PHLDA2	5.888171991	-1.835673327	0.673344849	-2.726200892	0.006406799	0.020710677	7262
HTR7P1	19.9792398	-1.200826966	0.440481332	-2.726169942	0.0064074	0.020710677	93164
DDX11L16	1.880036574	-4.507926634	1.654491934	-2.724659178	0.006436789	0.020789851	727856
AP5B1	122.9618454	-1.001848563	0.367690002	-2.724709834	0.006435802	0.020789851	91056
TFAP2E-AS1	5.265677671	-2.184668117	0.801834217	-2.724588288	0.006438171	0.020790362	105378645
CBR3-AS1	1.308873367	-4.521554387	1.659756139	-2.724228144	0.006445197	0.020805139	100506428
FAM111A-DT	17.39199795	-1.069555742	0.39269169	-2.723652599	0.006456438	0.020837467	101927204
NFATC4	19.90313266	-1.567643601	0.575797252	-2.722561796	0.006477792	0.020898444	4776
PDE9A	17.27817681	-1.397141311	0.514013151	-2.718104214	0.006565715	0.021153981	5152
ANKRD52	511.7178237	-1.029579913	0.378848085	-2.717659012	0.006574556	0.021178446	283373
RPS23P6	1.583455941	-4.478329166	1.647911473	-2.717578729	0.006576151	0.021179569	100271367
SUN2	743.9877096	-1.057004204	0.388964018	-2.717485823	0.006577997	0.021181501	25777
VSIG2	5.065678419	-1.966473953	0.723775642	-2.716966196	0.006588334	0.021198712	23584
LINC00106	131.1195541	-1.487270597	0.547922243	-2.714382588	0.006639943	0.021344559	751580
SRRM1P3	2.163260477	-3.590628143	1.323628618	-2.712715707	0.006673433	0.021427888	100130190
LINC02573	4.320148803	-3.359508311	1.23853946	-2.712475799	0.006678266	0.02143297	111216285
KMT2B	1117.088332	-1.166630818	0.430490462	-2.710003868	0.006728242	0.021563122	9757
SEMA4G	37.4517956	-1.141566228	0.421514281	-2.708250417	0.006763897	0.021652881	57715
ABHD17AP1	8.21492718	-1.949351909	0.720184119	-2.706741039	0.006794724	0.021743372	728917
CORO7	31.19305203	-1.223732208	0.452210948	-2.706109203	0.006807666	0.021776583	79585
TMEM262	4.979757521	-2.131253742	0.787632198	-2.705899716	0.006811961	0.021786222	100130348
GOLGA2P11	7.897477729	-2.830157813	1.046237742	-2.705080978	0.006828774	0.021834926	255180
SHISA7	89.29546444	-1.311107003	0.484772954	-2.704579521	0.00683909	0.021860639	729956
