ID	C1	C2	C3	C4	J1	J2	J3	J4
MIR635	24	29	18	19	10	15	10	16
ALDH3A2	235	408	238	230	183	344	266	223
Y_RNA	0	0	0	0	0	0	0	0
ALDH3A1	5	17	10	4	6	7	12	2
ULK2	95	164	117	125	58	67	84	90
NDUFB4P3	0	0	0	0	0	0	0	1
RN7SL449P	1	1	1	1	0	1	0	1
RNU7-134P	0	0	0	0	0	0	0	0
CCDC182	0	0	0	0	0	0	0	0
RN7SKP94	0	0	0	0	0	0	0	0
MRPS23	3843	5159	3159	3336	1683	1563	2372	2314
EVPLL	0	0	0	0	0	0	0	0
TBC1D3P4	0	0	0	0	0	0	0	0
LINC02076	122	160	166	116	44	102	115	94
KRT17P5	0	0	0	0	0	0	0	0
YWHAEP2	0	0	0	0	0	0	0	0
KRT17P2	0	0	0	0	0	0	0	0
KRT16P1	0	0	0	1	1	0	1	1
KRT16P4	0	0	0	0	0	0	0	0
TNPO1P2	0	0	0	0	0	0	0	0
LGALS9C	0	1	0	0	0	2	1	0
NOS2P2	0	0	0	0	0	1	0	1
SRP68P2	0	3	4	1	0	1	0	2
Metazoa_SRP	0	0	0	0	0	0	0	0
TBC1D28	0	0	0	0	0	0	0	1
UBE2SP2	13	11	3	5	4	3	3	8
FBXW10	0	5	1	1	1	0	0	1
TVP23B	1055	1450	947	919	664	1160	860	857
RN7SL627P	0	0	0	0	0	0	0	0
USP32P2	9	11	12	12	14	5	2	8
FAM106A	62	110	87	97	52	31	59	70
Y_RNA	0	0	0	0	0	0	0	0
TNFSF12	2	0	0	0	0	2	0	1
TNFSF12-TNFSF13	0	0	0	0	0	0	0	0
SENP3	1111	1607	1017	1072	633	586	900	916
SENP3-EIF4A1	7	13	8	10	5	4	11	6
SNORA48	0	0	0	0	0	0	0	0
SNORD10	0	0	0	0	0	0	0	0
SNORA67	0	0	0	0	0	0	0	0
CD68	15	29	19	20	17	11	18	14
MPDU1	774	946	623	624	321	287	378	356
SOX15	95	194	120	125	58	47	64	101
FXR2	960	1280	838	806	713	882	905	876
SHBG	1	0	3	0	2	10	1	1
SAT2	85	114	74	85	89	159	78	59
ATP1B2	1380	1844	1057	1122	991	450	975	1036
EFNB3	2	3	0	1	3	187	1	0
RPL29P2	0	1	0	0	0	0	0	0
OR1D5	0	0	0	0	0	0	0	0
OR1P1	0	0	0	0	0	0	0	0
OR1E3	0	0	0	0	0	0	0	0
Vault	0	0	0	0	0	0	0	0
RPS29P22	0	2	1	1	0	0	0	0
PYY2	7	12	3	2	3	0	4	2
ERVE-1	9	9	8	10	0	2	1	2
KRT18P55	3	2	2	1	2	2	3	10
TMEM97	326	489	339	314	159	121	201	207
TNFAIP1	252	435	292	232	178	125	224	227
POLDIP2	2306	3349	2209	2194	1218	891	1809	1712
TMEM199	217	307	231	187	130	99	153	143
MIR4723	0	0	0	0	0	0	0	0
VTN	0	1	5	1	2	1	3	1
PPY2P	0	0	0	0	0	0	0	0
MYO1C	561	894	634	533	91	1039	155	160
INPP5K	330	484	304	268	265	183	286	315
RN7SL105P	0	0	0	0	0	0	0	0
RILP	2028	3106	1955	1944	1137	753	1512	1518
PRPF8	13748	20837	13956	14680	11130	7980	12900	13985
TLCD2	40	52	51	24	16	446	25	23
MIR22	0	0	0	0	0	0	0	0
SERPINF2	4	6	6	5	1	1	2	5
SERPINF1	65	82	53	56	48	115	19	43
SMYD4	323	481	337	313	215	261	239	262
RPA1	4509	6375	3902	4047	3027	2109	3652	3637
ZNF286B	10	24	18	8	3	20	4	10
RNFT1P3	0	0	1	0	0	0	0	0
HNRNPA1P19	0	0	0	0	0	0	0	0
OLA1P2	0	2	2	3	1	0	1	0
SCDP1	24	51	42	16	10	14	7	19
ABHD17AP6	0	1	5	0	1	0	2	2
RNU6-1178P	0	0	0	0	0	0	0	0
RNASEH1P1	1	0	0	0	0	0	0	0
SPECC1P2	0	0	0	0	0	0	0	0
LINC01152	0	0	0	0	0	3	0	0
LINC02097	0	0	0	0	0	2	0	0
SOX9	1	1	0	2	1	473	3	0
LINC02003	0	0	0	0	0	0	1	1
ROCR	0	1	0	0	0	0	0	0
SOX9-AS1	0	0	0	0	0	10	0	0
SPPL2C	0	0	0	0	0	0	0	0
MAPT-IT1	0	0	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0	0	0
STH	0	0	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0	0	0
MIR6165	0	0	0	0	0	0	0	0
SPOP	1526	2020	1343	1281	901	631	1181	1128
SLC35B1	422	595	365	333	196	267	240	266
FAM117A	3821	4561	2976	2755	3029	1338	3029	3170
KAT7	1683	2415	1658	1532	1149	717	1461	1445
SRP14P3	2	2	2	3	0	2	4	1
RNU6-1313P	0	0	0	0	0	0	0	0
DLX4	1	0	0	0	0	13	1	0
DLX3	1	1	0	0	0	1	0	0
CEP131	2793	3816	2497	2416	1904	1985	2178	2516
NDUFAF8	3631	5372	3063	3816	1671	1403	1977	2103
SLC38A10	2281	3552	2409	2330	1546	2426	1801	2027
TMEM105	0	0	0	0	0	0	0	0
RENO1	0	2	2	0	2	65	0	0
MIR4740	0	0	0	0	0	2	0	0
MIR3186	0	0	0	0	0	0	0	0
LINC01971	0	0	0	0	0	1	0	0
FAAP100	218	332	208	182	158	202	148	162
Y_RNA	5	1	3	5	6	0	2	2
TBC1D27P	0	0	0	0	0	1	2	0
TNFRSF13B	0	0	0	0	0	0	0	0
LINC02090	0	0	0	0	0	0	0	0
MPRIP-AS1	0	0	0	1	0	1	0	0
RNU6-767P	0	1	2	5	6	2	3	5
RN7SL775P	0	1	0	2	1	0	0	0
PLD6	113	177	124	94	30	41	34	33
FLCN	664	1020	618	587	488	303	462	597
ACTG1P24	10	5	7	4	5	2	4	5
COPS3	3857	5024	3304	3078	2174	1527	2665	2763
NT5M	245	351	274	235	150	92	185	199
RPL13P12	84	145	69	71	60	63	88	60
TSEN15P1	0	1	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0	0	0
MED9	998	1400	866	890	566	467	732	648
RASD1	36	39	27	28	95	71	157	159
ITGB3	63	117	67	63	70	430	113	129
RPL27	35360	45851	30251	28040	20559	19585	29700	27177
SCGB1C2	0	0	0	0	0	0	0	0
WRAP53	281	406	248	231	171	159	190	207
B4GALNT2	1	1	0	0	0	2	0	0
TMEM132E	0	0	0	0	0	0	0	0
IFI35	244	330	235	181	49	81	98	87
TMEM11	767	934	604	553	310	236	363	391
CRHR1	0	0	0	0	0	1	0	0
RAB5C	163	239	158	114	81	60	91	88
CTNS	117	180	151	127	83	152	107	106
HOXB13	0	1	0	0	0	6	1	0
CDRT1	4	4	7	6	2	4	0	2
NXPH3	0	0	1	0	0	0	0	0
CDK12	4865	7716	5262	5471	3335	2050	4467	4454
PNPO	335	507	338	349	134	100	158	198
CYB5D2	265	380	244	232	185	173	242	250
TRPV3	4	3	4	5	2	1	3	0
SLC43A2	161	232	157	155	92	71	125	139
CSF3	0	0	0	0	1	655	0	0
THRA	5117	7378	4508	4531	1344	1144	2255	2052
MPRIP	4669	7054	4730	4765	4313	4728	5498	5859
TP53	1441	1980	1361	1250	860	852	1071	1092
EIF4A1	140	266	163	172	192	173	223	277
PLSCR3	0	0	0	1	1	0	0	0
TMEM256-PLSCR3	1	5	4	0	2	0	0	2
TMEM256	23	44	26	21	17	19	20	22
NLGN2	20	25	19	6	10	456	19	13
SPEM1	0	0	0	0	0	0	0	0
SPEM2	1	0	0	1	0	0	0	0
SPEM3	0	0	0	0	0	0	0	0
TMEM102	74	123	92	73	27	50	37	41
FGF11	2	4	6	1	0	6	3	3
CHRNB1	10	18	13	6	4	36	6	6
TMEM88	0	0	0	0	3	14	2	0
CYB5D1	3	3	4	8	1	5	5	7
SCARNA21	2	3	8	2	2	8	10	3
TRAPPC1	651	946	638	482	395	372	551	505
CNTROB	4238	6538	4580	4234	2305	2639	3250	3297
GUCY2D	0	0	0	0	0	0	0	0
ALOX15B	0	0	0	0	0	0	0	0
ALOXE3P1	8	14	22	16	1	1	1	3
ALOX12B	31	51	61	44	1	6	2	9
MIR4314	0	0	4	0	0	0	0	0
HES7	2	4	3	0	0	44	2	0
PER1	300	373	266	242	139	200	222	183
MIR6883	0	0	0	0	0	0	0	0
VAMP2	199	300	217	169	242	240	196	235
TMEM107	79	113	85	76	59	159	47	65
SNORD118	0	0	0	0	0	0	0	0
MIR4521	0	0	0	0	0	0	1	1
BORCS6	281	405	269	246	189	150	248	234
AURKB	3304	4843	3226	2850	2229	1780	2676	2872
CTC1	455	564	470	361	337	488	337	436
PFAS	2690	4028	2731	2957	1188	1385	1550	1805
SLC25A35	85	117	81	66	43	34	40	47
RANGRF	14	15	7	11	5	2	2	7
ARHGEF15	0	0	0	0	0	5	1	0
ODF4	0	0	0	0	0	0	0	0
RPL26	2609	3890	2300	1872	830	847	1488	1390
RNU7-43P	0	1	1	1	0	0	0	0
PPIAP52	0	1	0	0	0	0	0	0
CCDC42	0	1	0	0	0	0	1	0
MFSD6L	0	0	0	0	0	0	0	0
PIK3R6	7	13	11	3	2	4	2	4
PIK3R5-DT	3	0	0	1	0	0	0	0
NTN1	45	122	97	65	10	177	21	18
STX8	786	1065	715	741	367	403	548	491
CFAP52	5	1	3	1	0	1	1	2
RPL19P18	0	0	0	0	0	0	0	1
USP43	31	44	37	29	9	61	9	7
GLP2R	0	0	0	1	0	0	0	0
NPM1P45	0	1	1	1	1	0	0	0
RCVRN	0	0	0	0	0	0	1	1
RPS27AP1	0	4	0	0	0	0	0	0
MYH13	10	11	11	7	1	22	4	3
MYHAS	0	0	0	0	0	2	0	1
MYH8	0	2	0	1	0	5	0	1
MYH4	10	3	11	4	6	6	3	5
MYH1	35	44	14	30	15	26	22	26
MYH2	18	15	20	20	7	19	16	18
MYH3	563	883	500	540	386	793	494	509
SCO1	2361	3553	2218	2267	1215	1456	1678	1732
ADPRM	75	117	61	56	52	39	67	68
TMEM220	32	53	29	35	7	8	30	21
MAGOH2P	4	4	3	4	3	2	1	4
TMEM220-AS1	3	2	1	1	0	1	1	0
TMEM238L	1	0	0	0	0	0	1	0
PIRT	0	0	0	0	0	0	0	0
RNU6-1065P	0	0	0	0	0	0	0	0
RPL15P21	0	0	0	0	0	0	0	0
RN7SL601P	0	0	0	0	0	0	0	0
SHISA6	0	0	1	0	0	0	0	0
DNAH9	1	0	1	0	1	5	1	1
ZNF18	170	247	155	156	131	99	155	145
MAP2K4	597	929	541	594	338	309	517	447
RNU11-2P	0	0	0	0	0	0	0	0
MIR744	0	0	0	0	0	0	0	0
LINC00670	0	1	0	0	1	0	0	0
MYOCD-AS1	0	0	0	0	0	0	0	0
ARHGAP44-AS1	0	0	0	0	0	0	0	0
MIR1269B	0	0	0	0	0	0	0	0
ELAC2	4426	5932	3745	3922	2349	2478	2762	2871
LINC02093	0	0	0	0	0	0	0	0
HS3ST3A1	1	0	0	1	0	60	1	0
MIR548H3	0	0	0	0	0	0	0	0
CDRT15P1	2	8	1	3	2	3	3	6
COX10	358	489	318	339	163	175	206	195
SNORA74	0	0	0	0	0	0	0	0
CDRT15	2	2	0	1	2	5	1	0
HS3ST3B1	1	5	3	0	0	99	0	1
RPS18P12	12	15	10	11	2	1	6	4
LINC02096	0	0	0	0	0	0	0	1
RPL23AP76	0	0	0	0	0	0	0	0
CDRT7	0	0	0	0	0	0	0	0
CDRT8	0	0	0	0	0	0	0	0
PRPSAP1	567	763	482	412	297	390	376	347
Y_RNA	0	0	0	0	0	0	0	0
RNU6-24P	0	0	0	0	0	0	0	0
SPHK1	410	503	356	310	153	346	162	177
UBE2O	3935	5599	3571	3584	3879	2790	4166	4718
RPL7P49	1	1	0	0	4	2	1	4
CYGB	2	0	0	0	0	6	0	0
PRCD	8	7	4	1	4	15	5	3
SNORD1C	0	0	0	0	0	0	0	0
SNORD1B	0	0	0	0	0	0	0	0
SNORD1A	0	0	0	0	0	0	0	0
ST6GALNAC2	0	1	0	0	1	0	1	0
ST6GALNAC1	1921	3217	2048	1949	1132	744	1809	1892
RNU6-227P	0	0	0	0	0	0	0	0
RNY4P36	0	0	0	0	0	0	0	0
SRSF2	1478	2104	1398	1243	928	631	1195	1197
MIR636	0	0	0	0	0	0	0	0
RNU6-97P	0	2	1	2	0	0	1	1
RHBDF2	6	6	4	6	1	154	4	4
SNHG20	112	139	112	80	38	53	39	55
SEC14L1	1642	2134	1547	1431	1151	1301	1186	1251
SCARNA16	0	0	0	0	0	0	0	0
MIR6516	0	0	0	0	0	0	0	0
RNU4-47P	0	1	0	0	0	0	0	0
CYCSP40	0	0	0	0	0	0	0	0
SEPTIN9-DT	0	0	0	0	0	0	0	0
MIR4316	0	0	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0	0	0
SMCO4P1	0	0	0	0	1	0	2	0
LINC01180	0	0	0	1	0	0	0	0
MEIOC	6	8	9	2	5	1	7	14
CCDC43	943	1380	879	878	534	413	672	629
DBF4B	1063	1575	1042	977	728	627	1019	1044
RN7SL819P	0	0	0	1	0	0	0	0
ADAM11	2	4	0	4	5	12	8	3
GJC1	8	7	2	5	5	269	3	4
HIGD1B	3	4	0	1	4	0	1	2
EFTUD2	4730	6633	4631	4340	2976	2478	3714	3491
CCDC103	4	11	3	8	0	3	8	2
KIF18B	1676	2581	1706	1669	1233	724	1252	1497
KIF18B-DT	0	4	0	0	1	0	1	2
C1QL1	0	0	0	0	1	20	1	1
MIR6787	0	0	0	0	0	0	0	0
LINC01970	9	15	6	5	11	4	13	13
CD7	0	2	0	0	0	0	0	0
SECTM1	1	4	1	2	1	8	0	0
TEX19	4	1	0	1	1	5	2	2
OGFOD3	340	523	326	314	153	247	215	242
Y_RNA	0	0	0	1	0	0	0	0
HEXD-IT1	20	53	26	29	37	27	38	51
CYBC1	480	718	485	471	258	351	303	334
NARF-AS2	22	23	24	20	25	13	26	30
NARF-AS1	3	3	3	1	7	2	2	4
NARF-IT1	64	93	64	55	49	35	34	59
MIR4731	0	0	0	0	0	0	0	0
TEKT3	0	0	0	0	0	3	0	0
RNU6-799P	0	0	0	0	0	0	0	0
RN7SL792P	0	0	2	0	0	0	0	0
PMP22	213	272	281	173	22	202	44	37
EIF5A	9158	14109	8284	9092	4438	4058	5808	6098
GPS2	434	663	341	441	424	441	463	474
NEURL4	1062	1529	881	1000	602	851	760	905
ACAP1	498	789	527	483	48	48	46	74
ZBTB4	985	1388	938	850	351	806	480	511
MAPK8IP1P1	0	0	0	0	0	0	0	0
ARL17B	69	24	21	8	28	18	16	5
LRRC37A	5	12	6	6	6	4	15	5
RN7SL656P	0	0	0	0	0	0	1	0
NSFP1	14	15	16	26	4	7	28	15
RDM1P2	0	0	1	0	1	0	0	2
ARL17A	9	21	16	23	6	15	5	14
RN7SL199P	0	0	0	0	0	0	0	0
FAM215B	0	0	0	1	1	0	1	0
SNORD3A	102	224	130	76	169	117	242	238
SNORD3C	41	104	60	19	37	22	60	65
KYNUP3	0	0	0	0	0	0	0	0
EPN2-AS1	0	3	1	1	2	0	0	2
MIR1180	1	1	1	0	0	2	1	0
MAPK7	285	444	307	275	212	240	232	229
MFAP4	13	13	6	11	6	19	7	3
RNF112	5	13	4	4	0	9	0	3
LINC02094	0	0	0	0	0	0	0	0
RPS2P46	4849	6408	4468	3677	3108	2662	3747	3959
RPL17P43	1	5	2	0	3	2	1	4
ALOXE3	5	3	6	1	0	2	0	0
NPLOC4	3167	5226	3114	3391	2603	2220	3252	3781
TSPAN10	18	19	7	9	0	5	1	1
PDE6G	35	45	29	34	6	0	2	5
OXLD1	564	762	599	514	346	467	463	441
CCDC137	7162	10550	6889	7087	3147	3774	4593	4575
MIR6786	0	0	0	0	0	0	0	0
MRPL12	40	59	31	38	14	14	14	14
SLC25A10	60	90	40	68	34	28	53	41
FSCN2	0	1	1	4	1	9	0	0
RECQL5	940	1429	1024	947	689	592	794	917
SMIM6	4	5	2	7	5	1	3	6
SAP30BP	9808	13694	10048	9703	6404	5556	10177	9100
ITGB4	134	199	159	159	36	47	55	51
H3-3B	5382	7623	4837	4544	4031	4279	5369	5449
MIR4738	0	0	0	0	0	0	0	0
UNK	533	841	600	563	302	345	382	424
UNC13D	1507	2444	1645	1527	267	196	456	524
WBP2	1108	1489	1023	837	661	671	799	873
TRIM47	1	3	1	0	2	32	1	1
TRIM65	589	792	542	461	231	337	293	355
MRPL38	69	122	83	85	41	34	45	54
ACOX1	378	501	335	319	429	270	435	469
TEN1-CDK3	28	33	24	24	24	27	13	24
TEN1	0	0	1	0	0	0	0	2
EVPL	666	853	592	671	80	37	61	76
SRP68	6964	9417	6130	5903	4144	3535	5380	5157
MNT	727	1296	893	840	442	597	601	676
METTL16	1247	1774	1142	1329	641	460	791	802
RN7SL33P	0	0	0	0	0	0	0	0
EIF4A1P9	0	0	0	1	1	0	0	0
SAMD11P1	0	0	0	0	0	0	0	0
RN7SL608P	2	4	1	7	5	4	6	4
MIR6776	2	1	0	1	0	1	0	0
MIR1253	0	0	0	0	0	0	0	0
hsa-mir-1253	0	0	0	0	0	0	0	0
PAFAH1B1	3386	4892	3151	3105	2046	1668	2793	2751
RNU6-1158P	0	1	0	0	0	0	0	0
MIR3614	0	0	0	0	0	0	0	0
COIL	1990	2535	1697	1643	664	609	1050	907
SCPEP1	436	688	387	394	212	295	236	209
RNF126P1	0	0	0	0	0	0	0	0
AKAP1	4593	6374	4486	4494	2184	2622	3076	3024
MSI2	814	1237	913	791	421	760	578	601
CUEDC1	4	23	4	1	6	270	3	3
VEZF1	2144	3003	2055	1782	1510	1067	1770	1687
SRSF1	1752	2392	1544	1639	1074	831	1226	1308
DYNLL2-DT	1	2	2	1	4	1	3	3
DYNLL2	5264	6757	4549	4254	3921	2334	5304	4954
MSX2P1	0	0	0	0	0	0	0	0
EPX	29	38	32	17	2	6	7	6
ANKRD40CL	2	1	1	4	0	0	0	0
NME2	45	73	40	47	21	28	27	31
SNX11	284	399	286	252	145	102	241	224
RAPGEFL1	23	37	27	25	21	37	19	15
ACSF2	151	242	188	147	41	250	78	74
NDEL1	4426	6249	4505	4381	3035	2212	4129	3860
AANAT	0	2	0	0	0	0	0	1
LYRM9	12	24	12	13	20	15	15	15
ZNF652	683	976	617	585	323	288	406	431
WDR81	3371	4616	3096	2962	1573	928	1925	1989
MPP3	0	3	1	0	0	75	1	1
CALCOCO2	6821	9104	6148	5701	4719	3794	6324	6302
JMJD6	2380	3251	2030	2076	1377	1169	1583	1563
PHOSPHO1	1073	1349	826	757	463	179	460	460
ZPBP2	0	0	0	0	0	0	0	0
GOSR1	2721	3746	2608	2521	1265	720	2201	1952
SLC5A10	0	0	0	0	1	1	1	0
TOM1L2	324	506	359	376	366	287	447	477
TMEM95	0	0	0	0	0	0	0	0
HEXD	274	382	254	254	224	204	224	244
IFT20	694	974	655	573	445	393	687	650
NME1	480	584	374	324	140	113	217	212
MYOCD	0	0	0	0	0	1	0	0
CRYBA1	1	0	0	0	1	0	0	0
GRAP	0	0	0	0	0	0	0	0
CSH2	0	1	0	0	0	0	0	2
RNF43	240	405	252	194	8	4	15	9
METTL23	76	117	74	94	56	95	75	74
MKS1	376	632	400	398	137	112	209	229
SARM1	4	6	8	2	3	38	2	2
SLC46A1	12	17	14	6	5	19	7	6
H3P41	0	0	0	0	0	0	1	0
RPS7P1	728	970	580	501	334	208	466	462
UNC119	23	52	40	41	22	89	33	28
PIGS	665	828	591	555	443	249	434	473
ALDOC	124	326	245	153	67	97	138	141
SPAG5	5407	7237	4739	4597	3227	2001	3869	3964
SPAG5-AS1	15	20	17	16	10	17	10	16
RSKR	133	235	169	166	139	140	132	186
KIAA0100	3363	4564	3091	3041	1904	2100	2366	2443
SDF2	706	1000	640	665	538	508	693	644
RPS12P28	0	0	0	0	0	0	0	0
SUPT6H	18144	27994	18946	20014	15816	9751	20397	21109
RAB34	21	31	21	20	5	248	10	5
RPL23A	103244	134210	88747	78716	47717	38687	84662	72201
SNORD42B	0	0	0	0	0	0	0	0
SNORD4A	0	0	0	0	0	0	0	0
SNORD42A	0	0	0	0	0	0	0	0
SNORD4B	0	0	0	0	0	0	0	0
TLCD1	22	35	30	35	15	18	23	34
NEK8	139	201	127	148	98	65	124	133
RPL31P58	0	0	0	0	1	0	0	0
FOXN1	0	2	0	1	0	1	0	0
LRRC37A2	98	147	106	93	85	59	57	85
NSF	476	677	403	527	241	228	243	271
RPS7P11	308	438	296	242	166	112	203	200
Y_RNA	0	0	0	0	0	0	0	0
LINC01028	0	1	0	0	0	0	0	0
KCNJ2-AS1	0	0	0	0	0	0	0	1
KCNJ2	1	0	0	1	0	9	1	0
CALM2P1	1	3	0	2	0	0	0	0
ZACN	3	7	1	4	2	1	0	7
GALR2	2	1	0	3	0	0	2	1
EXOC7	2033	3197	2088	2244	1144	1215	1636	1647
MIR6868	0	0	0	0	0	0	1	0
FOXJ1	4	14	8	4	0	0	1	2
RNF157-AS1	0	1	0	4	0	4	0	0
OR1D4	0	0	0	0	0	0	0	0
OR1D3P	0	0	0	0	0	0	0	0
SKA2	7485	9946	6537	6178	5189	3289	6452	6466
RNU2-58P	0	1	0	0	0	0	0	1
MIR454	0	1	1	1	1	0	0	0
MIR301A	0	0	0	0	0	0	0	0
PRR11	1974	2894	1941	1836	1149	842	1645	1721
Y_RNA	0	0	0	0	0	0	0	0
RTN4RL1	0	1	0	1	2	18	1	1
DPH1	253	365	241	229	122	115	153	183
OVCA2	0	0	0	0	0	0	0	0
MIR132	0	0	0	1	0	2	0	0
MIR212	0	1	0	0	0	0	0	0
HIC1	12	15	11	15	5	162	8	1
SMG6	1881	3003	2105	2149	1549	1490	2253	2331
MCUR1P1	1	2	1	0	2	0	1	1
RN7SL624P	0	0	0	0	0	0	0	0
SMG6-IT1	1	0	0	0	0	0	0	0
SRR	237	347	243	260	190	134	225	235
HNRNPA1P16	298	441	311	292	221	191	242	220
TSR1	12304	16588	11395	11532	5924	5837	8725	7963
SNORD91B	10	6	10	9	4	5	5	6
SNORD91A	0	5	2	2	2	0	1	0
CYB561	381	564	400	388	63	203	62	83
PPIAP55	1	0	0	0	0	0	0	0
ACE	4	3	5	8	3	126	5	10
ACE3P	0	0	0	0	0	0	0	0
FAM136DP	2	5	1	4	3	1	1	3
MAP3K3	589	857	597	541	484	394	563	583
EEF1DP7	6	7	6	4	8	4	7	2
LIMD2	156	226	141	119	44	207	78	57
Y_RNA	0	0	0	0	0	0	0	0
KPNB1	34304	47624	31261	30544	20368	17338	25684	25626
TBX21	1	0	0	0	0	0	0	0
OSBPL7	58	137	85	80	20	92	27	37
MRPL10	378	551	376	347	245	221	321	300
LRRC46	40	61	30	29	7	22	15	31
SCRN2	217	333	225	211	47	154	98	94
KPNA2	5837	8200	5224	5033	3851	2859	4959	4915
RPL31P57	0	0	0	0	0	0	0	0
PECAM1	13	31	34	15	21	34	43	42
Y_RNA	0	0	0	0	0	2	0	0
MILR1	5	1	3	2	0	10	0	0
POLG2	1172	1795	1336	1237	996	824	1161	1291
ATP5MFP4	0	0	0	0	0	0	1	0
MIR3064	0	0	0	0	0	0	0	0
MIR5047	0	0	0	0	0	0	0	0
SMURF2	128	202	160	117	100	483	107	122
MICOS10P2	1	2	0	1	0	0	0	1
KPNA2P3	0	0	0	0	0	0	0	0
DDX5	64195	88693	57491	56973	40267	33569	51110	53282
HGS	2860	4199	2808	2716	1735	3075	2065	2303
PLCD3	54	97	65	59	23	92	34	40
ACBD4	132	259	181	177	83	58	94	113
HEXIM1	3043	4543	3231	2741	3758	2405	5457	5147
NMT1	3554	5202	3522	3149	2024	1452	2858	2915
LINC02079	0	0	0	0	0	0	0	0
RDM1P5	2	0	1	2	0	1	1	2
PLXDC1	0	0	0	0	1	4	4	1
ARL5C	0	0	0	0	0	0	0	0
CACNB1	36	65	48	40	10	136	15	14
STAC2	0	0	0	0	0	7	0	0
TRIM80P	0	0	0	0	0	0	0	1
SLC16A5	4	10	7	9	0	32	3	3
Y_RNA	0	0	0	0	0	0	0	0
ARMC7	208	266	165	163	89	90	81	89
NT5C	1148	1486	1038	991	480	529	602	618
JPT1	1960	2519	1765	1633	1264	957	1788	1685
Y_RNA	0	0	0	0	0	0	0	0
SUMO2	6591	8060	5293	5158	3422	3142	4369	4065
NUP85	1186	1703	1087	1113	743	694	789	889
GGA3	1901	2847	1954	1880	1431	1197	1599	1785
MRPS7	7591	9983	6304	6439	3338	2588	5012	4580
MIF4GD-DT	82	152	99	107	52	68	82	61
SLC25A19	280	387	300	237	151	99	196	196
GRB2	3548	5550	3421	3644	2378	2055	3119	3194
MIR3678	0	0	0	0	0	0	0	0
RNU6-938P	0	0	0	0	0	0	0	0
C17orf75	469	734	467	447	290	227	530	538
OOSP1P2	0	0	0	0	0	0	0	0
MIR632	0	0	0	0	0	0	0	0
Y_RNA	1	1	0	1	1	0	0	0
RPL19	40350	51193	34584	29876	20397	19652	26425	25746
ZNF652-AS1	0	3	3	1	2	3	3	2
Y_RNA	0	0	0	0	0	0	0	0
EIF4EP2	964	1213	771	653	376	240	723	595
LINC02075	0	0	0	0	0	0	0	0
POLR2A	15801	20730	14288	14020	14646	8356	16067	16579
PHB	7279	9186	5730	5756	3517	3008	4835	4564
SPNS2	198	263	147	172	244	136	237	257
MYBBP1A	5128	7563	4973	4826	2240	2812	2827	3056
GGT6	0	1	0	0	0	0	0	0
TXNP4	1	1	0	0	0	0	1	1
SMTNL2	0	1	0	0	0	0	0	2
LINC01996	0	0	0	0	0	0	0	0
RNU6-955P	0	0	0	0	0	0	0	0
ALOX15	2	3	5	1	1	0	0	3
PELP1	3969	5847	3701	3352	1900	2218	2765	2907
ARRB2	905	1313	896	783	421	500	524	593
MED11	266	335	233	183	130	134	215	186
CXCL16	1	5	1	4	4	9	1	2
ZMYND15	0	2	1	0	1	1	0	1
TM4SF5	0	0	0	0	0	1	0	0
VMO1	2	0	0	0	0	0	0	0
GLTPD2	11	8	4	10	7	16	17	14
PSMB6	1458	1867	1244	1088	904	795	989	996
C17orf114	0	1	0	0	2	0	0	0
PLD2	15	24	17	15	13	239	11	12
MINK1	4192	6691	4463	4438	2801	3562	3300	3913
ATP6V0CP1	2	2	1	2	1	0	1	0
RN7SL784P	0	0	0	0	0	0	0	0
CHRNE	6	4	1	2	2	6	0	0
C17orf107	9	5	3	8	3	5	1	0
MIR5010	5	5	5	8	10	3	2	9
PTP4A2P1	138	182	114	96	26	25	70	46
NAGLU	132	187	131	116	72	74	80	127
HSD17B1P1	14	20	11	6	6	32	6	14
HSD17B1-AS1	15	19	16	17	5	20	12	10
HSD17B1	4	2	0	1	2	3	3	1
COASY	2276	2926	1964	1749	1100	901	1180	1307
PSMC3IP	5818	7854	5429	4895	3777	3035	5658	5172
RETREG3	1008	1279	929	794	810	564	915	946
ATP5MGP7	0	1	0	0	0	0	0	0
HMGB3P27	5	7	7	4	0	2	4	3
TUBG2	464	678	403	434	557	411	517	686
PLEKHH3	1702	2591	1577	1431	1855	1035	1581	2204
NPEPPS	955	1330	900	823	597	655	782	743
LINC01973	1	0	0	0	0	1	1	0
RNU1-80P	0	0	0	0	0	0	0	0
TNRC6C	716	1202	826	789	642	278	777	836
UBE2V2P2	0	0	0	0	0	0	0	0
RNU6-625P	0	0	0	0	0	0	0	0
TMC6	2317	3873	2630	2367	1219	802	1570	1829
TMC8	471	898	661	524	44	20	53	79
EIF5AP2	48	88	57	67	8	7	9	11
TK1	2767	3620	2433	2237	1983	1101	2396	2501
BIRC5	5114	7139	4586	4367	2790	1710	3713	3625
THA1P	1	0	4	2	1	2	0	0
LINC01993	0	4	1	2	0	0	2	0
KRBA2	33	34	30	17	30	29	24	23
CAVIN1	1081	1844	1590	1067	717	2260	1305	1201
RNU7-97P	0	0	0	0	0	0	1	1
MIR548AT	0	0	0	0	0	0	0	1
